t_s,time_local,lat_deg,lon_deg,east_m,north_m,speed_mps,a_long_g,a_lat_g,yaw_rate_dps,a_lat_kin_g,in_gates
1861.08,2026-08-15T15:23:08.520,33.6525852,-117.3018434,56.638,-26.8042,0.0089408,-0.058,0.005,0,0,0
1861.12,2026-08-15T15:23:08.560,33.6525852,-117.3018434,56.638,-26.8042,0.0134112,-0.057,0.006,0,0,0
1861.16,2026-08-15T15:23:08.600,33.6525853,-117.3018434,56.638,-26.7931,0.0178816,-0.057,0.006,0,0,0
1861.2,2026-08-15T15:23:08.640,33.6525853,-117.3018434,56.638,-26.7931,0.0268224,-0.057,0.006,0,0,0
1861.24,2026-08-15T15:23:08.680,33.6525853,-117.3018434,56.638,-26.7931,0.0357632,-0.058,0.005,-0.01,-6.362748e-07,0
1861.28,2026-08-15T15:23:08.720,33.6525853,-117.3018434,56.638,-26.7931,0.022352,-0.059,0.004,-0.01,-3.976718e-07,0
1861.32,2026-08-15T15:23:08.760,33.6525853,-117.3018434,56.638,-26.7931,0.0089408,-0.06,0.003,-0.02,-3.181374e-07,0
1861.36,2026-08-15T15:23:08.800,33.6525853,-117.3018434,56.638,-26.7931,0.0178816,-0.059,0.003,-0.02,-6.362748e-07,0
1861.4,2026-08-15T15:23:08.840,33.6525853,-117.3018434,56.638,-26.7931,0.0134112,-0.059,0.003,-0.02,-4.772061e-07,0
1861.44,2026-08-15T15:23:08.880,33.6525855,-117.3018434,56.638,-26.7708,0.022352,-0.058,0.004,-0.01,-3.976718e-07,0
1861.48,2026-08-15T15:23:08.920,33.6525855,-117.3018434,56.638,-26.7708,0.0134112,-0.057,0.004,-0.01,-2.386031e-07,0
1861.52,2026-08-15T15:23:08.960,33.6525855,-117.3018434,56.638,-26.7708,0.0357632,-0.057,0.005,0,0,0
1861.56,2026-08-15T15:23:09.000,33.6525855,-117.3018434,56.638,-26.7708,0.0089408,-0.057,0.006,0,0,0
1861.6,2026-08-15T15:23:09.040,33.6525855,-117.3018434,56.638,-26.7708,0.0134112,-0.058,0.007,0,0,0
1861.64,2026-08-15T15:23:09.080,33.6525855,-117.3018434,56.638,-26.7708,0.022352,-0.058,0.007,0,0,0
1861.68,2026-08-15T15:23:09.120,33.6525856,-117.3018434,56.638,-26.7597,0.0178816,-0.058,0.007,0,0,0
1861.72,2026-08-15T15:23:09.160,33.6525856,-117.3018434,56.638,-26.7597,0.0178816,-0.053,0.005,0,0,0
1861.76,2026-08-15T15:23:09.200,33.6525856,-117.3018434,56.638,-26.7597,0.0044704,-0.034,0.003,0,0,0
1861.8,2026-08-15T15:23:09.240,33.6525856,-117.3018435,56.6287,-26.7597,0.044704,0.004,0,0.03,2.386031e-06,0
1861.84,2026-08-15T15:23:09.280,33.6525855,-117.3018435,56.6287,-26.7708,0.0938784,0.095,0.001,0.06,1.002133e-05,0
1861.88,2026-08-15T15:23:09.320,33.6525854,-117.3018436,56.6194,-26.7819,0.245872,0.223,0.001,0.09,3.936950e-05,0
1861.92,2026-08-15T15:23:09.360,33.6525852,-117.3018438,56.6009,-26.8042,0.536448,0.38,0.002,0.08,7.635298e-05,0
1861.96,2026-08-15T15:23:09.400,33.6525847,-117.3018440,56.5824,-26.8598,0.934314,0.553,0.002,-0.01,-1.662268e-05,0
1862,2026-08-15T15:23:09.440,33.6525842,-117.3018443,56.5547,-26.9154,1.35006,0.715,-0.002,-0.18,-4.323487e-04,0
1862.04,2026-08-15T15:23:09.480,33.6525835,-117.3018448,56.5084,-26.9932,1.73899,0.831,-0.01,-0.41,-0.00126849,0
1862.08,2026-08-15T15:23:09.520,33.6525828,-117.3018454,56.4528,-27.071,2.13685,0.905,-0.021,-0.67,-0.00254717,0
1862.12,2026-08-15T15:23:09.560,33.6525819,-117.3018460,56.3973,-27.1711,2.48554,0.931,-0.033,-0.99,-0.00437789,0
1862.16,2026-08-15T15:23:09.600,33.6525809,-117.3018467,56.3325,-27.2823,2.82529,0.92,-0.041,-1.38,-0.00693667,0
1862.2,2026-08-15T15:23:09.640,33.6525798,-117.3018474,56.2677,-27.4046,3.14716,0.894,-0.044,-1.91,-0.0106945,0
1862.24,2026-08-15T15:23:09.680,33.6525787,-117.3018483,56.1844,-27.5269,3.46009,0.865,-0.05,-2.72,-0.0167442,0
1862.28,2026-08-15T15:23:09.720,33.6525774,-117.3018492,56.1011,-27.6715,3.79537,0.841,-0.059,-3.74,-0.0252542,0
1862.32,2026-08-15T15:23:09.760,33.6525761,-117.3018502,56.0085,-27.8161,4.153,0.826,-0.074,-4.93,-0.0364265,0
1862.36,2026-08-15T15:23:09.800,33.6525745,-117.3018512,55.916,-27.994,4.52852,0.815,-0.091,-6.22,-0.0501135,0
1862.4,2026-08-15T15:23:09.840,33.6525730,-117.3018524,55.8049,-28.1608,4.81015,0.8,-0.113,-7.58,-0.0648689,0
1862.44,2026-08-15T15:23:09.880,33.6525713,-117.3018536,55.6938,-28.3498,5.12755,0.785,-0.136,-8.81,-0.08037,0
1862.48,2026-08-15T15:23:09.920,33.6525696,-117.3018551,55.555,-28.5388,5.42707,0.769,-0.161,-9.9,-0.0955892,0
1862.52,2026-08-15T15:23:09.960,33.6525678,-117.3018565,55.4254,-28.739,5.75788,0.759,-0.182,-10.81,-0.110738,0
1862.56,2026-08-15T15:23:10.000,33.6525659,-117.3018581,55.2773,-28.9502,6.05292,0.753,-0.194,-11.57,-0.124597,0
1862.6,2026-08-15T15:23:10.040,33.6525640,-117.3018598,55.12,-29.1615,6.37032,0.753,-0.196,-12.16,-0.137817,0
1862.64,2026-08-15T15:23:10.080,33.6525620,-117.3018615,54.9626,-29.3839,6.72348,0.752,-0.195,-12.85,-0.153711,0
1862.68,2026-08-15T15:23:10.120,33.6525598,-117.3018635,54.7775,-29.6285,7.04088,0.75,-0.191,-13.67,-0.171239,0
1862.72,2026-08-15T15:23:10.160,33.6525576,-117.3018654,54.6016,-29.8732,7.32252,0.75,-0.192,-14.64,-0.190726,0
1862.76,2026-08-15T15:23:10.200,33.6525554,-117.3018675,54.4073,-30.1178,7.64885,0.749,-0.2,-15.74,-0.214195,0
1862.8,2026-08-15T15:23:10.240,33.6525530,-117.3018697,54.2036,-30.3847,7.9439,0.747,-0.215,-17.01,-0.240407,1
1862.84,2026-08-15T15:23:10.280,33.6525505,-117.3018720,53.9907,-30.6626,8.2613,0.739,-0.245,-18.24,-0.268091,1
1862.88,2026-08-15T15:23:10.320,33.6525481,-117.3018744,53.7686,-30.9295,8.57423,0.719,-0.285,-19.43,-0.296399,1
1862.92,2026-08-15T15:23:10.360,33.6525457,-117.3018769,53.5372,-31.1964,8.83798,0.682,-0.336,-20.61,-0.32407,1
1862.96,2026-08-15T15:23:10.400,33.6525432,-117.3018796,53.2873,-31.4744,9.09279,0.637,-0.391,-21.73,-0.351532,1
1863,2026-08-15T15:23:10.440,33.6525406,-117.3018824,53.0281,-31.7635,9.27161,0.586,-0.44,-22.78,-0.375766,1
1863.04,2026-08-15T15:23:10.480,33.6525381,-117.3018852,52.769,-32.0415,9.48619,0.541,-0.469,-23.71,-0.400158,1
1863.08,2026-08-15T15:23:10.520,33.6525356,-117.3018884,52.4728,-32.3194,9.68736,0.512,-0.485,-24.49,-0.422087,1
1863.12,2026-08-15T15:23:10.560,33.6525331,-117.3018915,52.1858,-32.5974,9.90194,0.497,-0.489,-25.16,-0.44324,1
1863.16,2026-08-15T15:23:10.600,33.6525305,-117.3018947,51.8896,-32.8865,10.0852,0.497,-0.483,-25.74,-0.461852,1
1863.2,2026-08-15T15:23:10.640,33.6525280,-117.3018981,51.5749,-33.1645,10.349,0.513,-0.482,-26.25,-0.48332,1
1863.24,2026-08-15T15:23:10.680,33.6525253,-117.3019015,51.2602,-33.4648,10.6127,0.533,-0.49,-26.76,-0.505268,1
1863.28,2026-08-15T15:23:10.720,33.6525227,-117.3019053,50.9085,-33.7539,10.881,0.547,-0.512,-27.24,-0.52733,1
1863.32,2026-08-15T15:23:10.760,33.6525201,-117.3019091,50.5568,-34.043,11.1402,0.55,-0.543,-27.62,-0.547427,1
1863.36,2026-08-15T15:23:10.800,33.6525175,-117.3019130,50.1958,-34.3321,11.3459,0.538,-0.571,-27.94,-0.563992,1
1863.4,2026-08-15T15:23:10.840,33.6525150,-117.3019171,49.8163,-34.6101,11.4934,0.51,-0.582,-28.27,-0.578073,1
1863.44,2026-08-15T15:23:10.880,33.6525125,-117.3019213,49.4275,-34.8881,11.6409,0.48,-0.584,-28.62,-0.592742,1
1863.48,2026-08-15T15:23:10.920,33.6525099,-117.3019255,49.0388,-35.1772,11.8287,0.455,-0.587,-29.05,-0.611351,1
1863.52,2026-08-15T15:23:10.960,33.6525075,-117.3019299,48.6315,-35.444,11.9986,0.439,-0.617,-29.5,-0.629737,1
1863.56,2026-08-15T15:23:11.000,33.6525050,-117.3019343,48.2243,-35.722,12.2265,0.427,-0.653,-29.84,-0.649099,1
1863.6,2026-08-15T15:23:11.040,33.6525027,-117.3019391,47.78,-35.9778,12.4143,0.417,-0.693,-29.96,-0.661717,1
1863.64,2026-08-15T15:23:11.080,33.6525004,-117.3019439,47.3357,-36.2335,12.5842,0.397,-0.712,-29.78,-0.666742,1
1863.68,2026-08-15T15:23:11.120,33.6524982,-117.3019488,46.8821,-36.4781,12.7183,0.368,-0.712,-29.41,-0.665475,1
1863.72,2026-08-15T15:23:11.160,33.6524959,-117.3019538,46.4193,-36.7339,12.839,0.338,-0.699,-28.98,-0.661969,1
1863.76,2026-08-15T15:23:11.200,33.6524937,-117.3019589,45.9473,-36.9785,12.9731,0.302,-0.695,-28.62,-0.660574,1
1863.8,2026-08-15T15:23:11.240,33.6524917,-117.3019640,45.4752,-37.2009,13.058,0.267,-0.694,-28.4,-0.659788,1
1863.84,2026-08-15T15:23:11.280,33.6524897,-117.3019692,44.9939,-37.4233,13.1698,0.243,-0.703,-28.32,-0.663561,1
1863.88,2026-08-15T15:23:11.320,33.6524879,-117.3019745,44.5034,-37.6234,13.3039,0.222,-0.712,-28.28,-0.669371,1
1863.92,2026-08-15T15:23:11.360,33.6524861,-117.3019800,43.9943,-37.8236,13.3844,0.197,-0.72,-28.25,-0.672706,1
1863.96,2026-08-15T15:23:11.400,33.6524843,-117.3019855,43.4852,-38.0237,13.4559,0.18,-0.732,-28.22,-0.675582,1
1864,2026-08-15T15:23:11.440,33.6524827,-117.3019910,42.9761,-38.2017,13.59,0.155,-0.742,-28.23,-0.682557,1
1864.04,2026-08-15T15:23:11.480,33.6524811,-117.3019967,42.4485,-38.3796,13.6437,0.126,-0.748,-28.36,-0.688407,1
1864.08,2026-08-15T15:23:11.520,33.6524795,-117.3020024,41.9209,-38.5575,13.6705,0.101,-0.752,-28.6,-0.695598,1
1864.12,2026-08-15T15:23:11.560,33.6524781,-117.3020080,41.4026,-38.7132,13.7152,0.079,-0.747,-28.92,-0.705681,1
1864.16,2026-08-15T15:23:11.600,33.6524768,-117.3020139,40.8565,-38.8577,13.7644,0.064,-0.737,-29.25,-0.716292,1
1864.2,2026-08-15T15:23:11.640,33.6524756,-117.3020197,40.3197,-38.9911,13.818,0.061,-0.741,-29.49,-0.724984,1
1864.24,2026-08-15T15:23:11.680,33.6524744,-117.3020255,39.7828,-39.1246,13.8851,0.065,-0.756,-29.59,-0.730973,1
1864.28,2026-08-15T15:23:11.720,33.6524733,-117.3020315,39.2274,-39.2469,13.9253,0.074,-0.773,-29.54,-0.731852,1
1864.32,2026-08-15T15:23:11.760,33.6524724,-117.3020374,38.6813,-39.347,14.0058,0.086,-0.793,-29.34,-0.731097,1
1864.36,2026-08-15T15:23:11.800,33.6524715,-117.3020434,38.126,-39.447,14.0773,0.102,-0.803,-28.98,-0.725815,1
1864.4,2026-08-15T15:23:11.840,33.6524709,-117.3020496,37.5521,-39.5138,14.1667,0.121,-0.805,-28.52,-0.718831,1
1864.44,2026-08-15T15:23:11.880,33.6524702,-117.3020558,36.9782,-39.5916,14.2874,0.144,-0.804,-27.98,-0.711229,1
1864.48,2026-08-15T15:23:11.920,33.6524696,-117.3020620,36.4044,-39.6583,14.3455,0.164,-0.797,-27.38,-0.698808,1
1864.52,2026-08-15T15:23:11.960,33.6524691,-117.3020681,35.8398,-39.7139,14.4662,0.182,-0.787,-26.74,-0.688216,1
1864.56,2026-08-15T15:23:12.000,33.6524688,-117.3020745,35.2474,-39.7473,14.569,0.192,-0.774,-26.19,-0.678851,1
1864.6,2026-08-15T15:23:12.040,33.6524684,-117.3020809,34.655,-39.7917,14.6584,0.192,-0.758,-25.77,-0.672064,1
1864.64,2026-08-15T15:23:12.080,33.6524683,-117.3020872,34.0719,-39.8029,14.7344,0.188,-0.737,-25.51,-0.668732,1
1864.68,2026-08-15T15:23:12.120,33.6524683,-117.3020937,33.4702,-39.8029,14.8238,0.185,-0.719,-25.45,-0.671208,1
1864.72,2026-08-15T15:23:12.160,33.6524682,-117.3021002,32.8686,-39.814,14.9445,0.183,-0.707,-25.57,-0.679864,1
1864.76,2026-08-15T15:23:12.200,33.6524683,-117.3021066,32.2762,-39.8029,15.0071,0.188,-0.7,-25.8,-0.688852,1
1864.8,2026-08-15T15:23:12.240,33.6524684,-117.3021133,31.6561,-39.7917,15.11,0.198,-0.701,-26.05,-0.700292,1
1864.84,2026-08-15T15:23:12.280,33.6524688,-117.3021198,31.0544,-39.7473,15.2396,0.206,-0.708,-26.26,-0.711994,1
1864.88,2026-08-15T15:23:12.320,33.6524691,-117.3021265,30.4343,-39.7139,15.3603,0.211,-0.723,-26.37,-0.720639,1
1864.92,2026-08-15T15:23:12.360,33.6524696,-117.3021332,29.8141,-39.6583,15.5123,0.212,-0.737,-26.35,-0.727218,1
1864.96,2026-08-15T15:23:12.400,33.6524702,-117.3021401,29.1755,-39.5916,15.5972,0.208,-0.748,-26.2,-0.727038,1
1865,2026-08-15T15:23:12.440,33.6524709,-117.3021468,28.5553,-39.5138,15.6553,0.205,-0.752,-25.93,-0.722226,1
1865.04,2026-08-15T15:23:12.480,33.6524715,-117.3021535,27.9351,-39.447,15.7179,0.204,-0.753,-25.56,-0.714767,1
1865.08,2026-08-15T15:23:12.520,33.6524725,-117.3021604,27.2965,-39.3358,15.8118,0.203,-0.751,-25.14,-0.707221,1
1865.12,2026-08-15T15:23:12.560,33.6524734,-117.3021672,26.6671,-39.2358,15.8967,0.207,-0.743,-24.68,-0.69801,1
1865.16,2026-08-15T15:23:12.600,33.6524745,-117.3021739,26.0469,-39.1135,16.0219,0.216,-0.731,-24.08,-0.686403,1
1865.2,2026-08-15T15:23:12.640,33.6524757,-117.3021808,25.4083,-38.98,16.1292,0.227,-0.716,-23.33,-0.669478,1
1865.24,2026-08-15T15:23:12.680,33.6524770,-117.3021878,24.7603,-38.8355,16.2588,0.244,-0.699,-22.33,-0.645932,1
1865.28,2026-08-15T15:23:12.720,33.6524785,-117.3021947,24.1217,-38.6687,16.4153,0.261,-0.676,-20.97,-0.612429,1
1865.32,2026-08-15T15:23:12.760,33.6524800,-117.3022016,23.483,-38.5019,16.5673,0.267,-0.642,-19.01,-0.560328,1
1865.36,2026-08-15T15:23:12.800,33.6524815,-117.3022088,22.8166,-38.3351,16.7104,0.257,-0.596,-16.59,-0.49322,1
1865.4,2026-08-15T15:23:12.840,33.6524830,-117.3022158,22.1687,-38.1683,16.7864,0.226,-0.528,-13.68,-0.408555,1
1865.44,2026-08-15T15:23:12.880,33.6524847,-117.3022227,21.53,-37.9793,16.8176,0.17,-0.43,-10.33,-0.309082,1
1865.48,2026-08-15T15:23:12.920,33.6524862,-117.3022298,20.8728,-37.8125,16.8221,0.1,-0.3,-6.39,-0.191245,1
1865.52,2026-08-15T15:23:12.960,33.6524878,-117.3022368,20.2249,-37.6346,16.7774,0.035,-0.146,-2.08,-0.0620864,1
1865.56,2026-08-15T15:23:13.000,33.6524892,-117.3022438,19.577,-37.4789,16.7238,-0.011,0.018,2.29,0.0681362,1
1865.6,2026-08-15T15:23:13.040,33.6524907,-117.3022507,18.9383,-37.3121,16.7327,-0.03,0.184,6.51,0.193801,1
1865.64,2026-08-15T15:23:13.080,33.6524920,-117.3022579,18.2719,-37.1675,16.7595,-0.025,0.341,10.33,0.308014,1
1865.68,2026-08-15T15:23:13.120,33.6524933,-117.3022650,17.6147,-37.023,16.8489,-0.007,0.478,13.43,0.402584,1
1865.72,2026-08-15T15:23:13.160,33.6524944,-117.3022722,16.9483,-36.9007,16.916,0.012,0.577,15.75,0.474009,1
1865.76,2026-08-15T15:23:13.200,33.6524955,-117.3022794,16.2819,-36.7784,16.9249,0.018,0.638,17.65,0.531472,1
1865.8,2026-08-15T15:23:13.240,33.6524964,-117.3022866,15.6154,-36.6783,16.916,0.006,0.672,19.32,0.581451,1
1865.84,2026-08-15T15:23:13.280,33.6524974,-117.3022939,14.9397,-36.5671,16.8936,-0.01,0.701,21,0.631177,1
1865.88,2026-08-15T15:23:13.320,33.6524983,-117.3023011,14.2733,-36.467,16.8445,-0.022,0.731,22.85,0.684781,1
1865.92,2026-08-15T15:23:13.360,33.6524989,-117.3023083,13.6069,-36.4003,16.8311,-0.031,0.766,24.68,0.739035,1
1865.96,2026-08-15T15:23:13.400,33.6524994,-117.3023155,12.9405,-36.3447,16.8668,-0.033,0.802,26.28,0.788618,1
1866,2026-08-15T15:23:13.440,33.6524999,-117.3023228,12.2648,-36.2891,16.8758,-0.041,0.832,27.6,0.828668,1
1866.04,2026-08-15T15:23:13.480,33.6525002,-117.3023301,11.5891,-36.2557,16.8936,-0.064,0.851,28.75,0.864111,1
1866.08,2026-08-15T15:23:13.520,33.6525005,-117.3023374,10.9134,-36.2224,16.8176,-0.095,0.867,29.77,0.890743,1
1866.12,2026-08-15T15:23:13.560,33.6525006,-117.3023446,10.247,-36.2113,16.7551,-0.125,0.883,30.88,0.920517,1
1866.16,2026-08-15T15:23:13.600,33.6525006,-117.3023518,9.58053,-36.2113,16.688,-0.141,0.894,32.08,0.952461,1
1866.2,2026-08-15T15:23:13.640,33.6525005,-117.3023590,8.9141,-36.2224,16.6254,-0.14,0.914,33.18,0.981425,1
1866.24,2026-08-15T15:23:13.680,33.6525002,-117.3023661,8.25693,-36.2557,16.5762,-0.124,0.944,33.97,1.00182,1
1866.28,2026-08-15T15:23:13.720,33.6524999,-117.3023732,7.59975,-36.2891,16.6165,-0.104,0.974,34.43,1.01785,1
1866.32,2026-08-15T15:23:13.760,33.6524993,-117.3023804,6.93332,-36.3558,16.6388,-0.092,0.998,34.62,1.02484,1
1866.36,2026-08-15T15:23:13.800,33.6524986,-117.3023874,6.2854,-36.4337,16.5852,-0.084,1.002,34.64,1.02213,1
1866.4,2026-08-15T15:23:13.840,33.6524977,-117.3023946,5.61897,-36.5337,16.4779,-0.077,0.989,34.57,1.01347,1
1866.44,2026-08-15T15:23:13.880,33.6524968,-117.3024015,4.98031,-36.6338,16.3974,-0.069,0.971,34.42,1.00414,1
1866.48,2026-08-15T15:23:13.920,33.6524958,-117.3024084,4.34164,-36.745,16.4555,-0.055,0.971,34.11,0.998625,1
1866.52,2026-08-15T15:23:13.960,33.6524946,-117.3024154,3.69373,-36.8784,16.469,-0.04,0.976,33.62,0.985081,1
1866.56,2026-08-15T15:23:14.000,33.6524934,-117.3024225,3.03655,-37.0119,16.469,-0.032,1.001,33.02,0.967501,1
1866.6,2026-08-15T15:23:14.040,33.6524918,-117.3024293,2.40714,-37.1898,16.4511,-0.027,1.016,32.44,0.949475,1
1866.64,2026-08-15T15:23:14.080,33.6524903,-117.3024362,1.76848,-37.3566,16.4645,-0.027,1.024,31.91,0.934724,1
1866.68,2026-08-15T15:23:14.120,33.6524885,-117.3024431,1.12982,-37.5567,16.4466,-0.034,1.015,31.51,0.922004,1
1866.72,2026-08-15T15:23:14.160,33.6524867,-117.3024498,0.509667,-37.7569,16.4019,-0.043,1.004,31.23,0.911327,1
1866.76,2026-08-15T15:23:14.200,33.6524847,-117.3024565,-0.110484,-37.9793,16.384,-0.05,0.982,30.98,0.903047,1
1866.8,2026-08-15T15:23:14.240,33.6524827,-117.3024631,-0.721379,-38.2017,16.3527,-0.06,0.977,30.66,0.892012,1
1866.84,2026-08-15T15:23:14.280,33.6524805,-117.3024697,-1.33227,-38.4463,16.3438,-0.073,0.992,30.19,0.877858,1
1866.88,2026-08-15T15:23:14.320,33.6524783,-117.3024762,-1.93391,-38.6909,16.3304,-0.087,1.007,29.49,0.856799,1
1866.92,2026-08-15T15:23:14.360,33.6524759,-117.3024826,-2.5263,-38.9578,16.2767,-0.11,1.004,28.54,0.826474,1
1866.96,2026-08-15T15:23:14.400,33.6524732,-117.3024889,-3.10942,-39.258,16.2276,-0.135,0.979,27.46,0.792797,1
1867,2026-08-15T15:23:14.440,33.6524707,-117.3024951,-3.68329,-39.536,16.1158,-0.153,0.927,26.14,0.74949,1
1867.04,2026-08-15T15:23:14.480,33.6524681,-117.3025012,-4.24791,-39.8251,16.0532,-0.163,0.86,24.47,0.698882,1
1867.08,2026-08-15T15:23:14.520,33.6524655,-117.3025073,-4.81252,-40.1142,15.9727,-0.168,0.804,22.24,0.632008,1
1867.12,2026-08-15T15:23:14.560,33.6524627,-117.3025134,-5.37714,-40.4256,15.9549,-0.167,0.751,19.35,0.549265,1
1867.16,2026-08-15T15:23:14.600,33.6524598,-117.3025193,-5.92324,-40.748,15.937,-0.171,0.693,15.61,0.442606,1
1867.2,2026-08-15T15:23:14.640,33.6524570,-117.3025252,-6.46934,-41.0594,15.8923,-0.185,0.631,11.69,0.330528,1
1867.24,2026-08-15T15:23:14.680,33.6524541,-117.3025310,-7.00619,-41.3818,15.7805,-0.203,0.558,7.99,0.224324,1
1867.28,2026-08-15T15:23:14.720,33.6524512,-117.3025368,-7.54304,-41.7043,15.6777,-0.219,0.475,4.87,0.135837,1
1867.32,2026-08-15T15:23:14.760,33.6524483,-117.3025426,-8.07989,-42.0268,15.5749,-0.234,0.376,2.34,0.0648409,1
1867.36,2026-08-15T15:23:14.800,33.6524454,-117.3025482,-8.59822,-42.3492,15.4765,-0.24,0.269,0.46,0.012666,1
1867.4,2026-08-15T15:23:14.840,33.6524426,-117.3025539,-9.12581,-42.6606,15.4184,-0.244,0.155,-1.2,-0.0329177,1
1867.44,2026-08-15T15:23:14.880,33.6524398,-117.3025597,-9.66266,-42.9719,15.3782,-0.251,0.021,-3.02,-0.0826266,1
1867.48,2026-08-15T15:23:14.920,33.6524370,-117.3025654,-10.1903,-43.2833,15.3111,-0.262,-0.123,-4.98,-0.135658,1
1867.52,2026-08-15T15:23:14.960,33.6524344,-117.3025711,-10.7178,-43.5724,15.1994,-0.275,-0.247,-7.15,-0.193348,1
1867.56,2026-08-15T15:23:15.000,33.6524319,-117.3025769,-11.2547,-43.8504,15.0652,-0.289,-0.344,-9.27,-0.248465,1
1867.6,2026-08-15T15:23:15.040,33.6524294,-117.3025826,-11.7823,-44.1283,14.9714,-0.293,-0.409,-11.5,-0.306315,1
1867.64,2026-08-15T15:23:15.080,33.6524270,-117.3025883,-12.3099,-44.3952,14.8998,-0.284,-0.448,-13.61,-0.360785,1
1867.68,2026-08-15T15:23:15.120,33.6524246,-117.3025941,-12.8467,-44.6621,14.8507,-0.27,-0.485,-15.62,-0.412701,1
1867.72,2026-08-15T15:23:15.160,33.6524223,-117.3025999,-13.3836,-44.9178,14.8238,-0.249,-0.519,-17.46,-0.460483,1
1867.76,2026-08-15T15:23:15.200,33.6524201,-117.3026057,-13.9204,-45.1625,14.7657,-0.226,-0.531,-19.18,-0.503862,1
