t_s,time_local,lat_deg,lon_deg,east_m,north_m,speed_mps,a_long_g,a_lat_g,yaw_rate_dps,a_lat_kin_g,in_gates
1003.24,2026-08-15T15:08:50.680,33.6525792,-117.3018422,56.749,-27.4713,0.0178816,-0.057,0.004,-0.02,-6.362748e-07,0
1003.28,2026-08-15T15:08:50.720,33.6525792,-117.3018422,56.749,-27.4713,0.0178816,-0.057,0.005,-0.02,-6.362748e-07,0
1003.32,2026-08-15T15:08:50.760,33.6525792,-117.3018421,56.7583,-27.4713,0.0178816,-0.057,0.005,-0.02,-6.362748e-07,0
1003.36,2026-08-15T15:08:50.800,33.6525792,-117.3018421,56.7583,-27.4713,0.0178816,-0.058,0.006,-0.01,-3.181374e-07,0
1003.4,2026-08-15T15:08:50.840,33.6525792,-117.3018421,56.7583,-27.4713,0.0268224,-0.06,0.006,-0.01,-4.772061e-07,0
1003.44,2026-08-15T15:08:50.880,33.6525792,-117.3018421,56.7583,-27.4713,0.0268224,-0.062,0.006,0,0,0
1003.48,2026-08-15T15:08:50.920,33.6525792,-117.3018421,56.7583,-27.4713,0.0178816,-0.063,0.006,0,0,0
1003.52,2026-08-15T15:08:50.960,33.6525792,-117.3018421,56.7583,-27.4713,0.0178816,-0.063,0.006,0,0,0
1003.56,2026-08-15T15:08:51.000,33.6525792,-117.3018421,56.7583,-27.4713,0.0089408,-0.061,0.005,0,0,0
1003.6,2026-08-15T15:08:51.040,33.6525792,-117.3018420,56.7675,-27.4713,0.0178816,-0.059,0.006,0,0,0
1003.64,2026-08-15T15:08:51.080,33.6525792,-117.3018420,56.7675,-27.4713,0.0134112,-0.057,0.006,0,0,0
1003.68,2026-08-15T15:08:51.120,33.6525792,-117.3018420,56.7675,-27.4713,0.0089408,-0.055,0.006,0,0,0
1003.72,2026-08-15T15:08:51.160,33.6525792,-117.3018420,56.7675,-27.4713,0.022352,-0.056,0.006,0,0,0
1003.76,2026-08-15T15:08:51.200,33.6525792,-117.3018421,56.7583,-27.4713,0.0536448,-0.057,0.006,-0.01,-9.544122e-07,0
1003.8,2026-08-15T15:08:51.240,33.6525792,-117.3018421,56.7583,-27.4713,0.022352,-0.059,0.005,-0.01,-3.976718e-07,0
1003.84,2026-08-15T15:08:51.280,33.6525792,-117.3018420,56.7675,-27.4713,0.0134112,-0.06,0.005,-0.02,-4.772061e-07,0
1003.88,2026-08-15T15:08:51.320,33.6525792,-117.3018420,56.7675,-27.4713,0.0134112,-0.061,0.004,-0.02,-4.772061e-07,0
1003.92,2026-08-15T15:08:51.360,33.6525792,-117.3018420,56.7675,-27.4713,0.0268224,-0.06,0.004,-0.02,-9.544122e-07,0
1003.96,2026-08-15T15:08:51.400,33.6525792,-117.3018420,56.7675,-27.4713,0.0044704,-0.059,0.004,-0.03,-2.386031e-07,0
1004,2026-08-15T15:08:51.440,33.6525792,-117.3018420,56.7675,-27.4713,0.0178816,-0.057,0.004,-0.03,-9.544122e-07,0
1004.04,2026-08-15T15:08:51.480,33.6525792,-117.3018420,56.7675,-27.4713,0.0178816,-0.056,0.005,-0.02,-6.362748e-07,0
1004.08,2026-08-15T15:08:51.520,33.6525793,-117.3018420,56.7675,-27.4602,0.0178816,-0.056,0.005,-0.02,-6.362748e-07,0
1004.12,2026-08-15T15:08:51.560,33.6525793,-117.3018420,56.7675,-27.4602,0.0089408,-0.056,0.006,-0.02,-3.181374e-07,0
1004.16,2026-08-15T15:08:51.600,33.6525793,-117.3018420,56.7675,-27.4602,0.0089408,-0.057,0.006,-0.02,-3.181374e-07,0
1004.2,2026-08-15T15:08:51.640,33.6525793,-117.3018420,56.7675,-27.4602,0.0268224,-0.059,0.005,-0.02,-9.544122e-07,0
1004.24,2026-08-15T15:08:51.680,33.6525793,-117.3018420,56.7675,-27.4602,0.0044704,-0.06,0.005,-0.01,-7.953435e-08,0
1004.28,2026-08-15T15:08:51.720,33.6525793,-117.3018420,56.7675,-27.4602,0.0357632,-0.06,0.005,0,0,0
1004.32,2026-08-15T15:08:51.760,33.6525793,-117.3018420,56.7675,-27.4602,0.0178816,-0.06,0.005,0.01,3.181374e-07,0
1004.36,2026-08-15T15:08:51.800,33.6525793,-117.3018420,56.7675,-27.4602,0.0134112,-0.059,0.006,0.02,4.772061e-07,0
1004.4,2026-08-15T15:08:51.840,33.6525793,-117.3018420,56.7675,-27.4602,0.0134112,-0.058,0.007,0.02,4.772061e-07,0
1004.44,2026-08-15T15:08:51.880,33.6525793,-117.3018420,56.7675,-27.4602,0.0312928,-0.056,0.008,0.01,5.567405e-07,0
1004.48,2026-08-15T15:08:51.920,33.6525793,-117.3018420,56.7675,-27.4602,0.0312928,-0.053,0.007,0,0,0
1004.52,2026-08-15T15:08:51.960,33.6525793,-117.3018420,56.7675,-27.4602,0.0357632,-0.037,0.005,0,0,0
1004.56,2026-08-15T15:08:52.000,33.6525793,-117.3018420,56.7675,-27.4602,0.0312928,-0.004,0.003,0.02,1.113481e-06,0
1004.6,2026-08-15T15:08:52.040,33.6525792,-117.3018420,56.7675,-27.4713,0.0804672,0.066,0.001,0.07,1.002133e-05,0
1004.64,2026-08-15T15:08:52.080,33.6525791,-117.3018421,56.7583,-27.4825,0.210109,0.192,0.002,0.13,4.859549e-05,0
1004.68,2026-08-15T15:08:52.120,33.6525790,-117.3018423,56.7398,-27.4936,0.500685,0.351,0.004,0.14,1.247099e-04,0
1004.72,2026-08-15T15:08:52.160,33.6525785,-117.3018425,56.7213,-27.5492,0.88961,0.529,0.005,0.06,9.496402e-05,0
1004.76,2026-08-15T15:08:52.200,33.6525780,-117.3018429,56.6842,-27.6048,1.33665,0.699,0.003,-0.12,-2.853693e-04,0
1004.8,2026-08-15T15:08:52.240,33.6525773,-117.3018433,56.6472,-27.6826,1.81498,0.841,-0.001,-0.4,-0.00129164,0
1004.84,2026-08-15T15:08:52.280,33.6525766,-117.3018439,56.5917,-27.7605,2.1905,0.922,-0.014,-0.72,-0.00280597,0
1004.88,2026-08-15T15:08:52.320,33.6525758,-117.3018446,56.5269,-27.8494,2.51684,0.966,-0.024,-1.07,-0.00479123,0
1004.92,2026-08-15T15:08:52.360,33.6525748,-117.3018453,56.4621,-27.9606,2.86106,0.972,-0.029,-1.49,-0.0075844,0
1004.96,2026-08-15T15:08:52.400,33.6525736,-117.3018460,56.3973,-28.094,3.22763,0.966,-0.03,-2.11,-0.0121164,0
1005,2026-08-15T15:08:52.440,33.6525724,-117.3018469,56.314,-28.2275,3.62996,0.955,-0.035,-2.93,-0.0189225,0
1005.04,2026-08-15T15:08:52.480,33.6525711,-117.3018479,56.2214,-28.372,4.04124,0.943,-0.052,-3.99,-0.0286877,0
1005.08,2026-08-15T15:08:52.520,33.6525697,-117.3018489,56.1289,-28.5277,4.39887,0.926,-0.08,-5.29,-0.0414005,0
1005.12,2026-08-15T15:08:52.560,33.6525682,-117.3018501,56.0178,-28.6945,4.72521,0.903,-0.111,-6.69,-0.0562414,0
1005.16,2026-08-15T15:08:52.600,33.6525665,-117.3018514,55.8975,-28.8835,5.05602,0.875,-0.132,-8.06,-0.0725024,0
1005.2,2026-08-15T15:08:52.640,33.6525649,-117.3018528,55.7679,-29.0614,5.43154,0.848,-0.14,-9.42,-0.0910295,0
1005.24,2026-08-15T15:08:52.680,33.6525631,-117.3018542,55.6383,-29.2616,5.76235,0.835,-0.143,-10.74,-0.110106,0
1005.28,2026-08-15T15:08:52.720,33.6525612,-117.3018558,55.4902,-29.4729,6.11998,0.834,-0.151,-11.87,-0.129244,0
1005.32,2026-08-15T15:08:52.760,33.6525592,-117.3018575,55.3329,-29.6952,6.4642,0.845,-0.175,-12.88,-0.148129,0
1005.36,2026-08-15T15:08:52.800,33.6525572,-117.3018593,55.1663,-29.9176,6.82183,0.856,-0.215,-13.93,-0.169068,0
1005.4,2026-08-15T15:08:52.840,33.6525551,-117.3018613,54.9811,-30.1511,7.22417,0.862,-0.26,-15.04,-0.193305,0
1005.44,2026-08-15T15:08:52.880,33.6525529,-117.3018634,54.7868,-30.3958,7.61309,0.851,-0.293,-16.23,-0.21983,0
1005.48,2026-08-15T15:08:52.920,33.6525505,-117.3018656,54.5831,-30.6626,7.90367,0.821,-0.308,-17.53,-0.246501,1
1005.52,2026-08-15T15:08:52.960,33.6525482,-117.3018679,54.3702,-30.9184,8.15401,0.767,-0.311,-18.95,-0.274909,1
1005.56,2026-08-15T15:08:53.000,33.6525460,-117.3018703,54.1481,-31.163,8.36859,0.71,-0.311,-20.23,-0.301201,1
1005.6,2026-08-15T15:08:53.040,33.6525436,-117.3018728,53.9167,-31.4299,8.59658,0.658,-0.322,-21.28,-0.325466,1
1005.64,2026-08-15T15:08:53.080,33.6525412,-117.3018754,53.676,-31.6968,8.79775,0.632,-0.35,-22.06,-0.345291,1
1005.68,2026-08-15T15:08:53.120,33.6525388,-117.3018781,53.4261,-31.9636,9.0615,0.634,-0.383,-22.59,-0.364187,1
1005.72,2026-08-15T15:08:53.160,33.6525363,-117.3018811,53.1484,-32.2416,9.44596,0.656,-0.412,-22.85,-0.384008,1
1005.76,2026-08-15T15:08:53.200,33.6525338,-117.3018842,52.8615,-32.5196,9.77676,0.676,-0.43,-23,-0.400066,1
1005.8,2026-08-15T15:08:53.240,33.6525311,-117.3018874,52.5653,-32.8198,10.0986,0.672,-0.44,-23.2,-0.41683,1
1005.84,2026-08-15T15:08:53.280,33.6525286,-117.3018907,52.2599,-33.0978,10.34,0.633,-0.443,-23.58,-0.433785,1
1005.88,2026-08-15T15:08:53.320,33.6525261,-117.3018941,51.9452,-33.3758,10.4652,0.576,-0.447,-24.22,-0.450952,1
1005.92,2026-08-15T15:08:53.360,33.6525236,-117.3018976,51.6212,-33.6538,10.5412,0.526,-0.456,-25.23,-0.473168,1
1005.96,2026-08-15T15:08:53.400,33.6525211,-117.3019012,51.288,-33.9318,10.7021,0.496,-0.479,-26.39,-0.502479,1
1006,2026-08-15T15:08:53.440,33.6525184,-117.3019050,50.9363,-34.232,10.9704,0.499,-0.52,-27.51,-0.536933,1
1006.04,2026-08-15T15:08:53.480,33.6525159,-117.3019089,50.5753,-34.51,11.3503,0.521,-0.568,-28.4,-0.573503,1
1006.08,2026-08-15T15:08:53.520,33.6525134,-117.3019130,50.1958,-34.788,11.6454,0.544,-0.625,-28.91,-0.598978,1
1006.12,2026-08-15T15:08:53.560,33.6525110,-117.3019174,49.7885,-35.0548,11.8555,0.547,-0.65,-29,-0.611683,1
1006.16,2026-08-15T15:08:53.600,33.6525085,-117.3019217,49.3905,-35.3328,12.0388,0.526,-0.631,-28.9,-0.618998,1
1006.2,2026-08-15T15:08:53.640,33.6525061,-117.3019262,48.974,-35.5997,12.1997,0.484,-0.593,-28.85,-0.626187,1
1006.24,2026-08-15T15:08:53.680,33.6525036,-117.3019307,48.5575,-35.8777,12.3025,0.44,-0.573,-28.93,-0.633216,1
1006.28,2026-08-15T15:08:53.720,33.6525011,-117.3019352,48.141,-36.1557,12.4277,0.406,-0.59,-29.14,-0.644301,1
1006.32,2026-08-15T15:08:53.760,33.6524988,-117.3019398,47.7152,-36.4114,12.5484,0.387,-0.657,-29.24,-0.652792,1
1006.36,2026-08-15T15:08:53.800,33.6524967,-117.3019448,47.2524,-36.6449,12.7362,0.37,-0.72,-29.1,-0.659387,1
1006.4,2026-08-15T15:08:53.840,33.6524946,-117.3019500,46.7711,-36.8784,12.9686,0.345,-0.759,-28.72,-0.662654,1
1006.44,2026-08-15T15:08:53.880,33.6524925,-117.3019550,46.3083,-37.112,13.143,0.307,-0.761,-28.21,-0.659637,1
1006.48,2026-08-15T15:08:53.920,33.6524904,-117.3019603,45.8177,-37.3455,13.2056,0.254,-0.729,-27.82,-0.653616,1
1006.52,2026-08-15T15:08:53.960,33.6524885,-117.3019654,45.3457,-37.5567,13.2279,0.188,-0.697,-27.81,-0.654487,1
1006.56,2026-08-15T15:08:54.000,33.6524865,-117.3019706,44.8643,-37.7791,13.1922,0.132,-0.69,-28.1,-0.659523,1
1006.6,2026-08-15T15:08:54.040,33.6524848,-117.3019759,44.3738,-37.9682,13.2503,0.091,-0.704,-28.54,-0.672801,1
1006.64,2026-08-15T15:08:54.080,33.6524830,-117.3019814,43.8647,-38.1683,13.3352,0.067,-0.736,-29.01,-0.688265,1
1006.68,2026-08-15T15:08:54.120,33.6524814,-117.3019869,43.3556,-38.3462,13.3978,0.055,-0.767,-29.4,-0.700791,1
1006.72,2026-08-15T15:08:54.160,33.6524800,-117.3019924,42.8465,-38.5019,13.4514,0.057,-0.79,-29.62,-0.708862,1
1006.76,2026-08-15T15:08:54.200,33.6524785,-117.3019979,42.3375,-38.6687,13.4961,0.068,-0.799,-29.75,-0.71434,1
1006.8,2026-08-15T15:08:54.240,33.6524772,-117.3020036,41.8099,-38.8132,13.5721,0.084,-0.797,-29.8,-0.71957,1
1006.84,2026-08-15T15:08:54.280,33.6524759,-117.3020094,41.273,-38.9578,13.6571,0.106,-0.787,-29.71,-0.721886,1
1006.88,2026-08-15T15:08:54.320,33.6524748,-117.3020151,40.7454,-39.0801,13.751,0.128,-0.775,-29.52,-0.7222,1
1006.92,2026-08-15T15:08:54.360,33.6524737,-117.3020209,40.2086,-39.2024,13.8269,0.147,-0.767,-29.21,-0.718565,1
1006.96,2026-08-15T15:08:54.400,33.6524727,-117.3020269,39.6532,-39.3136,13.9253,0.158,-0.767,-28.84,-0.71451,1
1007,2026-08-15T15:08:54.440,33.6524718,-117.3020329,39.0979,-39.4137,14.0192,0.161,-0.773,-28.5,-0.710846,1
1007.04,2026-08-15T15:08:54.480,33.6524710,-117.3020389,38.5425,-39.5026,14.0952,0.155,-0.778,-28.22,-0.707678,1
1007.08,2026-08-15T15:08:54.520,33.6524703,-117.3020450,37.9779,-39.5805,14.2069,0.144,-0.78,-28.04,-0.70874,1
1007.12,2026-08-15T15:08:54.560,33.6524697,-117.3020511,37.4133,-39.6472,14.2338,0.13,-0.778,-27.94,-0.707545,1
1007.16,2026-08-15T15:08:54.600,33.6524692,-117.3020572,36.8487,-39.7028,14.2516,0.118,-0.774,-27.93,-0.708181,1
1007.2,2026-08-15T15:08:54.640,33.6524688,-117.3020635,36.2655,-39.7473,14.3232,0.113,-0.773,-27.97,-0.712754,1
1007.24,2026-08-15T15:08:54.680,33.6524685,-117.3020697,35.6917,-39.7806,14.4215,0.114,-0.774,-28.05,-0.719701,1
1007.28,2026-08-15T15:08:54.720,33.6524684,-117.3020760,35.1085,-39.7917,14.5154,0.122,-0.777,-28.12,-0.726193,1
1007.32,2026-08-15T15:08:54.760,33.6524681,-117.3020824,34.5162,-39.8251,14.6048,0.134,-0.783,-28.16,-0.731706,1
1007.36,2026-08-15T15:08:54.800,33.6524682,-117.3020888,33.9238,-39.814,14.721,0.148,-0.789,-28.1,-0.735958,1
1007.4,2026-08-15T15:08:54.840,33.6524684,-117.3020951,33.3406,-39.7917,14.8149,0.16,-0.794,-27.95,-0.736697,1
1007.44,2026-08-15T15:08:54.880,33.6524685,-117.3021016,32.739,-39.7806,14.9088,0.171,-0.795,-27.69,-0.734469,1
1007.48,2026-08-15T15:08:54.920,33.6524688,-117.3021082,32.1281,-39.7473,14.9937,0.181,-0.796,-27.34,-0.729317,1
1007.52,2026-08-15T15:08:54.960,33.6524692,-117.3021147,31.5265,-39.7028,15.0563,0.189,-0.786,-26.89,-0.720307,1
1007.56,2026-08-15T15:08:55.000,33.6524697,-117.3021211,30.9341,-39.6472,15.1278,0.195,-0.774,-26.42,-0.711079,1
1007.6,2026-08-15T15:08:55.040,33.6524703,-117.3021277,30.3232,-39.5805,15.253,0.202,-0.761,-25.91,-0.703123,1
1007.64,2026-08-15T15:08:55.080,33.6524711,-117.3021343,29.7123,-39.4915,15.3335,0.207,-0.743,-25.35,-0.691555,1
1007.68,2026-08-15T15:08:55.120,33.6524719,-117.3021410,29.0921,-39.4026,15.4318,0.214,-0.728,-24.72,-0.678694,1
1007.72,2026-08-15T15:08:55.160,33.6524728,-117.3021477,28.472,-39.3025,15.5704,0.22,-0.713,-24.01,-0.665121,1
1007.76,2026-08-15T15:08:55.200,33.6524739,-117.3021544,27.8518,-39.1802,15.6822,0.225,-0.696,-23.06,-0.643389,1
1007.8,2026-08-15T15:08:55.240,33.6524749,-117.3021611,27.2317,-39.069,15.7984,0.228,-0.673,-21.94,-0.616677,1
1007.84,2026-08-15T15:08:55.280,33.6524761,-117.3021678,26.6115,-38.9355,15.8878,0.231,-0.647,-20.63,-0.583138,1
1007.88,2026-08-15T15:08:55.320,33.6524773,-117.3021745,25.9914,-38.8021,16.013,0.234,-0.609,-18.95,-0.53987,1
1007.92,2026-08-15T15:08:55.360,33.6524786,-117.3021815,25.3435,-38.6576,16.1203,0.238,-0.563,-16.98,-0.486988,1
1007.96,2026-08-15T15:08:55.400,33.6524800,-117.3021882,24.7233,-38.5019,16.2052,0.246,-0.499,-14.73,-0.424684,1
1008,2026-08-15T15:08:55.440,33.6524813,-117.3021951,24.0847,-38.3573,16.3393,0.257,-0.419,-12.15,-0.353198,1
1008.04,2026-08-15T15:08:55.480,33.6524827,-117.3022021,23.4367,-38.2017,16.5092,0.271,-0.322,-9.05,-0.265817,1
1008.08,2026-08-15T15:08:55.520,33.6524843,-117.3022091,22.7888,-38.0237,16.688,0.281,-0.217,-5.77,-0.171312,1
1008.12,2026-08-15T15:08:55.560,33.6524856,-117.3022162,22.1316,-37.8792,16.8176,0.282,-0.102,-2.28,-0.0682195,1
1008.16,2026-08-15T15:08:55.600,33.6524869,-117.3022234,21.4652,-37.7346,16.9294,0.262,0.03,1.44,0.0433723,1
1008.2,2026-08-15T15:08:55.640,33.6524883,-117.3022306,20.7988,-37.579,16.9607,0.221,0.171,5.12,0.154498,1
1008.24,2026-08-15T15:08:55.680,33.6524895,-117.3022377,20.1416,-37.4455,16.9875,0.164,0.308,8.47,0.255989,1
1008.28,2026-08-15T15:08:55.720,33.6524906,-117.3022449,19.4752,-37.3232,16.9875,0.109,0.427,11.52,0.34817,1
1008.32,2026-08-15T15:08:55.760,33.6524917,-117.3022522,18.7995,-37.2009,16.992,0.065,0.516,14.25,0.430792,1
1008.36,2026-08-15T15:08:55.800,33.6524926,-117.3022595,18.1238,-37.1008,17.0501,0.039,0.576,16.4,0.497484,1
1008.4,2026-08-15T15:08:55.840,33.6524934,-117.3022668,17.4481,-37.0119,17.1038,0.023,0.625,18.14,0.551997,1
1008.44,2026-08-15T15:08:55.880,33.6524944,-117.3022741,16.7724,-36.9007,17.1082,0.006,0.654,19.6,0.596581,1
1008.48,2026-08-15T15:08:55.920,33.6524951,-117.3022814,16.0967,-36.8228,17.1172,-0.019,0.668,21.04,0.640746,1
1008.52,2026-08-15T15:08:55.960,33.6524957,-117.3022887,15.4211,-36.7561,17.0546,-0.044,0.695,22.59,0.685434,1
1008.56,2026-08-15T15:08:56.000,33.6524963,-117.3022960,14.7454,-36.6894,16.9786,-0.064,0.729,24.26,0.732825,1
1008.6,2026-08-15T15:08:56.040,33.6524967,-117.3023032,14.0789,-36.6449,16.9562,-0.075,0.781,25.95,0.782843,1
1008.64,2026-08-15T15:08:56.080,33.6524971,-117.3023105,13.4033,-36.6005,16.9473,-0.082,0.852,27.61,0.832482,1
1008.68,2026-08-15T15:08:56.120,33.6524971,-117.3023177,12.7368,-36.6005,16.9741,-0.088,0.912,28.97,0.874871,1
1008.72,2026-08-15T15:08:56.160,33.6524969,-117.3023251,12.0519,-36.6227,16.9249,-0.105,0.941,30.07,0.905459,1
1008.76,2026-08-15T15:08:56.200,33.6524967,-117.3023323,11.3854,-36.6449,16.8534,-0.129,0.947,31.16,0.934315,1
1008.8,2026-08-15T15:08:56.240,33.6524966,-117.3023395,10.719,-36.6561,16.7595,-0.147,0.933,32.23,0.961016,1
1008.84,2026-08-15T15:08:56.280,33.6524963,-117.3023467,10.0526,-36.6894,16.7014,-0.15,0.923,33.22,0.9871,1
1008.88,2026-08-15T15:08:56.320,33.6524959,-117.3023539,9.38616,-36.7339,16.688,-0.136,0.939,34.13,1.01333,1
1008.92,2026-08-15T15:08:56.360,33.6524952,-117.3023610,8.72898,-36.8117,16.6969,-0.109,0.968,34.78,1.03318,1
1008.96,2026-08-15T15:08:56.400,33.6524946,-117.3023682,8.06255,-36.8784,16.764,-0.077,0.998,35.09,1.04657,1
1009,2026-08-15T15:08:56.440,33.6524936,-117.3023754,7.39612,-36.9896,16.8042,-0.057,1.022,35.18,1.05178,1
1009.04,2026-08-15T15:08:56.480,33.6524926,-117.3023823,6.75746,-37.1008,16.7104,-0.036,1.015,35.15,1.04501,1
1009.08,2026-08-15T15:08:56.520,33.6524913,-117.3023894,6.10028,-37.2454,16.6478,-0.013,1.007,34.97,1.03576,1
1009.12,2026-08-15T15:08:56.560,33.6524900,-117.3023965,5.44311,-37.3899,16.6791,0.009,0.996,34.64,1.02792,1
1009.16,2026-08-15T15:08:56.600,33.6524887,-117.3024035,4.79519,-37.5345,16.7193,0.037,0.989,34.09,1.01404,1
1009.2,2026-08-15T15:08:56.640,33.6524872,-117.3024104,4.15653,-37.7013,16.7819,0.06,0.988,33.26,0.99305,1
1009.24,2026-08-15T15:08:56.680,33.6524855,-117.3024175,3.49935,-37.8903,16.8221,0.065,1.002,32.3,0.966699,1
1009.28,2026-08-15T15:08:56.720,33.6524836,-117.3024244,2.86069,-38.1016,16.8445,0.06,1.01,31.38,0.940413,1
1009.32,2026-08-15T15:08:56.760,33.6524818,-117.3024312,2.23128,-38.3017,16.8132,0.048,1.009,30.58,0.914736,1
1009.36,2026-08-15T15:08:56.800,33.6524796,-117.3024381,1.59262,-38.5464,16.7908,0.032,1.007,29.91,0.893504,1
1009.4,2026-08-15T15:08:56.840,33.6524776,-117.3024448,0.972467,-38.7688,16.764,0.022,0.985,29.3,0.873884,1
1009.44,2026-08-15T15:08:56.880,33.6524752,-117.3024516,0.34306,-39.0356,16.8221,0.02,0.974,28.52,0.853569,1
1009.48,2026-08-15T15:08:56.920,33.6524728,-117.3024583,-0.277091,-39.3025,16.8489,0.011,0.978,27.28,0.817759,1
1009.52,2026-08-15T15:08:56.960,33.6524703,-117.3024649,-0.887986,-39.5805,16.8579,-0.013,0.99,25.5,0.764806,1
1009.56,2026-08-15T15:08:57.000,33.6524678,-117.3024714,-1.48963,-39.8585,16.8176,-0.049,0.978,23.54,0.704336,1
1009.6,2026-08-15T15:08:57.040,33.6524649,-117.3024778,-2.08201,-40.1809,16.7282,-0.1,0.934,21.26,0.632735,1
1009.64,2026-08-15T15:08:57.080,33.6524622,-117.3024841,-2.66514,-40.4812,16.5986,-0.155,0.846,18.87,0.557252,1
1009.68,2026-08-15T15:08:57.120,33.6524594,-117.3024904,-3.24826,-40.7925,16.4734,-0.192,0.733,16.36,0.479486,1
1009.72,2026-08-15T15:08:57.160,33.6524567,-117.3024966,-3.82213,-41.0927,16.393,-0.203,0.628,13.53,0.394606,1
1009.76,2026-08-15T15:08:57.200,33.6524539,-117.3025028,-4.396,-41.4041,16.3974,-0.197,0.542,9.66,0.281813,1
1009.8,2026-08-15T15:08:57.240,33.6524510,-117.3025090,-4.96988,-41.7265,16.393,-0.178,0.46,5.33,0.155451,1
1009.84,2026-08-15T15:08:57.280,33.6524481,-117.3025150,-5.52523,-42.049,16.4108,-0.165,0.344,0.86,0.0251095,1
1009.88,2026-08-15T15:08:57.320,33.6524452,-117.3025213,-6.10836,-42.3715,16.3751,-0.162,0.188,-3.07,-0.0894396,1
1009.92,2026-08-15T15:08:57.360,33.6524425,-117.3025275,-6.68223,-42.6717,16.2588,-0.163,0.008,-5.7,-0.164882,1
1009.96,2026-08-15T15:08:57.400,33.6524399,-117.3025337,-7.2561,-42.9608,16.2052,-0.165,-0.13,-6.6,-0.190286,1
1010,2026-08-15T15:08:57.440,33.6524373,-117.3025400,-7.83923,-43.2499,16.1828,-0.161,-0.201,-6.27,-0.180522,1
1010.04,2026-08-15T15:08:57.480,33.6524347,-117.3025462,-8.4131,-43.539,16.1873,-0.152,-0.216,-5.47,-0.157533,1
1010.08,2026-08-15T15:08:57.520,33.6524319,-117.3025524,-8.98697,-43.8504,16.156,-0.146,-0.216,-5.07,-0.145731,1
1010.12,2026-08-15T15:08:57.560,33.6524293,-117.3025585,-9.55159,-44.1395,16.1292,-0.147,-0.239,-5.67,-0.162706,1
1010.16,2026-08-15T15:08:57.600,33.6524268,-117.3025648,-10.1347,-44.4175,16.0934,-0.154,-0.296,-7.48,-0.21417,1
1010.2,2026-08-15T15:08:57.640,33.6524244,-117.3025711,-10.7178,-44.6843,16.0174,-0.164,-0.363,-9.94,-0.283262,1
1010.24,2026-08-15T15:08:57.680,33.6524221,-117.3025774,-11.301,-44.9401,15.9638,-0.173,-0.411,-12.48,-0.354453,1
