t_s,ax_g,ay_g,az_g,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,in_gates
588.445,0.00634766,-0.00683594,0.995117,0,0,0,0
588.45,0.00341797,0.00927734,0.995605,0,0,0,0
588.46,0,-0.00537109,1.00488,0,0,0,0
588.47,0.00292969,4.882812e-04,0.999023,0,0,0,0
588.48,0.00195312,0.0141602,1.00049,0,0,0,0
588.49,0.00244141,-0.0146484,0.998535,0,0,0,0
588.5,0.00390625,0.00927734,0.993652,0,0,0,0
588.51,0.00585938,-0.00537109,1.00049,0,0,0,0
588.52,0.00439453,0.00439453,1.00244,0,0,0,0
588.53,4.882812e-04,0.00341797,1.00391,0,0,0,0
588.535,0.00341797,-0.00244141,0.998047,0,0,0,0
588.545,0.00488281,0.00634766,0.993652,0,0,0,0
588.555,0.00537109,-0.019043,0.994141,0,0,0,0
588.565,0.00634766,0.0146484,0.996582,0,0,0,0
588.575,0.00195312,-0.00390625,1.00195,0,0,0,0
588.585,0.00244141,0.00390625,0.997559,0,0,0,0
588.595,0,0.00878906,1.00146,0,0,0,0
588.605,0.00585938,-0.0161133,0.999512,0,0,0,0
588.615,0.00634766,0.0161133,0.996582,0,0,0,0
588.625,0.00390625,-0.0117188,0.99707,0,0,0,0
588.635,0.00244141,0.00488281,0.998535,0,0,0,0
588.645,-0.00195312,0.0078125,1.00439,0,0,0,0
588.655,0.00488281,-0.00537109,0.996582,0,0,0,0
588.665,0.00390625,0.012207,1.00146,0,0,0,0
588.675,0.00537109,-0.0131836,1.00049,0,0,0,0
588.68,0.0078125,0.0102539,0.993164,0,0,0,0
588.69,9.765625e-04,-0.00830078,1.00195,0,0,0,0
588.7,0.00146484,0.00195312,1.00049,0,0,0,0
588.71,0.00292969,0.0131836,1,0,0,0,0
588.72,0.00683594,-0.0117188,0.996582,0,0,0,0
588.73,0.0078125,0.0126953,0.995117,0,0,0,0
588.74,0.00341797,-0.0141602,1.00049,0,0,0,0
588.75,0.00146484,0.0107422,1.00098,0,0,0,0
588.76,-0.00292969,0.00537109,1,0,0,0,0
588.77,0.00292969,-0.00537109,0.998047,0,0,0,0
588.78,0.00537109,0.00927734,0.996582,0,0,0,0
588.79,0.00732422,-0.0117188,0.998047,0,0,0,0
588.8,0.00585938,0.012207,0.997559,0,0,0,0
588.81,-0.00195312,-0.00390625,1.00244,0,0,0,0
588.82,0.00292969,0.00341797,0.998535,0,0,0,0
588.825,0.00341797,0.00439453,0.997559,0,0,0,0
588.835,0.00585938,-0.015625,0.996094,0,0,0,0
588.845,0.00830078,0.0126953,1.00049,0,0,0,0
588.855,0.00488281,-0.00683594,0.996582,0,0,0,0
588.865,0.00195312,0.00976562,0.998047,0,0,0,0
588.875,0,-0.00292969,1.00635,0,0,0,0
588.885,0.00390625,-9.765625e-04,0.998535,0,0,0,0
588.895,0.00244141,0.0102539,1,0,0,0,0
588.905,0.00195312,-0.0141602,0.998535,0,0,0,0
588.915,0.00244141,0.0112305,0.996094,0,0,0,0
588.925,0,-0.00830078,1.00293,0,0,0,0
588.935,0.00634766,0.00878906,0.998535,0,0,0,0
588.945,0.00146484,0.00585938,1.00293,0,0,0,0
588.955,0.00439453,-0.0112305,0.998047,0,0,0,0
588.965,0.00537109,0.0151367,0.994141,0,0,0,0
588.975,0.00195312,-0.0185547,0.996582,0,0,0,0
588.98,0.00341797,0.0112305,0.998535,0,0,0,0
588.99,0.00292969,0.00732422,1.00244,0,0,0,0
589,0.00683594,-0.00585938,0.999023,0,0,0,0
589.01,0.00341797,0.0131836,0.997559,0,0,0,0
589.02,0.00195312,-0.0175781,0.999512,0,0,0,0
589.03,0.00488281,0.0141602,0.995605,0,0,0,0
589.04,0.00195312,-4.882812e-04,0.999512,0,0,0,0
589.05,0.00390625,-0.00195312,1.00146,0,0,0,0
589.06,0.00341797,0.0078125,0.999512,0,0,0,0
589.07,0.00341797,-0.0107422,0.997559,0,0,0,0
589.08,0.00390625,0.0126953,1.00098,0,0,0,0
589.09,0.00439453,-0.00683594,0.99707,0,0,0,0
589.1,0.00292969,0.00634766,0.995605,0,0,0,0
589.11,0.00341797,0,1.00195,0,0,0,0
589.12,0.00537109,-0.00537109,0.99707,0,0,0,0
589.13,9.765625e-04,0.0117188,1.00293,0,0,0,0
589.14,0.00244141,-0.0078125,0.996582,0,0,0,0
589.15,0.00244141,0.00976562,0.991699,0,0,0,0
589.16,4.882812e-04,-0.0078125,1.00293,0,0,0,0
589.165,0.00292969,0.00585938,1.00391,0,0,0,0
589.175,9.765625e-04,0.00732422,1.00195,0,0,0,0
589.185,0.00195312,-0.00634766,0.997559,0,0,0,0
589.195,0.00146484,0.00683594,0.998535,0,0,0,0
589.205,0.00488281,-0.0117188,0.997559,0,0,0,0
589.215,0.00585938,0.0146484,0.998047,0,0,0,0
589.225,0.00292969,-0.00195312,1.00684,0,0,0,0
589.235,0.00585938,-0.00292969,0.99707,0,0,0,0
589.245,0.00390625,0.00927734,0.996582,0,0,0,0
589.255,0.00292969,-0.0180664,0.99707,0,0,0,0
589.265,0.00488281,0.0126953,0.994141,0,0,0,0
589.275,0.00146484,-0.00244141,1.00195,0,0,0,0
589.285,9.765625e-04,0.00244141,1.00049,0,0,0,0
589.295,-0.00292969,0.00634766,1,0,0,0,0
589.305,0.00146484,-0.00927734,0.999512,0,0,0,0
589.315,-4.882812e-04,0.0161133,0.996582,0,0,0,0
589.325,0.00341797,-0.00439453,0.992188,0,0,0,0
589.335,0.0151367,0.0107422,0.996094,0,0,0,0
589.34,0.00683594,-0.00390625,1,0,0,0,0
589.35,0.0078125,-0.00292969,0.998047,0,0,0,0
589.36,0.00732422,0.00585938,1.00537,0,0,0,0
589.37,0.00830078,-0.00732422,1.00049,0,0,0,0
589.38,0.00878906,0.0117188,0.998535,0,0,0,0
589.39,0.00439453,-0.00927734,1.00488,0,0,0,0
589.4,9.765625e-04,0.00537109,1.00098,0,0,0,0
589.41,-0.00244141,-0.00390625,1.00439,0,0,0,0
589.42,0.00390625,0.00878906,0.996582,0,0,0,0
589.43,0.00439453,-0.0112305,0.998047,0,0,0,0
589.44,0.00244141,-0.0136719,0.996094,0,0,0,0
589.45,0.00439453,0.0205078,0.998047,0,0,0,0
589.46,0,-0.0170898,0.988281,0,0,0,0
589.47,0,0.0078125,0.995605,0,0,0,0
589.48,9.765625e-04,0,0.994629,0,0,0,0
589.49,0.00683594,0.00244141,1.00049,0,0,0,0
589.5,0.00146484,0.00634766,0.994141,0,0,0,0
589.505,0.012207,-0.00927734,1.00195,0,0,0,0
589.515,0.00439453,0.0112305,0.987305,0,0,0,0
589.525,0.00732422,-0.00488281,1.00586,0,0,0,0
589.535,-4.882812e-04,0.0112305,0.995605,0,0,0,0
589.545,0.00292969,-0.00292969,1.00195,0,0,0,0
589.555,0.0102539,0.0131836,1.00391,0,0,0,0
589.565,0.00439453,0.00195312,0.989258,0,0,0,0
589.575,0.0078125,-0.0102539,1.01221,0,0,0,0
589.585,0.00439453,0.0141602,1,0,0,0,0
589.595,0.00390625,-0.00878906,0.993652,0,0,0,0
589.605,0.00292969,-9.765625e-04,1.01611,0,0,0,0
589.615,0.012207,0.015625,0.984375,0,0,0,0
589.625,0,-0.00830078,0.986816,0,0,0,0
589.635,-0.00195312,-9.765625e-04,1.01318,-0.12207,-0.305176,0,0
589.645,0.015625,0.0102539,1.00879,-0.183105,0.0610352,0,0
589.65,0.0117188,0.00830078,0.993652,0.0610352,0.244141,0,0
589.66,4.882812e-04,-0.0244141,0.998047,-0.0610352,-0.12207,0,0
589.67,0.00390625,-0.00146484,0.995605,0,-0.305176,0,0
589.68,0.00341797,0.0161133,0.990723,-0.0610352,0.183105,0,0
589.69,-0.00390625,-0.0146484,0.999023,0.0610352,0.183105,0,0
589.7,-0.00439453,0.0146484,1.01025,0,-0.305176,0,0
589.71,0.00292969,0.00195312,0.999512,-0.0610352,0.0610352,0,0
589.72,-0.00146484,0.00683594,1.00098,0.0610352,0.12207,0,0
589.73,-0.00146484,-0.0136719,1.00244,-0.0610352,0,0,0
589.74,0.00390625,4.882812e-04,0.992188,0.12207,-0.12207,0,0
589.75,0,0.00146484,0.995605,0,0,0,0
589.76,0.00195312,-0.00830078,1.00244,0.0610352,0,0,0
589.77,0.00976562,0.012207,0.993164,0,0,0,0
589.78,0.0078125,-0.00878906,1.00049,-0.0610352,0,0,0
589.79,9.765625e-04,0.0078125,1,0.0610352,-0.12207,0,0
589.795,0.00488281,-9.765625e-04,0.995605,0,0,0,0
589.805,0.00585938,-0.00244141,0.998535,0.0610352,0,0,0
589.815,0.0131836,0.00537109,0.990723,0.0610352,0,0,0
589.825,0.0078125,-0.00585938,0.999512,0,0,0,0
589.835,0.00341797,0.00878906,0.998535,0,-0.12207,0,0
589.845,0.00195312,0.00976562,0.990723,0.12207,0,0,0
589.855,0.00292969,-4.882812e-04,1.01416,0,-0.12207,0,0
589.865,-0.00146484,0.00878906,1.00049,0,-0.12207,0,0
589.875,0.00146484,0.00244141,0.992676,0,0.0610352,0,0
589.885,-0.00146484,-0.0117188,1.00293,0.0610352,-0.244141,0,0
589.895,-4.882812e-04,0.0112305,1.0083,-0.0610352,0,0,0
589.905,0.00341797,0.00488281,0.997559,-0.0610352,0.12207,0,0
589.915,-0.00341797,-0.00537109,0.994141,0.12207,0,0,0
589.925,0.00341797,-0.00146484,1.00391,-0.12207,-0.12207,0,0
589.935,0.00878906,0.0146484,1.00879,-0.0610352,0,0,0
589.94,0.00146484,0.00439453,0.992676,0,0.183105,0,0
589.95,-0.00146484,-0.0141602,0.986328,0,-0.12207,0,0
589.96,0.00146484,0.00488281,0.994629,-0.12207,-0.183105,0,0
589.97,0.00732422,0.00976562,1.00635,-0.12207,0.183105,0,0
589.98,0.00537109,0.00292969,1.01416,-0.0610352,0,0,0
589.99,0.00390625,-0.00537109,0.998535,-0.12207,-0.12207,0,0
590,0.00341797,-0.00585938,0.991699,0,0,0,0
590.01,0,0.00341797,0.994629,0,0.12207,0,0
590.02,0.00195312,0.00292969,0.996582,-0.0610352,0.12207,0,0
590.03,0.00732422,0.00439453,0.996582,0,-0.0610352,0,0
590.04,9.765625e-04,0.00341797,0.999512,0,-0.12207,0,0
590.05,0.00195312,0,1.00342,-0.0610352,0,0,0
590.06,0.0102539,-0.00244141,1,0,0.0610352,0,0
590.07,0.00634766,-0.00585938,0.996582,0,-0.0610352,0,0
590.08,0.00439453,-0.00732422,0.996582,0,-0.0610352,0,0
590.085,9.765625e-04,0.00439453,1.00342,0,-0.0610352,0,0
590.095,-0.00195312,0.00537109,1.00293,0,-0.0610352,0,0
590.105,0,0.00195312,1.00342,0,0,0,0
590.115,0.00585938,0,1.00244,0,-0.0610352,0,0
590.125,0.00292969,-0.00195312,0.999512,0,-0.0610352,0,0
590.135,0,0,1.00244,0,-0.12207,0,0
590.145,0.0107422,-4.882812e-04,0.996094,0,-0.0610352,0,0
590.155,0.00585938,0.00341797,1.00293,0.0610352,0,0,0
590.165,0.00634766,9.765625e-04,0.999023,0,-0.12207,0,0
590.175,0.0078125,-0.00390625,0.994629,0,-0.0610352,0,0
590.185,0.012207,0.00537109,0.99707,0,0,0,0
590.195,0.00927734,-0.00537109,0.996094,-0.0610352,0,0,0
590.205,0.00732422,0.00878906,0.994629,0,0.0610352,0,0
590.215,0.00585938,0.00634766,0.991211,-0.0610352,0.0610352,0,0
590.225,-0.00195312,0.00830078,1.00391,-0.12207,0,0,0
590.235,-0.00341797,0.0131836,0.996094,-0.12207,0,0,0
590.24,-0.00195312,0.0102539,1.00342,-0.244141,-0.0610352,0,0
590.25,0.00244141,0,1.00146,-0.12207,0,0,0
590.26,0.00878906,0.00488281,0.994141,-0.0610352,0,0,0
590.27,0,0.00244141,0.999023,-0.12207,0.0610352,0,0
590.28,-9.765625e-04,-0.00244141,0.99707,0,0,0,0
590.29,-9.765625e-04,0.0146484,1.00732,-0.0610352,0,0,0
590.3,-0.00537109,-0.00244141,0.996582,-0.0610352,0,0,0
590.31,-4.882812e-04,-0.00195312,1.00293,0,-0.0610352,0,0
590.32,0.00146484,0.00585938,1,-0.12207,0,0,0
590.33,0.00537109,-0.00292969,0.996582,0,0,0,0
590.34,0.00146484,0,1.00439,-0.12207,0,0,0
590.35,-9.765625e-04,-0.00634766,1,-0.0610352,-0.12207,0,0
590.36,0.00439453,0.00292969,1.00342,-0.12207,0,0,0
590.37,9.765625e-04,-4.882812e-04,1.00049,-0.12207,0,0,0
590.375,0.00390625,-0.00732422,0.993652,-0.0610352,-0.0610352,0,0
590.385,0.00585938,0.00390625,1.00488,-0.183105,-0.0610352,0,0
590.395,0.00390625,-0.00390625,0.998047,-0.12207,-0.0610352,0,0
590.405,0.00292969,-0.00195312,0.999023,-0.0610352,-0.0610352,0,0
590.415,9.765625e-04,0.00146484,1.00146,0,0,0,0
590.425,0.00830078,-0.00585938,0.994629,0,0,0,0
590.435,0.00927734,0.00146484,0.998047,0,-0.0610352,0,0
590.445,0.00292969,-0.00634766,1,0.0610352,-0.0610352,0,0
590.455,0.00341797,-0.00244141,0.996094,0.0610352,0,0,0
590.465,0.00439453,0.00830078,1.00049,0.0610352,0,0,0
590.475,0.0078125,-0.00585938,0.995605,0.0610352,0.12207,0,0
590.485,0.00976562,-0.00244141,0.995605,0,0,0,0
590.495,0.00585938,0.00390625,1.00098,0,0,0,0
590.505,0.00146484,-0.00488281,0.999023,0.0610352,0,0,0
590.515,0.00341797,0.00439453,1.00391,0,0,0,0
590.52,0.00439453,4.882812e-04,0.998047,0,0.12207,0,0
590.53,0.00927734,-0.00244141,0.990723,0,0,0,0
590.54,0.00878906,0.00878906,0.998535,0,0,0,0
590.55,0.00390625,0.00585938,1.00098,-0.0610352,0,0,0
590.56,0.00244141,0.00244141,1.00342,0,0,0,0
590.57,0.00634766,0.00683594,0.998047,0,0,0,0
590.58,0.00683594,0.00341797,0.993652,0,0.0610352,0,0
590.59,0.00732422,-0.00488281,0.998535,0,0,0,0
590.6,0.00683594,0.00878906,1.00049,0,-0.0610352,0,0
590.61,4.882812e-04,0.00683594,1.00146,0,0,0,0
590.62,9.765625e-04,0.00244141,1,0,0,0,0
590.63,0.00146484,0.00634766,1.00488,0,0,0,0
590.64,0.00341797,0.00244141,0.998535,0,0.0610352,0,0
590.65,0.0078125,-4.882812e-04,0.992676,0,0,0,0
590.66,0.00244141,0,1.00293,0,0,0,0
590.67,-4.882812e-04,0.00390625,1.00098,0,0,0,0
590.68,-0.00292969,0.00244141,1.00244,0,0,0,0
590.69,0.00146484,-4.882812e-04,1.00098,0,0,0,0
590.7,0.00244141,4.882812e-04,0.997559,0,0,0,0
590.71,0.00634766,0,0.996582,0,0,0,0
590.72,0.0102539,0.00146484,0.996094,0,0,0,0
590.73,0.00390625,-0.00292969,0.998047,0,0,0,0
590.74,-0.00292969,-0.00537109,1.00244,0,0,0,0
590.75,9.765625e-04,0.00488281,1.00049,0,0,0,0
590.76,0.00585938,-0.00292969,0.999023,0,0,0,0
590.765,0.00488281,-0.00244141,0.994629,0,0,0,0
590.775,0.00732422,-0.00537109,0.995117,0,0,0,0
590.785,0.00683594,9.765625e-04,0.998047,0,0,0,0
590.795,0,0.00488281,1.00342,0,0,0,0
590.805,0.00292969,-0.00830078,0.998535,0,0,0,0
590.815,0.00439453,0.00244141,0.995605,0,0,0,0
590.825,0.00390625,-0.00585938,1.00146,0,0,0,0
590.835,0.00927734,-0.00244141,0.991699,0,0,0,0
590.845,0.00585938,0.00146484,0.997559,0,0,0,0
590.855,0.00488281,-0.00195312,1.00635,0,0,0,0
590.865,0.00244141,0.00488281,1.00098,0,0,0,0
590.875,0.00341797,-0.00195312,1.00146,0,0,0,0
590.885,0.00537109,0.00292969,1.00049,0,0,0,0
590.895,0.00976562,0.00390625,0.993164,0,0,0,0
590.9,0.0126953,-0.00244141,1.00049,0,0,0,0
590.91,0.00537109,0.00830078,1.00293,0,0,0,0
590.92,0.00244141,0.00927734,0.99707,0,0,0,0
590.93,0.00341797,0,1.00342,0,0,0,0
590.94,0.00537109,0.00390625,1.00244,0,0,0,0
590.95,0.00878906,0.0112305,0.992188,0,0,0,0
590.96,0.00732422,-9.765625e-04,0.996582,0,0,0,0
590.97,0.00634766,0.00683594,0.991699,0,0,0,0
590.98,-0.00390625,0.00634766,0.996582,0,0,0,0
590.99,-0.00195312,-0.00439453,1.00732,0,0,0,0
591,0.00585938,0.0126953,0.999023,0,0,0,0
591.01,0.00537109,0.00146484,0.994141,0,0,0,0
591.02,0.0112305,-0.00488281,0.996582,0,0,0,0
591.03,0.0117188,0.00830078,1.00635,0,0,0,0
591.04,0.0126953,9.765625e-04,0.999023,0,0,0,0
591.05,0.0175781,0,1.00391,0,0,0,0
591.055,0.0258789,-0.00146484,1.00537,0,0,0,1
591.065,0.027832,-0.00488281,1.00098,0,0,0,1
591.075,0.0268555,-0.00292969,1,0,0,0,1
591.085,0.0351562,-0.00390625,0.992188,0,0,0,1
591.095,0.065918,-0.0107422,0.99707,0,0,0,1
591.105,0.15625,-0.0112305,0.992676,0,0,0,1
591.115,0.276367,-0.0239258,0.987793,0,-0.671387,0,1
591.125,0.398926,-0.0180664,0.996582,-0.12207,-1.2207,0,1
591.135,0.457031,-0.00292969,0.993164,-0.244141,-1.64795,0,1
591.145,0.486328,-0.0351562,0.974121,-0.244141,-2.19727,0,1
591.155,0.461914,0.0141602,0.996094,-0.305176,-2.99072,0,1
591.165,0.44043,-0.0112305,1.05176,-0.671387,-3.11279,0,1
591.175,0.487305,-0.0332031,1.08789,-0.183105,-3.78418,0.366211,1
591.185,0.609375,0.015625,1.07666,-0.244141,-4.57764,0.183105,1
591.195,0.780273,-0.0517578,1.05518,-0.244141,-5.43213,0.244141,1
591.2,0.947266,-0.0371094,1.02539,0.183105,-6.04248,0.183105,1
591.21,1.05371,-0.00195312,0.994141,0,-6.46973,0.12207,1
591.22,0.989258,0.0390625,0.957031,-0.549316,-6.7749,0.183105,1
591.23,0.891602,-0.0253906,1.0166,-1.0376,-7.08008,0.0610352,1
591.24,0.874512,-0.0229492,1.29492,-0.427246,-7.62939,-0.0610352,1
591.25,1.00049,0.154785,0.970703,-0.610352,-8.23975,-0.0610352,1
591.26,0.996094,-0.169434,0.960449,-0.976562,-8.11768,-0.366211,1
591.27,0.942871,-0.0996094,1.04248,1.2207,-7.93457,-0.427246,1
591.28,0.952148,0.118652,1.01611,0.12207,-7.38525,-0.732422,1
591.29,0.989258,-0.0605469,0.916992,-1.0376,-6.53076,-1.0376,1
591.3,1.01709,-0.0498047,0.865234,0.427246,-5.67627,-1.0376,1
591.31,0.977051,0.0664062,0.981934,0.549316,-4.63867,-1.09863,1
591.32,0.974609,-0.0229492,1.08887,0.244141,-4.39453,-1.09863,1
591.33,0.990234,-0.0483398,1.03418,0.549316,-3.90625,-1.0376,1
591.34,1.03516,0,0.98877,0.427246,-3.2959,-1.09863,1
591.345,0.975586,-0.0942383,0.996094,0.12207,-2.62451,-1.28174,1
591.355,0.977051,-0.0112305,1.01416,0.244141,-2.01416,-1.34277,1
591.365,1.021,0.0161133,0.898438,-1.34277,-1.09863,-1.28174,1
591.375,1.01758,-0.0942383,0.962402,-1.83105,-0.549316,-1.52588,1
591.385,1.0332,-0.0581055,0.960449,-1.2207,0.0610352,-1.46484,1
591.395,1.04688,0.0258789,0.964355,-1.58691,0.244141,-1.64795,1
591.405,0.967285,-0.0825195,1.06787,-2.50244,0.12207,-1.70898,1
591.415,0.927734,-0.0273438,1.09473,-2.01416,-0.12207,-1.95312,1
591.425,0.949219,0.0493164,1.15674,-2.80762,-0.427246,-2.13623,1
591.435,1.05713,-0.189453,1.17139,-2.68555,-1.2207,-2.38037,1
591.445,1.10449,-0.102539,1.0332,-0.732422,-1.64795,-2.44141,1
591.455,1.10107,-0.0234375,0.989746,-1.95312,-1.83105,-3.05176,1
591.465,1.15234,-0.155273,1.0708,-2.2583,-2.0752,-3.66211,1
591.475,1.11865,-0.0224609,1.06348,-1.46484,-2.01416,-3.96729,1
591.48,1.03271,-0.00195312,1.0498,-2.68555,-1.95312,-4.27246,1
591.49,1.0498,-0.203125,1.10645,-1.95312,-1.89209,-4.45557,1
591.5,1.07178,-0.149902,1.1875,-0.549316,-2.13623,-4.82178,1
591.51,1.03223,-0.0332031,1.14355,-1.2207,-2.38037,-5.12695,1
591.52,1.02246,-0.187012,1.06885,-2.19727,-2.44141,-5.43213,1
591.53,1.05127,-0.177734,1.04688,-1.77002,-2.38037,-5.7373,1
591.54,1.0415,-0.09375,1.07471,-1.89209,-2.13623,-6.16455,1
591.55,1.01758,-0.167969,1.05518,-1.70898,-1.64795,-6.5918,1
591.56,1.01758,-0.114746,1.021,-1.58691,-1.28174,-7.14111,1
591.57,0.983398,-0.155762,1.04639,-2.01416,-1.0376,-7.50732,1
591.58,0.960938,-0.221191,1.04639,-1.46484,-0.793457,-8.05664,1
591.59,0.964844,-0.12207,0.998535,-1.52588,-0.854492,-8.72803,1
591.6,0.921875,-0.18457,0.968262,-2.13623,-0.549316,-9.39941,1
591.61,0.914551,-0.190918,0.955078,-1.34277,-0.244141,-9.82666,1
591.62,0.949219,-0.105469,0.925293,-1.89209,-0.0610352,-10.3149,1
591.63,0.902832,-0.197754,0.914062,-2.44141,0,-10.9863,1
591.64,0.915527,-0.224121,0.945312,-2.0752,0.12207,-11.6577,1
591.65,0.92041,-0.169434,0.984863,-2.13623,0,-12.3901,1
591.66,0.908691,-0.20166,0.938477,-2.13623,0,-13.1836,1
591.665,0.897461,-0.214844,0.93457,-1.70898,0,-13.916,1
591.675,0.893066,-0.209961,0.936035,-1.34277,-0.244141,-14.6484,1
591.685,0.897461,-0.20752,0.931641,-1.0376,-0.427246,-15.3198,1
591.695,0.833496,-0.22168,0.958984,-0.976562,-0.488281,-15.8691,1
591.705,0.842285,-0.29248,0.917969,-0.793457,-0.732422,-16.2354,1
591.715,0.842285,-0.306641,0.972656,-0.305176,-0.793457,-16.7847,1
591.725,0.879883,-0.308105,0.988281,-0.610352,-0.793457,-17.2119,1
591.735,0.840332,-0.336914,0.96875,-0.610352,-0.671387,-17.5781,1
591.745,0.79541,-0.319336,0.962402,-0.366211,-0.671387,-17.8223,1
591.755,0.809082,-0.30127,1.01465,-0.427246,-0.549316,-17.8833,1
591.765,0.790527,-0.336426,1.03955,-0.183105,-0.549316,-17.7612,1
591.775,0.798828,-0.336426,1.07422,-0.12207,-0.305176,-17.7612,1
591.785,0.772949,-0.320801,1.04639,-0.671387,-0.427246,-17.5781,1
591.795,0.779785,-0.372559,1.03516,-0.610352,-0.244141,-17.5171,1
591.805,0.831543,-0.287598,1.02881,-0.732422,-0.0610352,-17.4561,1
591.815,0.867676,-0.333984,1.01807,-1.70898,0.12207,-17.334,1
591.825,0.85791,-0.397461,1.03027,-0.976562,0.244141,-17.0898,1
591.835,0.782715,-0.261719,1.11816,-0.732422,0.488281,-17.0898,1
591.84,0.878906,-0.29541,1.12549,-1.09863,0.305176,-17.2729,1
591.85,0.882324,-0.365723,1.1001,0,-0.0610352,-17.395,1
591.86,0.916992,-0.229492,1.02881,0.244141,-0.244141,-17.7002,1
591.87,0.853516,-0.335449,1.01367,-0.488281,-0.732422,-17.9443,1
591.88,0.856934,-0.303223,1.05566,0.915527,-0.793457,-18.4326,1
591.89,0.916016,-0.212891,1.08545,0.305176,-1.2207,-18.9819,1
591.9,0.907227,-0.361816,1.06348,0.732422,-1.64795,-19.4702,1
591.91,0.879395,-0.241699,1.00537,1.64795,-2.01416,-19.8364,1
591.92,0.821289,-0.240234,0.971191,0.549316,-1.95312,-20.2637,1
591.93,0.888184,-0.349609,0.988281,1.2207,-1.83105,-20.6299,1
591.94,0.852539,-0.231445,1.02539,2.38037,-1.58691,-20.752,1
591.95,0.887695,-0.237793,0.968262,1.83105,-1.40381,-20.752,1
591.96,0.889648,-0.351074,0.959473,2.13623,-1.34277,-20.752,1
591.97,0.937988,-0.170898,1.03174,1.83105,-1.28174,-20.752,1
591.98,0.89502,-0.232422,0.973145,-0.244141,-0.976562,-20.6909,1
591.99,0.889648,-0.356445,0.89209,0.244141,-0.366211,-20.5078,1
592,0.925293,-0.15918,0.853516,0.671387,0,-20.2637,1
592.01,0.942871,-0.224609,0.933105,-0.610352,0.488281,-20.2637,1
592.015,0.97998,-0.306641,0.989258,0.183105,0.427246,-20.0195,1
592.025,0.942383,-0.125488,0.908203,-0.12207,0.732422,-19.8975,1
592.035,0.972656,-0.258301,0.862793,-1.83105,1.0376,-20.0806,1
592.045,0.908203,-0.393555,0.931152,-1.0376,1.58691,-20.1416,1
592.055,0.90918,-0.169434,0.947754,-0.915527,1.95312,-20.3247,1
592.065,0.809082,-0.26416,0.935059,-2.68555,2.31934,-20.6299,1
592.075,0.869141,-0.404785,0.954102,-2.38037,2.50244,-20.6909,1
592.085,0.822266,-0.274902,1.00635,-2.50244,2.50244,-20.5078,1
592.095,0.84082,-0.314453,1.03662,-3.96729,2.62451,-20.6909,1
592.105,0.828125,-0.402344,0.969238,-3.78418,2.74658,-20.6909,1
592.115,0.83252,-0.286133,0.950195,-3.84521,2.92969,-20.813,1
592.125,0.811523,-0.39209,0.989258,-4.45557,3.11279,-20.9351,1
592.135,0.790527,-0.462891,1.03516,-3.17383,3.17383,-21.1182,1
