t_s,ax_g,ay_g,az_g,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,in_gates
2238.16,0.0541992,0.938965,0.982422,0.183105,1.09863,33.4473,1
2238.17,0.0131836,0.704102,0.953613,-0.976562,1.2207,33.7524,1
2238.18,-0.0229492,0.760742,0.901855,-0.427246,1.46484,34.3018,1
2238.19,-0.0180664,0.907715,0.894043,-2.56348,2.2583,33.3252,1
2238.2,-0.0214844,0.713867,0.898438,-3.72314,2.86865,33.5693,1
2238.21,-0.00439453,0.772461,0.916504,-2.44141,3.17383,33.9355,1
2238.22,-0.027832,1.02588,0.952637,-3.2959,3.96729,33.2642,1
2238.23,-0.0629883,0.721191,0.959473,-4.45557,4.27246,33.1421,1
2238.24,-0.0737305,0.697266,0.919922,-1.28174,4.39453,34.1187,1
2238.25,-0.0756836,0.98291,0.889648,-1.52588,4.76074,33.3862,1
2238.26,-0.0961914,0.736816,0.965332,-2.0752,5.18799,33.4473,1
2238.27,-0.0839844,0.781738,0.998047,1.2207,5.12695,34.2407,1
2238.28,-0.0551758,0.94043,0.955078,0.976562,5.79834,33.6304,1
2238.29,-0.0771484,0.722168,0.958496,1.83105,5.24902,34.2407,1
2238.29,-0.081543,0.830078,0.951172,3.84521,4.82178,35.0342,1
2238.3,-0.0976562,0.910156,0.941895,2.99072,5.43213,34.5459,1
2238.31,-0.0844727,0.73877,0.965332,3.23486,5.37109,35.5225,1
2238.32,-0.0654297,0.823242,0.939941,4.02832,4.88281,35.8887,1
2238.33,-0.0473633,0.875977,0.884277,2.92969,4.82178,35.8276,1
2238.34,-0.0771484,0.741699,0.93457,2.74658,4.57764,36.5601,1
2238.35,-0.0688477,0.85498,0.936035,2.99072,3.78418,36.8652,1
2238.36,-0.0429688,0.901367,0.884277,1.70898,4.08936,36.9263,1
2238.37,-0.0214844,0.79248,0.898438,1.40381,3.72314,37.8418,1
2238.38,0.0175781,0.848145,0.9375,0.976562,2.68555,38.3301,1
2238.39,0.034668,0.929199,0.949219,-0.12207,2.31934,38.3911,1
2238.4,-0.0136719,0.820801,0.950195,-1.09863,2.0752,39.0625,1
2238.41,-0.00488281,0.806152,0.956543,-1.40381,0.793457,39.7339,1
2238.42,0.0292969,0.978516,0.922852,-2.86865,0.366211,39.6118,1
2238.43,0.0458984,0.841309,0.950195,-3.66211,0.671387,39.917,1
2238.44,0.0288086,0.913086,0.998047,-2.0752,0.183105,40.4053,1
2238.45,0.0854492,1.04639,1.01611,-2.50244,0,39.7339,1
2238.46,0.107422,0.847656,0.963379,-2.2583,0.366211,39.6729,1
2238.47,0.116211,0.912109,0.98584,-0.0610352,0.12207,39.7339,1
2238.48,0.090332,1.08008,0.972168,-0.12207,0.366211,38.8794,1
2238.49,0.0654297,0.859863,1.00488,0.0610352,0.610352,39.0625,1
2238.5,0.0366211,0.912109,1.02295,1.95312,0.671387,39.7949,1
2238.51,0.0727539,0.983887,1.03369,0.244141,0.793457,38.7573,1
2238.52,0.11377,0.83252,0.988281,0,0.732422,39.3677,1
2238.53,0.124512,0.897461,0.903809,0.244141,1.2207,39.1235,1
2238.54,0.0888672,1.01709,0.912109,-1.2207,0.915527,38.5132,1
2238.55,0.090332,0.902832,0.956055,-1.77002,1.28174,38.147,1
2238.56,0.124512,0.90332,0.998535,-1.2207,1.58691,38.9404,1
2238.57,0.0893555,0.936035,0.905762,-2.44141,1.52588,38.3911,1
2238.58,0.0932617,0.888184,0.875488,-2.74658,1.09863,38.5132,1
2238.59,0.043457,0.933594,0.933105,-2.62451,1.89209,38.147,1
2238.6,0.00244141,0.913086,0.969238,-2.80762,2.38037,37.1704,1
2238.61,-0.0507812,0.983887,1.00342,-2.0752,2.92969,36.9263,1
2238.62,-0.0742188,0.841797,0.987305,-1.95312,3.90625,36.377,1
2238.63,-0.0644531,0.922363,0.885742,-0.12207,3.72314,37.1094,1
2238.64,-0.059082,0.96875,0.959473,-1.40381,4.39453,36.1938,1
2238.64,-0.0209961,0.875977,0.94043,-0.671387,4.27246,37.1704,1
2238.65,-0.0449219,0.978027,0.939453,-0.549316,5.06592,37.2314,1
2238.66,-0.115723,0.831055,0.871582,-0.976562,4.57764,36.9263,1
2238.67,-0.137695,0.819336,0.86084,0.610352,4.08936,37.4756,1
2238.68,-0.111816,0.981934,0.883301,0.305176,5.06592,37.2314,1
2238.69,-0.100586,0.855957,0.937012,-0.793457,5.43213,37.3535,1
2238.7,-0.0898438,0.915527,0.927734,-0.549316,4.94385,37.7808,1
2238.71,-0.126953,1.06641,0.900391,-2.19727,5.49316,37.6587,1
2238.72,-0.230469,0.773926,0.929688,-2.50244,5.31006,38.208,1
2238.73,-0.146973,0.862305,0.84375,-0.854492,4.45557,38.6353,1
2238.74,-0.115234,0.944336,0.918945,-2.19727,5.49316,38.6963,1
2238.75,-0.144531,0.748535,0.98877,-2.13623,4.88281,38.8794,1
2238.76,-0.129395,0.946289,0.866699,-0.854492,4.3335,39.4287,1
2238.77,-0.182129,0.933594,0.905273,-1.58691,5.37109,39.6729,1
2238.78,-0.21582,0.875488,0.958008,-1.0376,4.63867,40.1001,1
2238.79,-0.182129,0.975098,0.909668,-0.732422,4.63867,40.6494,1
2238.8,-0.17334,0.851562,0.959473,-0.976562,5.24902,40.7715,1
2238.81,-0.11377,0.82959,0.984375,0.915527,4.27246,41.626,1
2238.82,-0.0942383,1.03223,0.94873,0.671387,4.45557,41.0767,1
2238.83,-0.172852,0.998047,0.953613,0.427246,4.39453,41.5649,1
2238.84,-0.154297,0.85498,0.975586,0.366211,4.27246,41.5039,1
2238.85,-0.140625,0.987305,0.942383,1.34277,4.02832,42.4805,1
2238.86,-0.167969,0.921387,0.914062,0,4.5166,42.4194,1
2238.87,-0.11084,0.806641,0.921875,0.854492,3.54004,42.6025,1
2238.88,-0.0976562,0.996582,0.978516,2.0752,3.54004,43.396,1
2238.88,-0.105957,1.01123,0.94873,0.610352,3.78418,42.9077,1
2238.89,-0.106445,0.872559,0.933594,0.976562,2.56348,43.8232,1
2238.9,-0.0512695,1.00879,0.944336,0.976562,2.74658,43.7622,1
2238.91,-0.050293,0.990723,0.97168,-0.366211,2.50244,44.0063,1
2238.92,-0.0136719,0.911133,0.950684,-0.305176,1.83105,45.105,1
2238.93,0.0473633,0.978027,0.94043,-0.915527,0.976562,45.0439,1
2238.94,0.0166016,0.943359,0.965332,-1.09863,0.671387,45.5322,1
2238.95,0.0449219,1.00244,0.93457,-1.28174,0.244141,45.105,1
2238.96,-0.0214844,0.948242,0.95459,-1.58691,-0.12207,46.0205,1
2238.97,-0.0512695,0.928223,0.990234,-1.2207,-0.854492,46.0205,1
2238.98,0.0522461,1.06152,0.966309,-2.68555,-1.0376,45.5933,1
2238.99,0.0888672,0.992188,0.953613,-2.92969,-0.610352,46.0205,1
2239,0.0810547,0.972168,0.970703,-2.92969,-0.793457,46.0205,1
2239.01,0.0761719,0.987793,0.98584,-3.05176,-1.58691,45.4712,1
2239.02,0.0751953,0.955566,1.01465,-3.05176,-1.2207,45.166,1
2239.03,0.0449219,0.95752,0.961914,-2.19727,-0.610352,45.3491,1
2239.04,0.0830078,0.985352,0.928223,-3.2959,-1.0376,44.3115,1
2239.05,0.103027,0.914062,0.922852,-3.41797,-0.671387,44.7998,1
2239.06,0.13623,0.99707,0.834961,-3.479,-0.854492,44.6167,1
2239.07,0.132324,0.825684,0.943848,-3.78418,-0.488281,44.6167,1
2239.08,0.171875,0.907227,0.989258,-2.44141,-0.976562,44.4336,1
2239.09,0.171387,1.05664,0.929688,-3.54004,-0.244141,43.6401,1
2239.1,0.113281,0.791992,0.891113,-3.41797,-0.12207,43.396,1
2239.11,0.122559,0.956543,0.88623,-1.83105,-0.0610352,42.7246,1
2239.12,0.179688,1.06738,0.89209,-3.60107,0.305176,41.8701,1
2239.13,0.145996,0.746094,0.989746,-2.50244,0.915527,42.1753,1
2239.14,0.162109,1.01855,0.95459,-1.09863,0.915527,41.5649,1
2239.15,0.14209,0.95752,0.925781,-2.50244,2.01416,41.3208,1
2239.16,0.150879,0.792969,0.926758,-0.305176,1.83105,41.4429,1
2239.17,0.204102,1.02979,1.00928,-0.0610352,1.64795,40.1611,1
2239.18,0.134277,0.973633,1.0293,-0.427246,2.31934,39.7949,1
2239.18,0.114258,1.10107,0.97998,-0.0610352,2.38037,39.4897,1
2239.19,0.0805664,0.965332,0.935547,-1.58691,3.23486,39.0015,1
2239.2,0.0678711,0.878906,0.991699,0,2.86865,39.856,1
2239.21,0.126465,0.989258,1.00488,-0.549316,3.2959,39.1235,1
2239.22,0.227539,0.943359,0.994629,-1.2207,3.05176,39.4287,1
2239.23,0.141113,0.915039,1.01709,-1.09863,2.99072,39.0015,1
2239.24,0.161621,1.09912,0.935547,-1.89209,3.05176,38.0249,1
2239.25,0.0639648,0.944824,0.941895,-2.86865,3.72314,38.5742,1
2239.26,0.0986328,0.951172,0.948242,-2.19727,3.78418,38.269,1
2239.27,0.122559,0.953613,0.951172,-2.74658,3.479,38.3911,1
2239.28,0.166016,0.891602,1.00781,-2.19727,3.90625,38.6963,1
2239.29,0.143555,0.935059,0.957031,-1.77002,3.35693,39.1235,1
2239.3,0.126953,0.993164,0.917969,-2.99072,2.99072,38.147,1
2239.31,0.144531,0.908691,0.876465,-3.72314,2.86865,38.147,1
2239.32,0.133789,0.915527,0.964355,-2.74658,3.35693,38.6963,1
2239.33,0.124023,0.939941,0.963379,-3.96729,2.80762,38.208,1
2239.34,0.13916,0.810547,0.908691,-3.54004,2.38037,39.4287,1
2239.35,0.145996,0.874023,0.892578,-3.96729,2.19727,39.0015,1
2239.36,0.169922,0.89209,0.85498,-4.39453,1.83105,39.3066,1
2239.37,0.165039,0.939941,0.875488,-4.08936,2.19727,39.4897,1
2239.38,0.138184,0.830566,0.899902,-4.21143,1.34277,39.1846,1
2239.39,0.0922852,0.972656,0.958984,-3.05176,1.46484,39.3066,1
2239.4,0.0595703,0.952637,0.924316,-5.12695,1.89209,38.3911,1
2239.41,0.0859375,0.760742,0.855957,-3.2959,1.89209,39.7339,1
2239.42,0.124512,1.0166,0.882812,-2.99072,1.64795,38.9404,1
2239.43,0.152344,0.88623,0.943848,-3.2959,1.58691,38.5742,1
2239.44,0.0981445,0.879883,0.975586,-0.793457,1.89209,38.5742,1
2239.45,0.0771484,1.10352,0.960449,-1.40381,2.0752,38.0249,1
2239.46,0.0395508,0.803223,0.888672,-2.38037,2.01416,38.0249,1
2239.47,0.100586,0.876953,0.887207,0,1.34277,38.5132,1
2239.48,0.108398,1.00439,0.933594,-0.671387,2.01416,37.9028,1
2239.49,0.129395,0.855469,0.996582,-0.488281,1.52588,37.4756,1
2239.5,0.12207,0.987793,0.925781,1.46484,2.31934,37.7808,1
2239.51,0.0800781,0.948242,0.878906,0.549316,2.56348,36.8042,1
2239.52,0.0527344,0.881836,0.914062,1.40381,1.89209,37.0483,1
2239.53,0.0957031,1.03076,0.932617,1.58691,2.50244,36.5601,1
2239.54,0.10791,0.909668,0.977051,1.0376,2.86865,36.8652,1
2239.54,0.121582,0.862793,1.01465,1.52588,2.31934,36.6211,1
2239.55,0.151367,0.976074,0.95166,1.46484,2.92969,36.377,1
2239.56,0.0991211,0.896973,0.919922,0.305176,2.86865,35.8887,1
2239.57,0.090332,0.96582,0.947266,0.671387,2.44141,36.0718,1
2239.58,0.078125,1.04248,0.976562,-1.15967,3.05176,35.2783,1
2239.59,0.110352,0.837891,0.993164,-1.46484,3.17383,35.7666,1
2239.6,0.148926,0.890625,0.966309,-0.488281,2.80762,35.8887,1
2239.61,0.151855,1.05078,0.899902,-2.19727,2.74658,35.2783,1
2239.62,0.0957031,0.801758,0.950195,-2.74658,3.05176,35.6445,1
2239.63,0.112793,0.959961,0.973145,-1.89209,2.38037,35.5835,1
2239.64,0.150879,1.00244,0.967773,-3.41797,2.56348,35.1562,1
2239.65,0.119141,0.812988,0.983398,-3.23486,2.38037,35.2783,1
2239.66,0.145996,0.958008,0.943359,-3.05176,1.83105,35.0342,1
2239.67,0.148926,0.927734,0.924805,-4.5166,2.44141,34.9121,1
2239.68,0.138184,0.776855,0.936035,-3.90625,2.13623,35.3394,1
2239.69,0.169922,1.00391,0.929199,-3.54004,1.46484,35.4004,1
2239.7,0.176758,0.836426,0.991699,-5.12695,1.95312,35.0342,1
2239.71,0.180664,0.777832,0.973145,-2.80762,1.09863,35.3394,1
2239.72,0.193359,0.999512,0.990234,-3.60107,1.70898,34.1187,1
2239.73,0.154785,0.829102,0.897461,-4.45557,1.46484,34.4238,1
2239.74,0.177734,0.790039,0.933105,-3.23486,1.09863,34.4849,1
2239.75,0.185059,0.910645,0.989746,-3.2959,0.732422,33.9966,1
2239.76,0.207031,0.821289,1.03613,-3.2959,1.0376,33.4473,1
2239.77,0.205078,0.808105,0.973145,-2.19727,0.976562,32.959,1
2239.78,0.168457,0.875977,0.905273,-2.92969,1.2207,32.2876,1
2239.79,0.145996,0.769531,0.958496,-4.45557,0.671387,31.5552,1
2239.8,0.214844,0.71582,1,-4.27246,0.427246,31.8604,1
2239.81,0.271973,0.824219,1.01172,-5.00488,0.549316,30.7007,1
2239.82,0.268555,0.651855,1.01025,-6.28662,0.610352,29.48,1
2239.83,0.224609,0.697754,0.943359,-5.37109,-0.12207,28.7476,1
2239.84,0.203125,0.813965,0.984863,-7.32422,0.183105,27.0386,1
2239.84,0.231934,0.553223,0.946777,-8.72803,0.305176,25.8789,1
2239.85,0.255859,0.674316,0.982422,-7.69043,0.12207,25.0854,1
2239.86,0.210938,0.634277,0.998535,-10.6812,0.549316,22.8882,1
2239.87,0.180664,0.38916,0.978027,-10.1318,-0.0610352,21.8506,1
2239.88,0.188965,0.569336,0.952148,-9.8877,0.549316,19.8975,1
2239.89,0.163086,0.452148,0.939941,-12.146,0.732422,17.2729,1
2239.9,0.078125,0.359375,0.90332,-11.2915,0.305176,16.1133,1
2239.91,0.0180664,0.459473,0.892578,-12.5122,0.427246,13.3667,1
2239.92,-0.0317383,0.276367,0.928223,-12.8174,0.671387,11.7188,1
2239.93,-0.043457,0.275879,0.905762,-12.207,1.09863,10.1929,1
2239.94,-0.0463867,0.249023,0.868652,-13.6108,1.34277,7.75146,1
2239.95,-0.0244141,0.0834961,0.843262,-13.5498,1.2207,6.22559,1
2239.96,-0.0161133,0.0888672,0.876953,-13.1226,1.46484,4.5166,1
2239.97,-0.0322266,0.0458984,0.911133,-13.855,2.01416,2.0752,1
2239.98,-0.0888672,0.0302734,0.877441,-14.0381,1.95312,0.488281,1
2239.99,-0.188965,-0.0498047,0.878418,-15.3198,2.31934,-1.40381,1
2240,-0.216309,-0.133301,0.870117,-15.8081,2.62451,-2.99072,1
2240.01,-0.160156,-0.178711,0.898438,-16.2354,2.92969,-4.69971,1
2240.02,-0.106445,-0.231934,0.912109,-16.2354,3.05176,-6.28662,1
2240.03,-0.146973,-0.244141,0.924316,-16.2354,2.68555,-7.93457,1
2240.04,-0.160156,-0.293945,0.951172,-17.1509,2.99072,-9.58252,1
2240.05,-0.17627,-0.387695,0.938965,-17.395,2.92969,-10.9253,1
2240.06,-0.151855,-0.468262,0.932129,-17.4561,2.74658,-12.3901,1
2240.07,-0.115723,-0.482422,0.986816,-17.7612,2.13623,-14.1602,1
2240.08,-0.0795898,-0.483398,1.02832,-18.1885,2.0752,-15.8691,1
2240.09,-0.0732422,-0.50293,1.01514,-18.1885,2.0752,-17.1509,1
2240.1,-0.103027,-0.569824,0.960938,-17.8223,1.70898,-18.4937,1
2240.11,-0.12793,-0.634277,0.97998,-16.2964,1.46484,-19.7754,1
2240.12,-0.102051,-0.594238,1.04883,-14.9536,1.09863,-20.9961,1
2240.13,-0.0908203,-0.698242,1.11377,-14.0991,1.2207,-22.0947,1
2240.13,-0.0834961,-0.708008,1.1709,-12.146,0.671387,-22.7051,1
2240.14,-0.0512695,-0.685547,1.18018,-11.4746,0.671387,-24.292,1
2240.15,-0.0600586,-0.761719,1.20264,-10.2539,1.40381,-24.8413,1
2240.16,-0.0620117,-0.790039,1.14209,-8.91113,1.28174,-25.3296,1
2240.17,-0.0756836,-0.804688,1.11914,-7.44629,1.09863,-25.6348,1
2240.18,0.0229492,-0.70166,1.16504,-6.10352,0.732422,-26.1841,1
2240.19,-0.00292969,-0.73877,1.18555,-6.10352,1.83105,-26.7334,1
2240.2,-0.0419922,-0.900391,1.2085,-4.63867,1.46484,-26.6724,1
2240.21,-0.0913086,-0.79541,1.14697,-2.2583,1.58691,-26.2451,1
2240.22,-0.0864258,-0.752441,1.14697,-1.64795,2.13623,-27.4658,1
2240.23,-0.0927734,-0.783691,1.16504,-0.305176,1.89209,-27.3438,1
2240.24,0.00244141,-0.785645,1.12939,0.915527,1.34277,-27.2217,1
2240.25,-0.0214844,-0.817383,1.07178,2.2583,1.15967,-26.6113,1
2240.26,-0.0478516,-0.811035,1.06445,2.74658,0.854492,-27.0386,1
2240.27,-0.11084,-0.793457,1.03223,3.23486,1.2207,-27.0386,1
2240.28,-0.124023,-0.75293,1.01953,3.66211,1.83105,-26.9775,1
2240.29,-0.12793,-0.730469,1.03906,3.11279,1.52588,-27.2827,1
2240.3,-0.115234,-0.842773,0.986328,2.74658,1.34277,-27.3438,1
2240.31,-0.0678711,-0.719238,0.924316,3.84521,1.09863,-26.7334,1
2240.32,-0.0883789,-0.657715,0.841797,2.68555,1.40381,-27.9541,1
2240.33,-0.114258,-0.708984,0.86084,3.23486,0.793457,-27.6489,1
2240.34,-0.164551,-0.569336,0.885254,2.56348,0.732422,-28.1372,1
2240.35,-0.163086,-0.682617,0.870117,1.2207,0.366211,-28.9307,1
2240.36,-0.132324,-0.707031,0.822266,2.19727,-0.183105,-28.3203,1
2240.37,-0.118164,-0.621582,0.831543,1.40381,-0.12207,-29.2358,1
2240.38,-0.121582,-0.677734,0.842285,0,-0.427246,-29.9072,1
2240.39,-0.132324,-0.73291,0.856934,-0.488281,-0.671387,-30.0903,1
2240.4,-0.123047,-0.619141,0.847656,-0.793457,-0.305176,-29.7852,1
2240.41,-0.119629,-0.65332,0.907715,-2.86865,-0.12207,-30.9448,1
2240.42,-0.0854492,-0.839355,0.922363,-2.19727,-0.12207,-30.4565,1
2240.43,-0.10791,-0.69043,0.94873,-1.64795,0.183105,-30.3955,1
2240.43,-0.128418,-0.703613,0.977539,-3.96729,0.488281,-31.4331,1
2240.44,-0.10791,-0.835938,0.992676,-3.60107,0.915527,-30.5786,1
2240.45,-0.132812,-0.683594,1.02295,-3.54004,1.58691,-30.6396,1
2240.46,-0.100586,-0.754395,1.00098,-5.00488,2.31934,-31.6772,1
2240.47,-0.10498,-0.932129,1.01953,-3.78418,2.74658,-30.9448,1
2240.48,-0.0966797,-0.74707,1.02148,-2.50244,2.50244,-30.2734,1
2240.49,-0.106934,-0.76416,1.03516,-3.78418,3.17383,-31.4331,1
2240.5,-0.120605,-0.907715,1.03906,-2.19727,3.17383,-30.6396,1
2240.51,-0.145996,-0.807129,0.975586,-1.52588,4.02832,-30.7617,1
2240.52,-0.145508,-0.854492,1.02441,-2.19727,4.15039,-31.4331,1
2240.53,-0.0820312,-0.894531,1.01074,-1.28174,3.78418,-31.4331,1
2240.54,-0.0810547,-0.742676,0.967285,-0.427246,4.08936,-31.3721,1
2240.55,-0.114746,-0.781738,0.949707,-1.34277,3.41797,-32.2876,1
2240.56,-0.126465,-0.870605,0.916504,-0.0610352,3.23486,-32.2266,1
2240.57,-0.172363,-0.770996,0.923828,0.915527,3.2959,-32.2266,1
2240.58,-0.160645,-0.847656,1.00391,-0.0610352,3.11279,-33.5693,1
2240.59,-0.120605,-0.859375,1.04541,0.854492,2.01416,-33.1421,1
2240.6,-0.132812,-0.82959,1.00391,1.2207,1.89209,-33.6914,1
2240.61,-0.131836,-0.859375,0.953613,1.83105,1.40381,-34.2407,1
2240.62,-0.165527,-0.845215,1.01807,1.95312,1.58691,-34.729,1
2240.63,-0.146973,-0.847656,1.02051,2.38037,0.976562,-34.79,1
2240.64,-0.166992,-0.893066,0.98877,2.31934,0.427246,-35.2173,1
2240.65,-0.128906,-0.828613,0.959473,3.35693,0.183105,-34.729,1
2240.66,-0.111328,-0.780273,0.95752,2.44141,0.488281,-35.4614,1
2240.67,-0.105469,-0.893066,0.961426,2.44141,-0.244141,-35.6445,1
2240.68,-0.0952148,-0.862305,0.927734,4.39453,0,-34.3628,1
2240.69,-0.132812,-0.873535,0.966797,4.27246,0,-35.2783,1
2240.7,-0.109863,-0.762207,0.900391,5.79834,-0.488281,-34.8511,1
2240.7,-0.0751953,-0.637695,0.787109,4.02832,-0.0610352,-35.5835,1
2240.71,-0.0644531,-0.816406,0.824707,2.80762,-0.427246,-35.1562,1
2240.72,-0.0566406,-0.72998,0.851074,3.23486,-0.976562,-34.4849,1
2240.73,-0.0292969,-0.747559,0.881836,1.64795,-0.183105,-35.2173,1
2240.74,-0.00195312,-0.82959,0.816406,2.13623,-0.12207,-34.3628,1
2240.75,0.0107422,-0.741211,0.850586,1.28174,-0.305176,-34.3018,1
2240.76,-0.00634766,-0.756836,0.899414,-0.183105,-0.366211,-34.4238,1
2240.77,0.043457,-0.73877,0.894531,-1.09863,-0.183105,-34.0576,1
2240.78,0.0888672,-0.865723,0.962891,-2.38037,0.244141,-33.8745,1
2240.79,0.17627,-0.807617,1.00781,-2.44141,-0.244141,-33.0811,1
2240.8,0.160645,-0.838379,1.021,-4.02832,0.305176,-33.5083,1
2240.81,0.0878906,-0.931641,1.09521,-3.72314,0.793457,-32.6538,1
2240.82,0.0585938,-0.799805,1.10938,-3.90625,1.09863,-32.1655,1
2240.83,0.0927734,-0.905273,1.12793,-4.39453,1.58691,-32.2266,1
2240.84,0.193848,-0.849121,1.09912,-2.19727,1.2207,-31.0669,1
2240.85,0.212402,-0.813965,1.00879,-1.95312,2.2583,-31.4941,1
2240.86,0.183594,-0.944824,1.00635,0,2.0752,-30.8838,1
2240.87,0.120117,-0.952148,1.05029,1.95312,2.50244,-30.7617,1
2240.88,0.0209961,-0.837402,1.09229,3.78418,2.86865,-30.1514,1
2240.89,0.0136719,-0.855957,1.0459,4.21143,3.11279,-30.7007,1
2240.9,0.0424805,-0.854004,0.922852,7.87354,3.2959,-30.1514,1
2240.91,0.202148,-0.709473,0.827637,8.72803,2.44141,-30.8838,1
2240.92,0.214355,-0.866211,0.860352,8.48389,2.2583,-30.8838,1
2240.93,0.0698242,-0.787109,0.926758,8.72803,1.34277,-30.3345,1
2240.94,-0.0371094,-0.816406,0.991699,7.44629,1.83105,-30.7007,1
2240.95,-0.0234375,-0.761719,0.913086,8.66699,1.70898,-30.0903,1
2240.96,0.105957,-0.644043,0.848145,6.89697,1.34277,-31.4331,1
2240.97,0.228516,-0.884277,0.875977,5.06592,0.366211,-31.5552,1
2240.98,0.197754,-0.729492,0.920898,6.04248,0.12207,-30.7617,1
2240.99,0.153809,-0.576172,0.884766,2.13623,0.366211,-31.7383,1
2240.99,0.125,-0.84668,0.871094,0.549316,-0.183105,-31.6772,1
2241,0.174805,-0.775879,0.91748,1.58691,-0.183105,-31.311,1
2241.01,0.174805,-0.537598,1.01514,-0.427246,-0.366211,-31.8604,1
2241.02,0.189453,-0.752441,0.979492,-3.78418,-0.305176,-32.0435,1
2241.03,0.179199,-0.899902,0.935547,-2.01416,-0.244141,-30.5176,1
2241.04,0.166016,-0.699219,0.943848,-2.13623,-0.183105,-31.0669,1
2241.05,0.190918,-0.775391,0.995117,-2.92969,0,-31.9214,1
2241.06,0.19873,-0.761719,1.06006,-0.915527,0.12207,-30.5176,1
2241.07,0.208496,-0.63916,1.01562,-1.0376,0.488281,-30.5786,1
2241.08,0.21582,-0.725586,0.92334,-1.34277,0.427246,-30.4565,1
2241.09,0.206543,-0.807617,1.02148,0.183105,0.671387,-29.8462,1
2241.1,0.169922,-0.853027,1.07764,1.83105,0.793457,-29.2969,1
2241.11,0.182617,-0.746582,1.0376,3.54004,0.915527,-28.6865,1
2241.12,0.218262,-0.666016,0.961426,2.62451,1.64795,-29.1138,1
2241.13,0.230957,-0.759277,0.982422,2.92969,1.28174,-28.5645,1
2241.14,0.214355,-0.799805,1.03125,3.90625,0.976562,-27.771,1
2241.15,0.17334,-0.746094,1.06348,4.57764,0.976562,-27.5269,1
2241.16,0.182129,-0.788574,1.00977,4.82178,1.40381,-27.2827,1
2241.17,0.25293,-0.662598,1.00488,5.61523,0.915527,-26.6113,1
2241.18,0.29248,-0.54834,1.00488,3.90625,0.671387,-26.7944,1
2241.19,0.283691,-0.719238,0.942871,3.90625,0.427246,-26.001,1
2241.2,0.234863,-0.66748,0.921875,5.61523,0,-25.5127,1
2241.21,0.241211,-0.638672,0.904297,5.79834,0.183105,-25.6348,1
2241.22,0.273438,-0.705566,0.949707,6.16455,-0.427246,-25.2075,1
2241.23,0.274414,-0.568359,0.98291,6.16455,-0.488281,-24.4751,1
2241.24,0.262207,-0.504883,0.978027,4.57764,-0.427246,-24.353,1
2241.25,0.303223,-0.580566,0.891113,4.82178,-0.671387,-23.7427,1
2241.26,0.366211,-0.560547,0.897461,5.85938,-1.09863,-23.1323,1
2241.27,0.405762,-0.491699,0.916016,5.92041,-1.40381,-22.3999,1
2241.28,0.348145,-0.5625,0.864746,5.06592,-1.34277,-21.7285,1
2241.29,0.306152,-0.515625,0.833496,5.49316,-1.46484,-20.6909,1
2241.3,0.296387,-0.398438,0.849121,4.63867,-0.915527,-20.4468,1
2241.31,0.380371,-0.41748,0.902344,3.72314,-0.915527,-20.0195,1
2241.32,0.422852,-0.529297,0.882324,4.39453,-0.488281,-18.6768,1
2241.33,0.42041,-0.414062,0.861328,5.12695,-0.427246,-17.9443,1
2241.33,0.359375,-0.384766,0.896973,3.66211,-0.183105,-17.7002,1
2241.34,0.377441,-0.536133,1.10645,4.88281,-0.12207,-16.8457,1
2241.35,0.436523,-0.399902,1.04639,7.20215,0.305176,-15.2588,1
2241.36,0.425781,-0.42041,0.942871,6.22559,0.0610352,-14.9536,1
2241.37,0.38916,-0.610352,1.02197,6.83594,-0.0610352,-13.6719,1
2241.38,0.37207,-0.399414,1.0791,8.42285,0.549316,-12.5122,1
2241.39,0.416016,-0.368164,1.12158,6.71387,0.610352,-13.0005,1
2241.4,0.486328,-0.569336,1.0752,8.97217,0.244141,-11.4746,1
2241.41,0.49707,-0.288574,1.04883,11.1084,0.12207,-10.8032,1
2241.42,0.494141,-0.276367,0.966309,8.8501,0.244141,-10.437,1
2241.43,0.40625,-0.498047,0.970703,9.21631,0.610352,-9.15527,1
2241.44,0.423828,-0.309082,1.03369,9.46045,0.732422,-8.72803,1
2241.45,0.421875,-0.150391,1.07666,7.99561,0.488281,-8.54492,1
2241.46,0.457031,-0.286133,1.06201,7.01904,0.0610352,-8.30078,1
2241.47,0.489746,-0.329102,0.938965,8.23975,-0.427246,-6.95801,1
2241.48,0.51709,-0.0810547,0.86377,8.05664,-0.488281,-6.46973,1
2241.49,0.481934,-0.10791,0.890625,5.18799,-0.305176,-6.7749,1
2241.5,0.431641,-0.227539,0.925293,5.61523,-0.488281,-5.79834,1
2241.51,0.389648,-0.0517578,0.906738,5.61523,-0.610352,-5.5542,1
2241.52,0.44043,-0.0185547,0.883789,4.21143,-1.09863,-5.49316,1
2241.53,0.501465,-0.0727539,0.972656,4.5166,-1.52588,-4.63867,1
2241.54,0.491699,-0.0322266,1.03369,5.43213,-1.2207,-4.08936,1
2241.55,0.473633,-0.0195312,0.900391,6.53076,-1.52588,-3.35693,1
2241.56,0.461914,0.0419922,0.888184,7.32422,-1.40381,-3.05176,1
2241.57,0.472168,-0.0268555,0.986816,8.11768,-1.58691,-2.38037,1
2241.58,0.51123,-0.0498047,1.01221,9.64355,-2.0752,-1.34277,1
