t_s,ax_g,ay_g,az_g,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,in_gates
1421.43,0.00927734,0.00292969,0.999512,0,0,0,0
1421.44,-4.882812e-04,-0.0078125,1.00195,0,0,0,0
1421.45,-0.00292969,0.015625,1.00244,0,0,0,0
1421.46,-0.00488281,9.765625e-04,1.01123,0,0,0,0
1421.47,0.00244141,0.00390625,0.992676,0,0,0,0
1421.48,0.00292969,0.00146484,0.999023,0,0,0,0
1421.49,0.00634766,-0.0219727,0.995117,0,0,0,0
1421.5,0.00634766,0.0126953,0.996094,0,0,0,0
1421.51,4.882812e-04,-0.00390625,0.992188,0,0,0,0
1421.52,0.00585938,-0.00537109,1.00098,0,0,0,0
1421.53,-4.882812e-04,0.0141602,0.993164,0,0,0,0
1421.54,0.00976562,-0.00439453,1.00586,0,0,0,0
1421.55,0.00292969,0.00878906,0.990723,0,0,0,0
1421.56,0.00878906,-0.00292969,1.00244,0,0,0,0
1421.57,0.00292969,0.00439453,0.991699,0,0,0,0
1421.58,0.00195312,-4.882812e-04,1.00684,0,0,0,0
1421.59,0.00292969,0.00244141,1.00488,0,0,0,0
1421.6,0.00341797,0.00244141,0.989746,0,0,0,0
1421.61,0.0112305,-9.765625e-04,1.01025,0,0,0,0
1421.62,0.00732422,0.00878906,0.984375,0,0,0,0
1421.63,0.00927734,-0.00537109,0.998047,0,0,0,0
1421.64,0.00488281,-4.882812e-04,1.01465,0,0,0,0
1421.65,0.0107422,0.0166016,0.988281,0,0,0,0
1421.66,0.00146484,-0.0102539,0.999023,0,0,0,0
1421.67,0.00341797,-0.00439453,1.01465,0,0,0,0
1421.68,0.00878906,0.0146484,1.00244,0,0,0,0
1421.69,0.0136719,-0.0078125,0.989746,0,0,0,0
1421.7,0.00585938,-0.00830078,0.992188,0,0,0,0
1421.71,-0.00488281,0.00976562,1.00537,-0.183105,-0.12207,0,0
1421.72,0.00390625,0.00878906,1.01123,0,0.244141,0,0
1421.73,0.00683594,0.0131836,1.00928,0,0.366211,0,0
1421.74,0.0219727,-0.0224609,0.989746,-0.12207,0.0610352,0,0
1421.75,0.0249023,-0.0151367,0.983398,0.12207,-0.0610352,0,0
1421.75,0.00683594,0.0078125,1.00098,0,-0.0610352,0,0
1421.76,0,4.882812e-04,1.00146,0,-0.0610352,0,0
1421.77,-0.00195312,0.00927734,1.00488,0.0610352,0.0610352,0,0
1421.78,0,0.00634766,1.00439,0,0,0,0
1421.79,0.0107422,-9.765625e-04,0.996094,0,0,0,0
1421.8,0.0078125,-0.00537109,0.990234,0.0610352,0,0,0
1421.81,0.0102539,-0.00634766,0.996094,0,0,0,0
1421.82,0.00341797,0.0078125,0.998047,-0.0610352,0,0,0
1421.83,0.00292969,0.00244141,1.00098,0,0,0,0
1421.84,4.882812e-04,0.00146484,1.00098,0,-0.0610352,0,0
1421.85,0.00585938,0.00537109,0.998047,0,-0.12207,0,0
1421.86,0.012207,-0.00683594,0.992188,-0.12207,0,0,0
1421.87,0.0078125,-9.765625e-04,0.994141,0,-0.12207,0,0
1421.88,0.0078125,0.0078125,0.994141,0,0,0,0
1421.89,0.00878906,-0.00292969,1.0127,-0.0610352,-0.183105,0,0
1421.9,-4.882812e-04,0.00878906,0.994629,0,-0.183105,0,0
1421.91,0.0078125,0,0.996582,0,0,0,0
1421.92,0.00927734,-0.00634766,1.01318,0,-0.366211,0,0
1421.93,0.00341797,0.0107422,0.99707,0,-0.0610352,0,0
1421.94,0.00244141,-4.882812e-04,0.994141,0,-0.0610352,0,0
1421.95,0,-0.00878906,1.00928,-0.0610352,-0.244141,0,0
1421.96,0.00292969,0.0102539,1.00586,-0.0610352,-0.183105,0,0
1421.97,4.882812e-04,0.00683594,0.993652,0,0,0,0
1421.98,9.765625e-04,-0.0131836,0.995605,0,0,0,0
1421.99,0.00585938,-0.00244141,1.00439,-0.0610352,-0.305176,0,0
1422,0.00244141,0.0151367,1.00635,-0.0610352,0,0,0
1422.01,-0.00585938,0.00341797,1.00098,0,0.12207,0,0
1422.02,-0.00292969,-0.00732422,0.996582,0,-0.12207,0,0
1422.03,0.00488281,0.00195312,0.987305,-0.0610352,0,0,0
1422.04,0.00732422,0.00244141,0.995605,-0.0610352,0,0,0
1422.05,0.00195312,-0.00195312,1.00781,-0.0610352,-0.0610352,0,0
1422.06,0.00146484,0.00683594,1.00195,0,-0.12207,0,0
1422.07,-0.00146484,0.00195312,1.00928,-0.12207,-0.0610352,0,0
1422.07,0.00244141,-0.00244141,1.00049,-0.0610352,0,0,0
1422.08,0.00830078,-0.00439453,0.993164,0,0,0,0
1422.09,0.00878906,-4.882812e-04,0.996582,0,0,0,0
1422.1,0.00390625,0.00537109,0.998047,0,-0.0610352,0,0
1422.11,0.0078125,0.00195312,0.999512,-0.0610352,-0.0610352,0,0
1422.12,0.0161133,0.00146484,0.996582,-0.0610352,0,0,0
1422.13,0.00537109,-0.00341797,0.996094,0,-0.0610352,0,0
1422.14,0.00585938,-0.00195312,0.995117,0,-0.183105,0,0
1422.15,0.00927734,9.765625e-04,0.995605,0,-0.0610352,0,0
1422.16,0.00292969,0.00488281,1.00049,0,0,0,0
1422.17,0.00683594,0.00439453,0.995605,-0.0610352,-0.0610352,0,0
1422.18,0.0102539,-9.765625e-04,0.995605,0,-0.0610352,0,0
1422.19,0.00927734,0.00146484,1.00293,0,-0.183105,0,0
1422.2,0.00683594,-0.00146484,1.00342,0,-0.0610352,0,0
1422.21,0.0078125,-0.00341797,1.00195,0,0,0,0
1422.22,0.0117188,-4.882812e-04,0.996582,0,0,0,0
1422.23,0.00146484,4.882812e-04,1.00195,-0.12207,0,0,0
1422.24,0.00146484,0.0112305,0.998535,-0.0610352,0,0,0
1422.25,-4.882812e-04,0.00927734,1.00098,-0.183105,0,0,0
1422.26,0,0.00830078,1.00732,-0.12207,-0.0610352,0,0
1422.27,0.00195312,0.00927734,0.996582,-0.183105,0,0,0
1422.28,0.00341797,0.00634766,1.00195,-0.183105,-0.12207,0,0
1422.29,0.00830078,-0.00341797,1.00293,-0.244141,-0.0610352,0,0
1422.3,0.00830078,0.00488281,0.995117,-0.12207,0,0,0
1422.31,0.00195312,-0.00341797,0.996094,-0.183105,0.0610352,0,0
1422.31,0,0.00244141,1.00244,-0.0610352,0.0610352,0,0
1422.32,9.765625e-04,0.00537109,0.995117,0,0.0610352,0,0
1422.33,9.765625e-04,4.882812e-04,0.999023,-0.0610352,0,0,0
1422.34,0.00292969,9.765625e-04,1.00098,-0.12207,-0.0610352,0,0
1422.35,0.00878906,-0.00195312,0.998535,-0.183105,-0.0610352,0,0
1422.36,0.00585938,-0.00292969,0.999023,-0.183105,0.0610352,0,0
1422.37,0.00244141,-0.00146484,1,-0.183105,0,0,0
1422.38,-4.882812e-04,-9.765625e-04,1.00098,-0.183105,0,0,0
1422.39,0.00292969,9.765625e-04,1,-0.12207,0,0,0
1422.4,9.765625e-04,-0.00439453,1.00684,-0.183105,0,0,0
1422.41,0.00878906,-0.00878906,0.996094,-0.12207,-0.12207,0,0
1422.42,0.0107422,0.00292969,1.00146,0,0,0,0
1422.43,0.00439453,-0.00878906,0.997559,-0.0610352,0.0610352,0,0
1422.44,4.882812e-04,0.00244141,0.999023,0.0610352,0,0,0
1422.45,0,0.00927734,1.00049,0,0,0,0
1422.46,0.00732422,-0.00439453,1.00195,0,-0.12207,0,0
1422.47,0.0102539,0.00146484,0.996094,0.0610352,0,0,0
1422.48,0.0102539,-0.00634766,0.989746,0,0,0,0
1422.49,0.00195312,-0.00683594,1.00293,0.0610352,0,0,0
1422.5,9.765625e-04,0.00732422,0.995117,0.12207,0.0610352,0,0
1422.51,-4.882812e-04,0.00927734,1.00732,0,0,0,0
1422.52,0.00585938,-0.00292969,0.998535,0,-0.0610352,0,0
1422.53,0.0102539,0.00390625,0.994141,0,-0.12207,0,0
1422.54,0.00390625,-0.00585938,0.99707,0,0,0,0
1422.55,0.00634766,0.00195312,0.999023,0.0610352,0,0,0
1422.56,0.00292969,0.0112305,1.00537,-0.0610352,0.12207,0,0
1422.57,0.00537109,-0.00390625,0.996582,-0.0610352,0,0,0
1422.58,0.00634766,0.00634766,1.00244,-0.0610352,-0.0610352,0,0
1422.59,0.00537109,-4.882812e-04,0.997559,-0.12207,0,0,0
1422.6,0.00927734,0.0078125,1.00049,0,0,0,0
1422.61,0.00537109,0.00683594,0.999512,-0.0610352,0.0610352,0,0
1422.62,0.00195312,-0.00439453,0.995605,0.0610352,0,0,0
1422.63,0.00341797,0.012207,1.00928,0,-0.0610352,0,0
1422.64,0.00292969,-0.00146484,0.999023,-0.0610352,0,0,0
1422.65,0.00439453,0.00146484,0.999512,0,0,0,0
1422.66,0.00195312,0.00634766,1.00342,-0.0610352,0.0610352,0,0
1422.67,0.0078125,-0.00439453,0.994141,0,0,0,0
1422.68,0.00439453,0.0117188,1.00342,0,0,0,0
1422.69,0,-4.882812e-04,1.00049,-0.12207,0,0,0
1422.69,0.0078125,9.765625e-04,1.00244,-0.0610352,-0.0610352,0,0
1422.7,0.00439453,0.0078125,0.998535,-0.12207,0.0610352,0,0
1422.71,0.00585938,-0.0112305,0.996582,-0.183105,0,0,0
1422.72,0.00585938,-0.0112305,0.996582,0,0,0,0
1422.72,0.00439453,0.00292969,1.00684,0,0,0,0
1422.73,4.882812e-04,0.00537109,1.00049,0,0,0,0
1422.74,0.00683594,-9.765625e-04,0.999023,0,0,0,0
1422.75,0.00439453,0.00244141,1.00146,0,0,0,0
1422.76,0.0078125,-0.00439453,0.987793,0,0,0,0
1422.77,0.00732422,0.00439453,1.00391,0,0,0,0
1422.78,0,4.882812e-04,1.00146,0,0,0,0
1422.79,0.00537109,-0.00585938,0.993652,0,0,0,0
1422.8,0.00585938,0.00292969,1.00586,0,0,0,0
1422.81,0.00878906,-0.00732422,0.991211,0,0,0,0
1422.82,0.0078125,-0.00585938,0.996582,0,0,0,0
1422.83,9.765625e-04,0.00488281,1.00635,0,0,0,0
1422.84,0.00488281,-9.765625e-04,0.990234,0,0,0,0
1422.85,0.00488281,0.00146484,1.00391,0,0,0,0
1422.86,0.00292969,-9.765625e-04,1.00146,0,0,0,0
1422.87,0.0078125,-0.00390625,0.991699,0,0,0,0
1422.88,0,0.00683594,1.00684,0,0,0,0
1422.89,0.00146484,-0.00292969,1.00098,0,0,0,0
1422.9,0.00488281,0,1.00049,0,0,0,0
1422.91,0.00390625,0.00390625,1.00244,0,0,0,0
1422.92,0.0078125,-0.00585938,0.996582,0,0,0,0
1422.93,0.00732422,0.00976562,1.00537,0,0,0,0
1422.94,0.00292969,0.0078125,1.00195,0,0,0,0
1422.95,0.00585938,-0.00390625,0.999512,0,0,0,0
1422.96,0.00732422,0.00244141,1.00391,0,0,0,0
1422.97,0.0078125,0.00195312,0.989746,0,0,0,0
1422.98,0.00585938,0.00292969,1.00439,0,0,0,0
1422.99,0.00341797,0.00830078,1.00049,0,0,0,0
1423,0.00488281,0.00488281,0.992188,0,0,0,0
1423,0.00341797,0.00195312,0.998535,0,0,0,0
1423.01,0.00634766,0.00488281,0.990723,0,0,0,0
1423.02,0.00537109,-0.00146484,0.999512,0,0,0,0
1423.03,0.00390625,0.00537109,1.00439,0,0,0,0
1423.04,0.00195312,0.0078125,0.991211,0,0,0,0
1423.05,0.00683594,-4.882812e-04,1.00586,0,0,0,0
1423.06,0.00341797,0.00195312,1.00146,0,0,0,0
1423.07,0.00732422,0.00195312,0.995605,0,0,0,0
1423.08,0.0126953,0,1.00635,0,0,0,0
1423.09,0.0102539,0,0.99707,0,0,0,0
1423.1,0.0205078,-0.00146484,1.00928,0,0,0,0
1423.11,0.0239258,-0.00390625,1.00879,0,0,0,0
1423.12,0.0292969,-0.00537109,1.00049,0,0,0,0
1423.13,0.0283203,0.00195312,1.0127,0,0,0,0
1423.14,0.019043,-0.00439453,1.00586,0,0,0,0
1423.15,0.0268555,0.00439453,1.00537,0,0,0,0
1423.16,0.0458984,4.882812e-04,1.00391,0,0,0,0
1423.17,0.0786133,-0.0175781,0.983398,0,0,0,0
1423.18,0.155762,-0.00634766,1.00586,0.183105,-0.549316,0,0
1423.19,0.223633,-0.0117188,1.00879,0.0610352,-0.610352,0,0
1423.2,0.292969,-0.0117188,0.994141,0,-0.976562,0,0
1423.21,0.317383,0.00439453,0.98877,-0.0610352,-1.2207,0,0
1423.22,0.328613,-0.0112305,0.986328,-0.183105,-1.58691,0,0
1423.23,0.355469,-0.0131836,1.00244,-0.0610352,-2.13623,0,0
1423.24,0.373535,0.0112305,1.04297,0,-2.50244,0,0
1423.25,0.435059,-0.0112305,1.05029,-0.305176,-2.80762,0,0
1423.26,0.529785,-0.0307617,1.04785,-0.12207,-3.41797,0,0
1423.27,0.685059,0,1.02148,-0.0610352,-4.08936,0,0
1423.28,0.845215,-0.0273438,1.01025,-0.305176,-4.69971,0,0
1423.29,1.01074,-0.0292969,0.986816,0,-5.37109,0.366211,0
1423.3,0.995605,0.043457,0.974121,-0.244141,-5.5542,0.305176,0
1423.31,0.887207,0.0556641,1.07324,-1.2207,-6.22559,0.12207,0
1423.32,0.829102,-0.0332031,1.3125,-1.40381,-6.5918,0.427246,0
1423.33,0.993164,0.105469,0.91748,-1.34277,-7.87354,0.305176,0
1423.34,0.944336,-0.132324,1.01758,-1.28174,-7.8125,0.305176,0
1423.35,0.891113,-0.125977,1.08057,0.427246,-7.69043,-0.0610352,0
1423.35,0.88916,0.0981445,0.98291,0.244141,-7.14111,0,0
1423.36,0.928223,0.0366211,0.904297,-1.28174,-6.53076,-0.427246,0
1423.37,0.994141,-0.0898438,0.903809,-0.488281,-5.61523,-0.427246,0
1423.38,0.954102,0.0297852,0.984863,0.610352,-4.88281,-0.610352,0
1423.39,0.890625,0.00244141,1.05762,0.427246,-4.21143,-0.854492,0
1423.4,0.922363,-0.0307617,1.0542,0.793457,-3.96729,-0.793457,0
1423.41,1.03516,-0.00732422,1.00684,0.854492,-3.35693,-0.671387,0
1423.42,1.05029,-0.106445,1.00293,0.366211,-2.74658,-0.854492,0
1423.43,1.0083,-0.0717773,0.985352,0.610352,-2.56348,-0.854492,0
1423.44,1.00244,0.00585938,0.907715,-0.427246,-1.64795,-0.854492,0
1423.45,1.01904,-0.0693359,0.942383,-1.0376,-0.671387,-1.0376,0
1423.46,1.04639,-0.0546875,0.986816,-0.610352,-0.183105,-0.793457,0
1423.47,1.00488,0.0166016,0.971191,-0.610352,0.12207,-0.854492,0
1423.48,0.997559,-0.0419922,1.02783,-1.46484,0.0610352,-0.976562,0
1423.49,0.949219,-0.0825195,0.992676,-1.09863,0.12207,-0.976562,0
1423.5,0.922852,0.0136719,1.01416,-0.915527,0.244141,-0.976562,0
1423.51,0.963867,-0.0571289,1.13623,-1.28174,0,-1.28174,0
1423.52,1.04395,-0.0966797,1.13525,-0.427246,-0.549316,-1.34277,0
1423.53,1.09277,-0.0522461,1.03418,-0.305176,-0.854492,-1.58691,0
1423.54,1.11768,-0.10498,1.03174,-0.549316,-1.2207,-2.0752,0
1423.55,1.08252,-0.0708008,1.06494,-0.366211,-1.2207,-2.44141,0
1423.56,1.07227,-0.0175781,1.05615,-0.915527,-1.09863,-2.80762,0
1423.57,1.07324,-0.0581055,1.08252,-1.58691,-1.15967,-3.11279,0
1423.58,1.04688,-0.0996094,1.0752,-1.46484,-1.40381,-3.35693,0
1423.59,0.983887,-0.10498,1.13916,-1.52588,-1.46484,-3.66211,0
1423.6,0.912109,-0.116211,1.15283,-1.64795,-1.77002,-4.21143,0
1423.61,0.916992,-0.0756836,1.09668,-1.89209,-2.0752,-4.82178,0
1423.62,0.960938,-0.106445,1.05566,-2.68555,-1.83105,-4.94385,0
1423.63,0.987305,-0.20166,1.04932,-2.62451,-1.58691,-4.94385,0
1423.64,0.9375,-0.0883789,1.00928,-2.13623,-1.28174,-5.24902,0
1423.65,0.899902,-0.0625,1.05713,-3.05176,-0.915527,-5.7373,0
1423.66,0.896484,-0.198242,1.10449,-3.11279,-0.732422,-6.16455,0
1423.66,0.918457,-0.114746,1.06104,-2.31934,-0.610352,-6.28662,0
1423.67,0.881836,-0.146973,1.04053,-2.68555,-0.244141,-6.46973,0
1423.68,0.876465,-0.224121,1.02197,-1.58691,-0.305176,-6.71387,1
1423.69,0.890625,-0.106445,1.01367,-0.976562,0,-7.01904,1
1423.7,0.875977,-0.17334,0.956055,-1.58691,0.0610352,-7.38525,1
1423.71,0.85791,-0.225098,0.921875,-0.549316,0.183105,-7.56836,1
1423.72,0.845703,-0.119141,0.937988,-0.0610352,0.549316,-7.99561,1
1423.73,0.869629,-0.201172,0.941895,0,0.366211,-8.42285,1
1423.74,0.88916,-0.182129,0.922363,0.610352,0.183105,-8.8501,1
1423.75,0.875977,-0.125488,0.900879,0.0610352,0,-9.27734,1
1423.76,0.835938,-0.192871,0.884766,-0.488281,0.0610352,-9.70459,1
1423.77,0.828613,-0.156738,0.898438,-0.427246,-0.0610352,-10.1318,1
1423.78,0.875977,-0.149902,0.960938,-1.40381,-0.305176,-10.6201,1
1423.79,0.912598,-0.195801,0.971191,-1.58691,-0.854492,-10.9863,1
1423.8,0.895996,-0.209961,0.941895,-1.64795,-0.976562,-11.4746,1
1423.81,0.893066,-0.191895,0.979004,-1.89209,-0.854492,-12.0239,1
1423.82,0.853027,-0.254883,1.00879,-2.13623,-0.976562,-12.4512,1
1423.83,0.854004,-0.236816,0.992188,-1.89209,-1.34277,-12.8174,1
1423.84,0.855957,-0.205566,0.989258,-2.01416,-1.58691,-13.1226,1
1423.85,0.866211,-0.272461,1.00488,-1.77002,-1.58691,-13.4277,1
1423.86,0.862305,-0.224609,0.999023,-1.0376,-1.70898,-13.6719,1
1423.87,0.819824,-0.27002,1.01904,-0.854492,-1.46484,-13.855,1
1423.88,0.812012,-0.316406,1.02441,-0.0610352,-1.64795,-14.1602,1
1423.89,0.824219,-0.240723,1.02344,0.610352,-1.58691,-14.5264,1
1423.9,0.853516,-0.285156,1.04932,0.854492,-1.40381,-14.7705,1
1423.91,0.834961,-0.283691,1.07275,1.28174,-1.46484,-14.8926,1
1423.92,0.855957,-0.248535,1.07812,1.09863,-1.28174,-14.9536,1
1423.93,0.87793,-0.275391,1.05225,1.15967,-1.09863,-15.0146,1
1423.94,0.92627,-0.254395,1.0127,0.915527,-1.34277,-15.1367,1
1423.95,0.910156,-0.283203,1.05029,0.427246,-0.976562,-15.2588,1
1423.95,0.825195,-0.241699,1.08838,0.244141,-0.671387,-15.3809,1
1423.96,0.8125,-0.1875,1.13184,-0.488281,-0.244141,-15.625,1
1423.97,0.865234,-0.260254,1.15234,-0.610352,-0.488281,-15.625,1
1423.98,0.864258,-0.269531,1.0874,0.0610352,-0.488281,-15.5029,1
1423.99,0.858887,-0.217773,1.02539,0,-0.366211,-15.8081,1
1424,0.817871,-0.253906,1.00977,-0.488281,-0.183105,-15.8081,1
1424.01,0.813477,-0.258789,1.07324,-0.976562,-0.183105,-16.0522,1
1424.02,0.803711,-0.206543,1.11182,-1.34277,0,-16.4185,1
1424.03,0.804688,-0.220703,1.021,-1.77002,0.244141,-16.6626,1
1424.04,0.766113,-0.306641,0.935059,-1.0376,0.183105,-16.7847,1
1424.05,0.818359,-0.237793,0.959473,-0.0610352,0,-17.0288,1
1424.06,0.841797,-0.245605,1.03955,-0.488281,0.12207,-17.2729,1
1424.07,0.779785,-0.319336,0.992676,-0.854492,0.183105,-17.5781,1
1424.08,0.739746,-0.206543,0.930664,-1.46484,0.244141,-18.1885,1
1424.09,0.781738,-0.246582,0.915039,-2.44141,0.183105,-18.7378,1
1424.1,0.825195,-0.320312,0.909668,-1.95312,0.427246,-19.165,1
1424.11,0.778809,-0.283691,0.896973,-1.2207,0.976562,-19.7144,1
1424.12,0.75293,-0.273438,0.904785,-1.34277,1.09863,-20.2637,1
1424.13,0.711426,-0.297852,0.979492,-1.46484,0.915527,-20.6909,1
1424.14,0.727539,-0.314453,0.987793,-1.2207,1.0376,-20.9961,1
1424.15,0.736328,-0.301758,0.910645,-1.34277,1.0376,-21.3623,1
1424.16,0.713867,-0.397949,0.865723,-1.40381,1.34277,-21.7896,1
1424.17,0.708496,-0.42041,0.886719,-0.488281,1.52588,-21.8506,1
1424.18,0.722656,-0.291504,0.975098,-0.732422,1.89209,-22.1558,1
1424.19,0.734375,-0.377441,0.986816,-2.0752,2.19727,-22.2168,1
1424.2,0.697266,-0.457031,0.990723,-1.70898,2.31934,-22.0947,1
1424.21,0.679688,-0.348145,0.960449,-2.01416,2.38037,-22.2778,1
1424.22,0.70166,-0.416016,0.975098,-2.80762,2.62451,-22.3999,1
1424.23,0.722656,-0.453613,1.01367,-2.74658,2.86865,-22.522,1
1424.24,0.637695,-0.391602,1.02539,-3.2959,3.35693,-22.7661,1
1424.25,0.624512,-0.451172,1.01172,-3.60107,3.23486,-22.8882,1
1424.25,0.634277,-0.4375,1.03223,-2.99072,3.05176,-22.9492,1
1424.26,0.691895,-0.405273,1.06689,-3.17383,2.74658,-23.5596,1
1424.27,0.668945,-0.491699,1.04443,-3.05176,2.62451,-23.7427,1
1424.28,0.617676,-0.48291,1.04004,-2.13623,2.44141,-23.6816,1
1424.29,0.589844,-0.41748,1.01465,-2.68555,1.89209,-24.231,1
1424.3,0.597656,-0.507324,1.02393,-2.99072,1.77002,-24.5361,1
1424.31,0.644531,-0.502441,1.07959,-1.70898,1.64795,-24.5972,1
1424.32,0.648438,-0.457031,1.08203,-1.34277,1.89209,-24.8413,1
1424.33,0.580078,-0.531738,1.05566,-0.549316,1.70898,-24.5361,1
1424.34,0.558105,-0.475098,1.06543,-0.549316,1.52588,-24.9634,1
1424.35,0.587891,-0.496094,1.02783,-0.793457,1.58691,-24.9023,1
1424.36,0.605957,-0.469238,1.03027,-0.976562,1.40381,-25.0854,1
1424.37,0.621094,-0.470215,1.00391,-1.34277,1.2207,-25.1465,1
1424.38,0.548828,-0.508301,0.953613,-1.15967,1.52588,-25.0854,1
1424.39,0.499023,-0.447754,0.944336,-0.732422,1.40381,-25.2686,1
1424.4,0.619629,-0.412598,0.94873,-0.976562,0.976562,-25.5127,1
1424.41,0.646484,-0.383301,0.948242,-1.83105,0.732422,-25.7568,1
1424.42,0.530762,-0.613281,0.933105,-1.89209,1.09863,-25.6958,1
1424.43,0.470703,-0.525391,0.924805,0.671387,1.2207,-25.5127,1
1424.44,0.543457,-0.293457,0.949707,-0.183105,0.854492,-26.2451,1
1424.45,0.638184,-0.578125,0.958008,-0.976562,0.366211,-26.1841,1
1424.46,0.588867,-0.55957,0.97998,1.58691,0.488281,-25.9399,1
1424.47,0.505371,-0.318359,0.940918,0.793457,0.671387,-26.6113,1
1424.48,0.521484,-0.640137,0.899414,0.427246,0.244141,-26.9165,1
1424.49,0.601074,-0.591309,0.95166,3.17383,0.12207,-26.5503,1
1424.5,0.609375,-0.291992,1.01074,1.28174,0,-27.2827,1
