t_s,time_local,lat_deg,lon_deg,east_m,north_m,speed_mps,a_long_g,a_lat_g,yaw_rate_dps,a_lat_kin_g,in_gates
608.76,2026-08-15T15:02:16.200,33.6521918,-117.3036578,-111.303,-70.5483,14.2695,-0.201,-0.686,-25.69,-0.652201,1
608.8,2026-08-15T15:02:16.240,33.6521908,-117.3036518,-110.747,-70.6595,14.2516,-0.186,-0.691,-25.41,-0.644285,1
608.84,2026-08-15T15:02:16.280,33.6521899,-117.3036458,-110.192,-70.7595,14.2382,-0.18,-0.706,-25.35,-0.642158,1
608.88,2026-08-15T15:02:16.320,33.6521888,-117.3036398,-109.637,-70.8818,14.189,-0.183,-0.739,-25.53,-0.644485,1
608.92,2026-08-15T15:02:16.360,33.6521876,-117.3036339,-109.09,-71.0153,14.1131,-0.192,-0.779,-25.98,-0.652332,1
608.96,2026-08-15T15:02:16.400,33.6521862,-117.3036281,-108.554,-71.171,14.046,-0.197,-0.813,-26.69,-0.666975,1
609,2026-08-15T15:02:16.440,33.6521848,-117.3036224,-108.026,-71.3266,13.9566,-0.188,-0.824,-27.58,-0.684829,1
609.04,2026-08-15T15:02:16.480,33.6521832,-117.3036167,-107.498,-71.5045,13.9476,-0.164,-0.815,-28.38,-0.704242,1
609.08,2026-08-15T15:02:16.520,33.6521816,-117.3036110,-106.971,-71.6825,13.9342,-0.129,-0.785,-28.98,-0.718439,1
609.12,2026-08-15T15:02:16.560,33.6521801,-117.3036053,-106.443,-71.8492,13.9745,-0.09,-0.769,-29.25,-0.727226,1
609.16,2026-08-15T15:02:16.600,33.6521784,-117.3035996,-105.916,-72.0383,14.0192,-0.066,-0.776,-29.26,-0.729802,1
609.2,2026-08-15T15:02:16.640,33.6521765,-117.3035939,-105.388,-72.2495,14.0058,-0.059,-0.794,-29.21,-0.727858,1
609.24,2026-08-15T15:02:16.680,33.6521745,-117.3035884,-104.879,-72.4719,13.9521,-0.058,-0.808,-29.27,-0.72656,1
609.28,2026-08-15T15:02:16.720,33.6521722,-117.3035830,-104.379,-72.7277,13.9208,-0.044,-0.811,-29.5,-0.730626,1
609.32,2026-08-15T15:02:16.760,33.6521700,-117.3035776,-103.879,-72.9723,13.9342,-0.015,-0.806,-29.73,-0.737032,1
609.36,2026-08-15T15:02:16.800,33.6521678,-117.3035723,-103.389,-73.2169,14.0236,0.029,-0.799,-29.71,-0.741262,1
609.4,2026-08-15T15:02:16.840,33.6521654,-117.3035668,-102.88,-73.4838,14.1443,0.079,-0.798,-29.13,-0.733047,1
609.44,2026-08-15T15:02:16.880,33.6521628,-117.3035613,-102.371,-73.7729,14.274,0.118,-0.793,-28.09,-0.713354,1
609.48,2026-08-15T15:02:16.920,33.6521602,-117.3035560,-101.88,-74.062,14.3455,0.136,-0.78,-26.72,-0.681963,1
609.52,2026-08-15T15:02:16.960,33.6521575,-117.3035506,-101.38,-74.3623,14.3813,0.143,-0.747,-25.23,-0.64554,1
609.56,2026-08-15T15:02:17.000,33.6521547,-117.3035453,-100.89,-74.6736,14.4439,0.153,-0.714,-23.8,-0.611602,1
609.6,2026-08-15T15:02:17.040,33.6521519,-117.3035400,-100.399,-74.9849,14.502,0.17,-0.683,-22.48,-0.580005,1
609.64,2026-08-15T15:02:17.080,33.6521489,-117.3035347,-99.9085,-75.3185,14.6584,0.198,-0.664,-20.97,-0.546883,1
609.68,2026-08-15T15:02:17.120,33.6521458,-117.3035293,-99.4087,-75.6632,14.8149,0.23,-0.637,-19.21,-0.506331,1
609.72,2026-08-15T15:02:17.160,33.6521426,-117.3035240,-98.9181,-76.0191,14.9758,0.26,-0.585,-17.15,-0.456945,1
609.76,2026-08-15T15:02:17.200,33.6521395,-117.3035187,-98.4275,-76.3638,15.0921,0.284,-0.51,-14.79,-0.397123,1
609.8,2026-08-15T15:02:17.240,33.6521361,-117.3035134,-97.937,-76.7418,15.2172,0.31,-0.422,-12.19,-0.330026,1
609.84,2026-08-15T15:02:17.280,33.6521329,-117.3035079,-97.4279,-77.0976,15.3648,0.345,-0.335,-9.31,-0.254498,1
609.88,2026-08-15T15:02:17.320,33.6521296,-117.3035024,-96.9188,-77.4646,15.5615,0.385,-0.249,-6.24,-0.17276,1
609.92,2026-08-15T15:02:17.360,33.6521261,-117.3034969,-96.4097,-77.8538,15.8029,0.422,-0.158,-3.03,-0.0851896,1
609.96,2026-08-15T15:02:17.400,33.6521227,-117.3034911,-95.8729,-78.2318,16.0309,0.448,-0.042,0.44,0.0125492,1
610,2026-08-15T15:02:17.440,33.6521193,-117.3034854,-95.3453,-78.6099,16.1963,0.453,0.081,3.91,0.112668,1
610.04,2026-08-15T15:02:17.480,33.6521159,-117.3034795,-94.7992,-78.988,16.393,0.437,0.208,7.18,0.209406,1
610.08,2026-08-15T15:02:17.520,33.6521126,-117.3034735,-94.2438,-79.3549,16.5047,0.411,0.333,10.27,0.301569,1
610.12,2026-08-15T15:02:17.560,33.6521093,-117.3034674,-93.6792,-79.7218,16.6209,0.39,0.445,13.18,0.389744,1
610.16,2026-08-15T15:02:17.600,33.6521061,-117.3034613,-93.1146,-80.0777,16.7461,0.378,0.526,15.59,0.464482,1
610.2,2026-08-15T15:02:17.640,33.6521030,-117.3034550,-92.5315,-80.4224,16.9026,0.378,0.584,17.54,0.527462,1
610.24,2026-08-15T15:02:17.680,33.6520998,-117.3034485,-91.9298,-80.7782,17.1216,0.389,0.631,19.03,0.579685,1
610.28,2026-08-15T15:02:17.720,33.6520967,-117.3034421,-91.3375,-81.1229,17.2915,0.402,0.661,20.01,0.615585,1
610.32,2026-08-15T15:02:17.760,33.6520937,-117.3034354,-90.7173,-81.4565,17.4971,0.42,0.671,20.47,0.637226,1
610.36,2026-08-15T15:02:17.800,33.6520907,-117.3034285,-90.0787,-81.7901,17.6447,0.438,0.671,20.61,0.646993,1
610.4,2026-08-15T15:02:17.840,33.6520878,-117.3034216,-89.44,-82.1125,17.7922,0.443,0.67,20.56,0.65082,1
610.44,2026-08-15T15:02:17.880,33.6520848,-117.3034145,-88.7828,-82.4461,18.0604,0.429,0.665,20.51,0.659025,1
610.48,2026-08-15T15:02:17.920,33.6520819,-117.3034074,-88.1256,-82.7686,18.2169,0.399,0.659,20.65,0.669272,1
610.52,2026-08-15T15:02:17.960,33.6520793,-117.3034002,-87.4592,-83.0577,18.3018,0.358,0.653,21.14,0.688347,1
610.56,2026-08-15T15:02:18.000,33.6520765,-117.3033930,-86.7928,-83.369,18.3733,0.322,0.662,21.95,0.717515,1
610.6,2026-08-15T15:02:18.040,33.6520738,-117.3033856,-86.1078,-83.6693,18.4404,0.312,0.687,22.99,0.754254,1
610.64,2026-08-15T15:02:18.080,33.6520714,-117.3033782,-85.4229,-83.9361,18.6326,0.323,0.725,24.06,0.797587,1
610.68,2026-08-15T15:02:18.120,33.6520688,-117.3033705,-84.7102,-84.2252,18.8249,0.342,0.762,24.96,0.835958,1
610.72,2026-08-15T15:02:18.160,33.6520664,-117.3033628,-83.9975,-84.4921,19.0216,0.358,0.788,25.6,0.866352,1
610.76,2026-08-15T15:02:18.200,33.6520641,-117.3033549,-83.2662,-84.7479,19.187,0.361,0.798,25.98,0.886857,1
610.8,2026-08-15T15:02:18.240,33.6520618,-117.3033470,-82.535,-85.0036,19.2674,0.345,0.803,26.25,0.899832,1
610.84,2026-08-15T15:02:18.280,33.6520597,-117.3033390,-81.7945,-85.2371,19.3792,0.324,0.806,26.47,0.912636,1
610.88,2026-08-15T15:02:18.320,33.6520576,-117.3033310,-81.0541,-85.4706,19.4597,0.308,0.822,26.66,0.923004,1
610.92,2026-08-15T15:02:18.360,33.6520557,-117.3033229,-80.3043,-85.6819,19.5714,0.296,0.855,26.83,0.934224,1
610.96,2026-08-15T15:02:18.400,33.6520539,-117.3033146,-79.5361,-85.882,19.7145,0.293,0.892,26.9,0.943508,1
611,2026-08-15T15:02:18.440,33.6520522,-117.3033063,-78.7678,-86.0711,19.8486,0.291,0.92,26.78,0.945689,1
611.04,2026-08-15T15:02:18.480,33.6520507,-117.3032978,-77.9811,-86.2379,19.9872,0.287,0.936,26.49,0.941979,1
611.08,2026-08-15T15:02:18.520,33.6520491,-117.3032894,-77.2036,-86.4158,20.09,0.282,0.937,26.09,0.932528,1
611.12,2026-08-15T15:02:18.560,33.6520477,-117.3032808,-76.4076,-86.5715,20.1749,0.274,0.93,25.58,0.918165,1
611.16,2026-08-15T15:02:18.600,33.6520465,-117.3032722,-75.6115,-86.7049,20.2509,0.263,0.924,25.02,0.901447,1
611.2,2026-08-15T15:02:18.640,33.6520453,-117.3032636,-74.8155,-86.8383,20.2822,0.257,0.921,24.36,0.879024,1
611.24,2026-08-15T15:02:18.680,33.6520443,-117.3032549,-74.0103,-86.9495,20.3716,0.246,0.91,23.38,0.84738,1
611.28,2026-08-15T15:02:18.720,33.6520434,-117.3032461,-73.1957,-87.0496,20.4744,0.23,0.889,22.14,0.806488,1
611.32,2026-08-15T15:02:18.760,33.6520426,-117.3032373,-72.3812,-87.1385,20.5817,0.218,0.86,20.66,0.75652,1
611.36,2026-08-15T15:02:18.800,33.6520418,-117.3032284,-71.5574,-87.2275,20.6309,0.204,0.833,18.99,0.69703,1
611.4,2026-08-15T15:02:18.840,33.6520412,-117.3032195,-70.7336,-87.2942,20.7069,0.196,0.828,17.35,0.639179,1
611.44,2026-08-15T15:02:18.880,33.6520407,-117.3032106,-69.9099,-87.3498,20.8008,0.202,0.849,15.93,0.589527,1
611.48,2026-08-15T15:02:18.920,33.6520404,-117.3032016,-69.0768,-87.3832,20.8991,0.218,0.883,14.65,0.544721,1
611.52,2026-08-15T15:02:18.960,33.6520403,-117.3031925,-68.2345,-87.3943,21.0154,0.241,0.899,13.35,0.499144,1
611.56,2026-08-15T15:02:19.000,33.6520401,-117.3031833,-67.383,-87.4165,21.1852,0.267,0.864,12.01,0.452673,1
611.6,2026-08-15T15:02:19.040,33.6520400,-117.3031742,-66.5407,-87.4277,21.3149,0.285,0.776,10.47,0.397043,1
611.64,2026-08-15T15:02:19.080,33.6520399,-117.3031648,-65.6706,-87.4388,21.4177,0.294,0.647,8.57,0.326559,1
611.68,2026-08-15T15:02:19.120,33.6520398,-117.3031555,-64.8098,-87.4499,21.525,0.294,0.511,6.59,0.252369,1
611.72,2026-08-15T15:02:19.160,33.6520398,-117.3031462,-63.949,-87.4499,21.6099,0.291,0.39,4.78,0.183776,1
611.76,2026-08-15T15:02:19.200,33.6520398,-117.3031367,-63.0697,-87.4499,21.7574,0.287,0.297,3.43,0.132773,1
611.8,2026-08-15T15:02:19.240,33.6520398,-117.3031272,-62.1904,-87.4499,21.8871,0.286,0.224,2.83,0.1102,1
611.84,2026-08-15T15:02:19.280,33.6520398,-117.3031177,-61.3111,-87.4499,22.0435,0.289,0.179,3.13,0.122754,1
611.88,2026-08-15T15:02:19.320,33.6520398,-117.3031081,-60.4225,-87.4499,22.1866,0.288,0.16,4.1,0.161839,1
611.92,2026-08-15T15:02:19.360,33.6520398,-117.3030984,-59.5246,-87.4499,22.3162,0.282,0.172,5.44,0.215987,1
611.96,2026-08-15T15:02:19.400,33.6520399,-117.3030887,-58.6268,-87.4388,22.4146,0.272,0.203,6.78,0.270376,1
612,2026-08-15T15:02:19.440,33.6520401,-117.3030790,-57.729,-87.4165,22.4503,0.267,0.246,7.66,0.305957,1
612.04,2026-08-15T15:02:19.480,33.6520404,-117.3030692,-56.8219,-87.3832,22.5889,0.273,0.284,7.96,0.319902,1
612.08,2026-08-15T15:02:19.520,33.6520405,-117.3030594,-55.9148,-87.3721,22.732,0.286,0.304,7.6,0.307368,1
612.12,2026-08-15T15:02:19.560,33.6520409,-117.3030494,-54.9892,-87.3276,22.9332,0.298,0.31,6.8,0.277448,1
612.16,2026-08-15T15:02:19.600,33.6520411,-117.3030394,-54.0636,-87.3053,23.0941,0.304,0.304,5.75,0.236253,1
612.2,2026-08-15T15:02:19.640,33.6520415,-117.3030294,-53.138,-87.2609,23.2058,0.297,0.278,4.63,0.191155,1
612.24,2026-08-15T15:02:19.680,33.6520418,-117.3030193,-52.2032,-87.2275,23.264,0.283,0.247,3.63,0.150245,1
612.28,2026-08-15T15:02:19.720,33.6520422,-117.3030093,-51.2776,-87.183,23.331,0.271,0.212,2.84,0.117885,1
612.32,2026-08-15T15:02:19.760,33.6520425,-117.3029991,-50.3335,-87.1497,23.4562,0.267,0.173,2.23,0.0930616,1
612.36,2026-08-15T15:02:19.800,33.6520428,-117.3029889,-49.3893,-87.1163,23.6216,0.262,0.138,1.77,0.0743859,1
612.4,2026-08-15T15:02:19.840,33.6520433,-117.3029786,-48.436,-87.0607,23.7959,0.23,0.113,1.48,0.0626575,1
612.44,2026-08-15T15:02:19.880,33.6520435,-117.3029683,-47.4826,-87.0385,23.8362,0.153,0.092,1.33,0.0564023,1
612.48,2026-08-15T15:02:19.920,33.6520439,-117.3029581,-46.5385,-86.994,23.7959,0.019,0.077,1.35,0.0571538,1
612.52,2026-08-15T15:02:19.960,33.6520443,-117.3029480,-45.6036,-86.9495,23.5188,-0.167,0.078,1.6,0.0669488,1
612.56,2026-08-15T15:02:20.000,33.6520447,-117.3029381,-44.6873,-86.905,23.2014,-0.372,0.084,2.03,0.083795,1
612.6,2026-08-15T15:02:20.040,33.6520452,-117.3029284,-43.7895,-86.8494,22.8035,-0.561,0.104,2.67,0.108323,1
612.64,2026-08-15T15:02:20.080,33.6520455,-117.3029189,-42.9102,-86.8161,22.4861,-0.718,0.141,3.49,0.13962,1
612.68,2026-08-15T15:02:20.120,33.6520460,-117.3029094,-42.0308,-86.7605,22.1106,-0.83,0.183,4.39,0.172692,1
612.72,2026-08-15T15:02:20.160,33.6520465,-117.3029001,-41.17,-86.7049,21.82,-0.898,0.222,5.17,0.200703,1
612.76,2026-08-15T15:02:20.200,33.6520470,-117.3028910,-40.3277,-86.6493,21.4982,-0.928,0.255,5.72,0.218779,1
612.8,2026-08-15T15:02:20.240,33.6520476,-117.3028820,-39.4947,-86.5826,21.1808,-0.937,0.267,5.84,0.220071,1
612.84,2026-08-15T15:02:20.280,33.6520482,-117.3028731,-38.6709,-86.5159,20.8544,-0.937,0.257,5.53,0.205178,1
612.88,2026-08-15T15:02:20.320,33.6520487,-117.3028644,-37.8656,-86.4603,20.5191,-0.916,0.23,4.93,0.179976,1
612.92,2026-08-15T15:02:20.360,33.6520492,-117.3028558,-37.0696,-86.4047,20.2464,-0.885,0.192,4.22,0.152009,1
612.96,2026-08-15T15:02:20.400,33.6520498,-117.3028473,-36.2829,-86.3379,19.9335,-0.833,0.162,3.59,0.127317,1
613,2026-08-15T15:02:20.440,33.6520503,-117.3028389,-35.5054,-86.2823,19.7055,-0.753,0.15,3.23,0.11324,1
613.04,2026-08-15T15:02:20.480,33.6520509,-117.3028306,-34.7371,-86.2156,19.5669,-0.652,0.147,3.13,0.108962,1
613.08,2026-08-15T15:02:20.520,33.6520515,-117.3028223,-33.9689,-86.1489,19.4328,-0.528,0.148,3.27,0.113056,1
613.12,2026-08-15T15:02:20.560,33.6520520,-117.3028140,-33.2006,-86.0933,19.4865,-0.402,0.15,3.64,0.126195,1
613.16,2026-08-15T15:02:20.600,33.6520526,-117.3028056,-32.4231,-86.0266,19.4731,-0.296,0.16,4.24,0.146895,1
613.2,2026-08-15T15:02:20.640,33.6520533,-117.3027972,-31.6456,-85.9488,19.4239,-0.212,0.185,5.21,0.180045,1
613.24,2026-08-15T15:02:20.680,33.6520540,-117.3027888,-30.8681,-85.8709,19.4105,-0.158,0.242,6.79,0.234485,1
613.28,2026-08-15T15:02:20.720,33.6520548,-117.3027806,-30.1091,-85.782,19.3166,-0.141,0.321,8.87,0.304833,1
613.32,2026-08-15T15:02:20.760,33.6520556,-117.3027724,-29.3501,-85.693,19.2317,-0.15,0.422,11.43,0.391085,1
613.36,2026-08-15T15:02:20.800,33.6520566,-117.3027642,-28.5911,-85.5818,19.254,-0.18,0.532,14.51,0.497047,1
613.4,2026-08-15T15:02:20.840,33.6520577,-117.3027560,-27.8322,-85.4595,19.102,-0.209,0.625,17.7,0.601535,1
613.44,2026-08-15T15:02:20.880,33.6520590,-117.3027480,-27.0917,-85.315,18.95,-0.223,0.698,20.61,0.694858,1
613.48,2026-08-15T15:02:20.920,33.6520602,-117.3027401,-26.3605,-85.1815,18.8651,-0.214,0.76,23.07,0.77431,1
613.52,2026-08-15T15:02:20.960,33.6520616,-117.3027322,-25.6292,-85.0258,18.883,-0.18,0.811,24.81,0.8335,1
613.56,2026-08-15T15:02:21.000,33.6520629,-117.3027242,-24.8888,-84.8813,18.9634,-0.14,0.848,25.68,0.866404,1
613.6,2026-08-15T15:02:21.040,33.6520646,-117.3027162,-24.1483,-84.6923,18.9768,-0.108,0.877,25.95,0.876133,1
613.64,2026-08-15T15:02:21.080,33.6520664,-117.3027084,-23.4263,-84.4921,18.9098,-0.086,0.888,25.79,0.867654,1
613.68,2026-08-15T15:02:21.120,33.6520682,-117.3027005,-22.6951,-84.292,18.8204,-0.076,0.89,25.41,0.850827,1
613.72,2026-08-15T15:02:21.160,33.6520701,-117.3026928,-21.9824,-84.0807,18.7757,-0.077,0.891,24.95,0.83344,1
613.76,2026-08-15T15:02:21.200,33.6520721,-117.3026851,-21.2697,-83.8583,18.7131,-0.08,0.889,24.55,0.817345,1
613.8,2026-08-15T15:02:21.240,33.6520742,-117.3026774,-20.557,-83.6248,18.7086,-0.087,0.893,24.17,0.804501,1
613.84,2026-08-15T15:02:21.280,33.6520765,-117.3026699,-19.8628,-83.369,18.6729,-0.097,0.89,23.92,0.794658,1
613.88,2026-08-15T15:02:21.320,33.6520788,-117.3026624,-19.1686,-83.1133,18.5969,-0.108,0.873,23.84,0.788777,1
613.92,2026-08-15T15:02:21.360,33.6520812,-117.3026549,-18.4744,-82.8464,18.5522,-0.112,0.852,23.95,0.790512,1
613.96,2026-08-15T15:02:21.400,33.6520837,-117.3026475,-17.7894,-82.5684,18.5253,-0.108,0.847,24.1,0.794313,1
614,2026-08-15T15:02:21.440,33.6520863,-117.3026402,-17.1137,-82.2793,18.4896,-0.1,0.849,24.27,0.798372,1
614.04,2026-08-15T15:02:21.480,33.6520889,-117.3026330,-16.4473,-81.9902,18.494,-0.086,0.862,24.27,0.798565,1
614.08,2026-08-15T15:02:21.520,33.6520919,-117.3026257,-15.7716,-81.6566,18.4628,-0.066,0.888,23.93,0.786045,1
614.12,2026-08-15T15:02:21.560,33.6520948,-117.3026186,-15.1144,-81.3342,18.4315,-0.048,0.899,23.26,0.762742,1
614.16,2026-08-15T15:02:21.600,33.6520979,-117.3026115,-14.4573,-80.9895,18.4672,-0.033,0.886,22.16,0.728081,1
614.2,2026-08-15T15:02:21.640,33.6521010,-117.3026045,-13.8093,-80.6448,18.4762,-0.02,0.855,20.74,0.681756,1
614.24,2026-08-15T15:02:21.680,33.6521041,-117.3025974,-13.1522,-80.3001,18.4672,-0.02,0.822,19.1,0.627543,1
614.28,2026-08-15T15:02:21.720,33.6521073,-117.3025905,-12.5135,-79.9442,18.4538,-0.041,0.785,17.29,0.567661,1
614.32,2026-08-15T15:02:21.760,33.6521108,-117.3025837,-11.8841,-79.5551,18.4404,-0.083,0.733,15.2,0.49868,1
614.36,2026-08-15T15:02:21.800,33.6521142,-117.3025768,-11.2454,-79.177,18.3376,-0.135,0.663,13.03,0.425104,1
614.4,2026-08-15T15:02:21.840,33.6521175,-117.3025702,-10.6345,-78.81,18.1722,-0.185,0.567,10.69,0.345615,1
614.44,2026-08-15T15:02:21.880,33.6521209,-117.3025635,-10.0144,-78.432,18.0738,-0.221,0.453,8.16,0.262391,1
614.48,2026-08-15T15:02:21.920,33.6521242,-117.3025569,-9.40349,-78.065,18.0112,-0.234,0.334,5.27,0.168874,1
614.52,2026-08-15T15:02:21.960,33.6521275,-117.3025502,-8.78334,-77.6981,17.9755,-0.228,0.214,2.09,0.0668398,1
614.56,2026-08-15T15:02:22.000,33.6521308,-117.3025436,-8.17245,-77.3312,17.9397,-0.213,0.086,-1.13,-0.0360664,1
614.6,2026-08-15T15:02:22.040,33.6521341,-117.3025369,-7.5523,-76.9642,17.8861,-0.195,-0.031,-4.24,-0.134924,1
614.64,2026-08-15T15:02:22.080,33.6521373,-117.3025303,-6.9414,-76.6084,17.8503,-0.18,-0.146,-7.13,-0.226435,1
614.68,2026-08-15T15:02:22.120,33.6521404,-117.3025236,-6.32125,-76.2637,17.7922,-0.171,-0.247,-9.43,-0.298504,1
614.72,2026-08-15T15:02:22.160,33.6521434,-117.3025169,-5.7011,-75.9301,17.7609,-0.177,-0.33,-11.3,-0.357069,1
614.76,2026-08-15T15:02:22.200,33.6521464,-117.3025102,-5.08095,-75.5965,17.7028,-0.189,-0.389,-12.97,-0.408498,1
614.8,2026-08-15T15:02:22.240,33.6521493,-117.3025034,-4.45154,-75.274,17.6223,-0.206,-0.44,-14.59,-0.457432,1
614.84,2026-08-15T15:02:22.280,33.6521521,-117.3024967,-3.83139,-74.9627,17.5284,-0.222,-0.487,-16.21,-0.505516,1
614.88,2026-08-15T15:02:22.320,33.6521549,-117.3024900,-3.21124,-74.6514,17.4524,-0.227,-0.541,-18,-0.558904,1
614.92,2026-08-15T15:02:22.360,33.6521575,-117.3024832,-2.58183,-74.3623,17.3899,-0.219,-0.599,-19.64,-0.607639,1
614.96,2026-08-15T15:02:22.400,33.6521601,-117.3024764,-1.95242,-74.0731,17.3541,-0.204,-0.65,-21.05,-0.649924,1
615,2026-08-15T15:02:22.440,33.6521624,-117.3024695,-1.31376,-73.8174,17.3899,-0.194,-0.701,-22.12,-0.684368,1
615.04,2026-08-15T15:02:22.480,33.6521648,-117.3024627,-0.684355,-73.5505,17.3228,-0.194,-0.73,-22.99,-0.708542,1
615.08,2026-08-15T15:02:22.520,33.6521671,-117.3024558,-0.0456918,-73.2948,17.2334,-0.21,-0.742,-23.63,-0.724507,1
615.12,2026-08-15T15:02:22.560,33.6521692,-117.3024489,0.592971,-73.0613,17.0859,-0.241,-0.744,-24.25,-0.737152,1
615.16,2026-08-15T15:02:22.600,33.6521712,-117.3024421,1.22238,-72.8389,16.992,-0.275,-0.752,-24.95,-0.754264,1
615.2,2026-08-15T15:02:22.640,33.6521732,-117.3024352,1.86104,-72.6165,16.8579,-0.3,-0.751,-25.71,-0.771105,1
615.24,2026-08-15T15:02:22.680,33.6521750,-117.3024284,2.49045,-72.4163,16.7506,-0.313,-0.766,-26.37,-0.785866,1
615.28,2026-08-15T15:02:22.720,33.6521766,-117.3024215,3.12911,-72.2384,16.6254,-0.308,-0.789,-26.89,-0.795375,1
615.32,2026-08-15T15:02:22.760,33.6521782,-117.3024147,3.75852,-72.0605,16.5584,-0.286,-0.812,-27.17,-0.800415,1
615.36,2026-08-15T15:02:22.800,33.6521795,-117.3024078,4.39718,-71.916,16.4734,-0.263,-0.831,-27.16,-0.796016,1
615.4,2026-08-15T15:02:22.840,33.6521809,-117.3024009,5.03584,-71.7603,16.4108,-0.242,-0.853,-26.93,-0.786277,1
615.44,2026-08-15T15:02:22.880,33.6521821,-117.3023940,5.67451,-71.6269,16.3483,-0.223,-0.863,-26.57,-0.772807,1
615.48,2026-08-15T15:02:22.920,33.6521831,-117.3023871,6.31317,-71.5157,16.2991,-0.205,-0.86,-26.14,-0.758014,1
615.52,2026-08-15T15:02:22.960,33.6521841,-117.3023802,6.95183,-71.4045,16.2633,-0.178,-0.847,-25.69,-0.74333,1
615.56,2026-08-15T15:02:23.000,33.6521849,-117.3023733,7.5905,-71.3155,16.2141,-0.134,-0.829,-25.21,-0.727236,1
615.6,2026-08-15T15:02:23.040,33.6521856,-117.3023664,8.22916,-71.2377,16.232,-0.082,-0.802,-24.74,-0.714465,1
615.64,2026-08-15T15:02:23.080,33.6521862,-117.3023594,8.87708,-71.171,16.3304,-0.022,-0.786,-24.19,-0.702814,1
615.68,2026-08-15T15:02:23.120,33.6521868,-117.3023523,9.53425,-71.1042,16.4332,0.029,-0.779,-23.69,-0.69262,1
615.72,2026-08-15T15:02:23.160,33.6521874,-117.3023451,10.2007,-71.0375,16.5047,0.064,-0.781,-23.19,-0.680953,1
615.76,2026-08-15T15:02:23.200,33.6521876,-117.3023381,10.8486,-71.0153,16.545,0.073,-0.781,-22.78,-0.670544,1
615.8,2026-08-15T15:02:23.240,33.6521880,-117.3023308,11.5243,-70.9708,16.6031,0.064,-0.776,-22.44,-0.662856,1
615.84,2026-08-15T15:02:23.280,33.6521880,-117.3023238,12.1722,-70.9708,16.5807,0.037,-0.766,-22.26,-0.656654,1
615.88,2026-08-15T15:02:23.320,33.6521881,-117.3023166,12.8386,-70.9597,16.5315,-0.005,-0.754,-22.24,-0.654119,1
615.92,2026-08-15T15:02:23.360,33.6521880,-117.3023096,13.4866,-70.9708,16.5002,-0.052,-0.74,-22.42,-0.658164,1
615.96,2026-08-15T15:02:23.400,33.6521880,-117.3023025,14.1437,-70.9708,16.4242,-0.093,-0.727,-22.8,-0.666237,1
616,2026-08-15T15:02:23.440,33.6521876,-117.3022955,14.7917,-71.0153,16.3661,-0.122,-0.714,-23.35,-0.679894,1
616.04,2026-08-15T15:02:23.480,33.6521874,-117.3022884,15.4488,-71.0375,16.2901,-0.129,-0.706,-23.95,-0.694127,1
616.08,2026-08-15T15:02:23.520,33.6521870,-117.3022814,16.0967,-71.082,16.2857,-0.105,-0.707,-24.43,-0.707844,1
616.12,2026-08-15T15:02:23.560,33.6521864,-117.3022745,16.7354,-71.1487,16.3438,-0.065,-0.714,-24.67,-0.717348,1
616.16,2026-08-15T15:02:23.600,33.6521857,-117.3022673,17.4018,-71.2266,16.4332,-0.025,-0.729,-24.53,-0.717179,1
616.2,2026-08-15T15:02:23.640,33.6521850,-117.3022603,18.0498,-71.3044,16.5405,0.001,-0.745,-24.04,-0.707442,1
616.24,2026-08-15T15:02:23.680,33.6521841,-117.3022532,18.7069,-71.4045,16.545,0,-0.749,-23.37,-0.687911,1
616.28,2026-08-15T15:02:23.720,33.6521833,-117.3022462,19.3549,-71.4934,16.4868,-0.03,-0.734,-22.74,-0.667016,1
616.32,2026-08-15T15:02:23.760,33.6521822,-117.3022393,19.9935,-71.6157,16.4287,-0.074,-0.714,-22.41,-0.655019,1
616.36,2026-08-15T15:02:23.800,33.6521811,-117.3022324,20.6322,-71.7381,16.3572,-0.118,-0.696,-22.55,-0.656242,1
616.4,2026-08-15T15:02:23.840,33.6521799,-117.3022254,21.2801,-71.8715,16.3035,-0.152,-0.686,-23.16,-0.671783,1
616.44,2026-08-15T15:02:23.880,33.6521786,-117.3022187,21.9002,-72.016,16.2499,-0.169,-0.692,-24.14,-0.697905,1
616.48,2026-08-15T15:02:23.920,33.6521772,-117.3022118,22.5389,-72.1717,16.2231,-0.17,-0.715,-25.33,-0.7311,1
616.52,2026-08-15T15:02:23.960,33.6521758,-117.3022051,23.1591,-72.3274,16.2097,-0.162,-0.742,-26.48,-0.763661,1
616.56,2026-08-15T15:02:24.000,33.6521742,-117.3021983,23.7885,-72.5053,16.1784,-0.149,-0.765,-27.4,-0.788667,1
616.6,2026-08-15T15:02:24.040,33.6521725,-117.3021917,24.3994,-72.6943,16.1471,-0.133,-0.785,-28.04,-0.805528,1
616.64,2026-08-15T15:02:24.080,33.6521708,-117.3021850,25.0195,-72.8834,16.1784,-0.115,-0.801,-28.38,-0.816875,1
616.68,2026-08-15T15:02:24.120,33.6521688,-117.3021785,25.6212,-73.1057,16.1828,-0.098,-0.813,-28.47,-0.819692,1
616.72,2026-08-15T15:02:24.160,33.6521669,-117.3021720,26.2228,-73.317,16.1694,-0.081,-0.828,-28.34,-0.815273,1
616.76,2026-08-15T15:02:24.200,33.6521647,-117.3021654,26.8337,-73.5616,16.1292,-0.069,-0.841,-28.1,-0.806357,1
