t_s,time_local,lat_deg,lon_deg,east_m,north_m,speed_mps,a_long_g,a_lat_g,yaw_rate_dps,a_lat_kin_g,in_gates
2533.56,2026-08-15T15:34:21.000,33.6525489,-117.3018603,55.0737,-30.8406,7.51474,0.769,-0.21,-15.14,-0.202418,1
2533.6,2026-08-15T15:34:21.040,33.6525466,-117.3018626,54.8608,-31.0963,7.83661,0.761,-0.214,-16.18,-0.225588,1
2533.64,2026-08-15T15:34:21.080,33.6525442,-117.3018648,54.6572,-31.3632,8.18083,0.747,-0.228,-17.36,-0.252671,1
2533.68,2026-08-15T15:34:21.120,33.6525418,-117.3018674,54.4165,-31.63,8.51164,0.725,-0.257,-18.59,-0.281515,1
2533.72,2026-08-15T15:34:21.160,33.6525395,-117.3018699,54.1851,-31.8858,8.77092,0.693,-0.302,-19.77,-0.308504,1
2533.76,2026-08-15T15:34:21.200,33.6525369,-117.3018726,53.9352,-32.1749,8.99892,0.652,-0.356,-20.97,-0.335735,1
2533.8,2026-08-15T15:34:21.240,33.6525345,-117.3018754,53.676,-32.4418,9.20455,0.603,-0.409,-22.25,-0.364369,1
2533.84,2026-08-15T15:34:21.280,33.6525322,-117.3018784,53.3984,-32.6975,9.3789,0.559,-0.455,-23.41,-0.390626,1
2533.88,2026-08-15T15:34:21.320,33.6525296,-117.3018814,53.1207,-32.9866,9.58454,0.527,-0.484,-24.47,-0.417266,1
2533.92,2026-08-15T15:34:21.360,33.6525272,-117.3018846,52.8245,-33.2535,9.82594,0.507,-0.498,-25.47,-0.445258,1
2533.96,2026-08-15T15:34:21.400,33.6525246,-117.3018878,52.5283,-33.5426,10.0539,0.505,-0.505,-26.36,-0.471509,1
2534,2026-08-15T15:34:21.440,33.6525221,-117.3018912,52.2136,-33.8206,10.273,0.519,-0.512,-27.11,-0.495489,1
2534.04,2026-08-15T15:34:21.480,33.6525196,-117.3018948,51.8804,-34.0986,10.5323,0.537,-0.514,-27.76,-0.520175,1
2534.08,2026-08-15T15:34:21.520,33.6525171,-117.3018984,51.5472,-34.3766,10.7647,0.554,-0.527,-28.33,-0.542573,1
2534.12,2026-08-15T15:34:21.560,33.6525147,-117.3019023,51.1862,-34.6434,11.0598,0.562,-0.552,-28.81,-0.566889,1
2534.16,2026-08-15T15:34:21.600,33.6525122,-117.3019063,50.8159,-34.9214,11.2788,0.554,-0.581,-29.19,-0.585742,1
2534.2,2026-08-15T15:34:21.640,33.6525096,-117.3019105,50.4272,-35.2105,11.471,0.524,-0.606,-29.47,-0.601439,1
2534.24,2026-08-15T15:34:21.680,33.6525074,-117.3019148,50.0292,-35.4551,11.6633,0.485,-0.621,-29.69,-0.616083,1
2534.28,2026-08-15T15:34:21.720,33.6525049,-117.3019191,49.6312,-35.7331,11.7795,0.444,-0.626,-29.78,-0.624108,1
2534.32,2026-08-15T15:34:21.760,33.6525026,-117.3019234,49.2332,-35.9889,11.9717,0.409,-0.633,-29.79,-0.634506,1
2534.36,2026-08-15T15:34:21.800,33.6525003,-117.3019280,48.8074,-36.2446,12.1595,0.384,-0.653,-29.65,-0.641429,1
2534.4,2026-08-15T15:34:21.840,33.6524980,-117.3019326,48.3816,-36.5004,12.3294,0.366,-0.679,-29.33,-0.64337,1
2534.44,2026-08-15T15:34:21.880,33.6524959,-117.3019375,47.9281,-36.7339,12.5037,0.347,-0.707,-28.84,-0.641568,1
2534.48,2026-08-15T15:34:21.920,33.6524939,-117.3019424,47.4745,-36.9563,12.6512,0.321,-0.709,-28.27,-0.636307,1
2534.52,2026-08-15T15:34:21.960,33.6524917,-117.3019474,47.0117,-37.2009,12.7541,0.289,-0.7,-27.7,-0.628545,1
2534.56,2026-08-15T15:34:22.000,33.6524897,-117.3019524,46.5489,-37.4233,12.8569,0.255,-0.681,-27.28,-0.624005,1
2534.6,2026-08-15T15:34:22.040,33.6524877,-117.3019575,46.0769,-37.6457,12.9373,0.226,-0.663,-27.07,-0.623077,1
2534.64,2026-08-15T15:34:22.080,33.6524858,-117.3019628,45.5863,-37.857,12.9955,0.2,-0.649,-27.07,-0.625876,1
2534.68,2026-08-15T15:34:22.120,33.6524841,-117.3019680,45.105,-38.046,13.0849,0.177,-0.652,-27.26,-0.634605,1
2534.72,2026-08-15T15:34:22.160,33.6524824,-117.3019733,44.6144,-38.235,13.143,0.16,-0.665,-27.55,-0.644204,1
2534.76,2026-08-15T15:34:22.200,33.6524806,-117.3019788,44.1054,-38.4352,13.21,0.149,-0.684,-27.92,-0.656187,1
2534.8,2026-08-15T15:34:22.240,33.6524791,-117.3019842,43.6055,-38.602,13.2681,0.134,-0.711,-28.36,-0.66946,1
2534.84,2026-08-15T15:34:22.280,33.6524776,-117.3019898,43.0872,-38.7688,13.362,0.134,-0.739,-28.86,-0.686084,1
2534.88,2026-08-15T15:34:22.320,33.6524763,-117.3019953,42.5781,-38.9133,13.4201,0.144,-0.759,-29.35,-0.700767,1
2534.92,2026-08-15T15:34:22.360,33.6524751,-117.3020010,42.0505,-39.0467,13.5095,0.162,-0.762,-29.76,-0.71529,1
2534.96,2026-08-15T15:34:22.400,33.6524738,-117.3020068,41.5137,-39.1913,13.6347,0.188,-0.754,-30.01,-0.727982,1
2535,2026-08-15T15:34:22.440,33.6524726,-117.3020127,40.9676,-39.3247,13.7912,0.219,-0.745,-30.07,-0.737808,1
2535.04,2026-08-15T15:34:22.480,33.6524715,-117.3020187,40.4122,-39.447,13.9521,0.239,-0.745,-29.91,-0.742446,1
2535.08,2026-08-15T15:34:22.520,33.6524705,-117.3020247,39.8569,-39.5582,14.0683,0.248,-0.756,-29.59,-0.740622,1
2535.12,2026-08-15T15:34:22.560,33.6524697,-117.3020307,39.3015,-39.6472,14.1622,0.242,-0.778,-29.21,-0.735989,1
2535.16,2026-08-15T15:34:22.600,33.6524691,-117.3020370,38.7184,-39.7139,14.2516,0.226,-0.795,-28.86,-0.731761,1
2535.2,2026-08-15T15:34:22.640,33.6524684,-117.3020432,38.1445,-39.7917,14.3187,0.209,-0.803,-28.58,-0.728071,1
2535.24,2026-08-15T15:34:22.680,33.6524678,-117.3020494,37.5706,-39.8585,14.4036,0.2,-0.805,-28.42,-0.72829,1
2535.28,2026-08-15T15:34:22.720,33.6524673,-117.3020558,36.9782,-39.9141,14.5333,0.198,-0.798,-28.35,-0.733035,1
2535.32,2026-08-15T15:34:22.760,33.6524671,-117.3020621,36.3951,-39.9363,14.6719,0.208,-0.793,-28.33,-0.739503,1
2535.36,2026-08-15T15:34:22.800,33.6524667,-117.3020686,35.7935,-39.9808,14.8104,0.222,-0.794,-28.3,-0.745697,1
2535.4,2026-08-15T15:34:22.840,33.6524666,-117.3020750,35.2011,-39.9919,14.882,0.235,-0.798,-28.19,-0.746386,1
2535.44,2026-08-15T15:34:22.880,33.6524665,-117.3020817,34.5809,-40.003,15.0071,0.247,-0.801,-27.97,-0.74679,1
2535.48,2026-08-15T15:34:22.920,33.6524666,-117.3020882,33.9793,-39.9919,15.1278,0.256,-0.805,-27.58,-0.7423,1
2535.52,2026-08-15T15:34:22.960,33.6524666,-117.3020949,33.3592,-39.9919,15.2798,0.264,-0.803,-27,-0.733991,1
2535.56,2026-08-15T15:34:23.000,33.6524669,-117.3021016,32.739,-39.9585,15.3782,0.273,-0.794,-26.31,-0.719837,1
2535.6,2026-08-15T15:34:23.040,33.6524672,-117.3021083,32.1189,-39.9252,15.5212,0.283,-0.782,-25.61,-0.707203,1
2535.64,2026-08-15T15:34:23.080,33.6524677,-117.3021152,31.4802,-39.8696,15.6509,0.291,-0.763,-24.89,-0.693061,1
2535.68,2026-08-15T15:34:23.120,33.6524683,-117.3021221,30.8415,-39.8029,15.8029,0.298,-0.742,-24.25,-0.681798,1
2535.72,2026-08-15T15:34:23.160,33.6524689,-117.3021289,30.2121,-39.7362,15.928,0.303,-0.72,-23.7,-0.671613,1
2535.76,2026-08-15T15:34:23.200,33.6524697,-117.3021360,29.5549,-39.6472,16.08,0.305,-0.704,-23.18,-0.663145,1
2535.8,2026-08-15T15:34:23.240,33.6524703,-117.3021430,28.907,-39.5805,16.2141,0.308,-0.688,-22.64,-0.653099,1
2535.84,2026-08-15T15:34:23.280,33.6524712,-117.3021501,28.2499,-39.4804,16.4108,0.312,-0.679,-22.07,-0.644379,1
2535.88,2026-08-15T15:34:23.320,33.6524722,-117.3021573,27.5834,-39.3692,16.5673,0.315,-0.669,-21.45,-0.632248,1
2535.92,2026-08-15T15:34:23.360,33.6524733,-117.3021643,26.9355,-39.2469,16.6925,0.318,-0.653,-20.7,-0.614751,1
2535.96,2026-08-15T15:34:23.400,33.6524745,-117.3021715,26.2691,-39.1135,16.84,0.329,-0.633,-19.8,-0.59322,1
2536,2026-08-15T15:34:23.440,33.6524757,-117.3021789,25.5841,-38.98,17.0099,0.339,-0.608,-18.71,-0.566217,1
2536.04,2026-08-15T15:34:23.480,33.6524771,-117.3021861,24.9177,-38.8244,17.1619,0.349,-0.57,-17.19,-0.524866,1
2536.08,2026-08-15T15:34:23.520,33.6524785,-117.3021935,24.2328,-38.6687,17.3362,0.361,-0.525,-15.26,-0.470671,1
2536.12,2026-08-15T15:34:23.560,33.6524800,-117.3022009,23.5478,-38.5019,17.4971,0.365,-0.477,-12.91,-0.401885,1
2536.16,2026-08-15T15:34:23.600,33.6524814,-117.3022085,22.8444,-38.3462,17.6581,0.361,-0.412,-10.07,-0.31636,1
2536.2,2026-08-15T15:34:23.640,33.6524830,-117.3022160,22.1502,-38.1683,17.828,0.343,-0.313,-6.47,-0.205217,1
2536.24,2026-08-15T15:34:23.680,33.6524845,-117.3022237,21.4374,-38.0015,17.9576,0.309,-0.186,-2.51,-0.0801919,1
2536.28,2026-08-15T15:34:23.720,33.6524859,-117.3022313,20.734,-37.8458,18.0247,0.26,-0.033,1.78,0.0570815,1
2536.32,2026-08-15T15:34:23.760,33.6524872,-117.3022390,20.0213,-37.7013,18.1141,0.201,0.141,6.46,0.208188,1
2536.36,2026-08-15T15:34:23.800,33.6524884,-117.3022466,19.3178,-37.5678,18.0917,0.14,0.318,11.06,0.355994,1
2536.4,2026-08-15T15:34:23.840,33.6524896,-117.3022543,18.6051,-37.4344,18.0604,0.084,0.48,15.25,0.490011,1
2536.44,2026-08-15T15:34:23.880,33.6524907,-117.3022620,17.8924,-37.3121,18.0381,0.036,0.621,19.05,0.611355,1
2536.48,2026-08-15T15:34:23.920,33.6524916,-117.3022698,17.1704,-37.212,18.0157,-0.006,0.738,22.54,0.72246,1
2536.52,2026-08-15T15:34:23.960,33.6524925,-117.3022775,16.4577,-37.112,18.0694,-0.037,0.821,25.52,0.820411,1
2536.56,2026-08-15T15:34:24.000,33.6524931,-117.3022854,15.7265,-37.0452,18.0872,-0.06,0.879,27.99,0.900707,1
2536.6,2026-08-15T15:34:24.040,33.6524936,-117.3022931,15.0138,-36.9896,18.0559,-0.068,0.928,30.08,0.966288,1
2536.64,2026-08-15T15:34:24.080,33.6524940,-117.3023009,14.2918,-36.9452,17.971,-0.06,0.981,31.65,1.01194,1
2536.68,2026-08-15T15:34:24.120,33.6524943,-117.3023087,13.5699,-36.9118,17.9755,-0.041,1.013,32.59,1.04225,1
2536.72,2026-08-15T15:34:24.160,33.6524944,-117.3023165,12.8479,-36.9007,18.0425,-0.015,1.02,32.96,1.05802,1
2536.76,2026-08-15T15:34:24.200,33.6524944,-117.3023242,12.1352,-36.9007,18.0783,0.008,1.002,32.91,1.05851,1
2536.8,2026-08-15T15:34:24.240,33.6524944,-117.3023321,11.404,-36.9007,18.0962,0.025,0.977,32.53,1.04732,1
2536.84,2026-08-15T15:34:24.280,33.6524942,-117.3023399,10.682,-36.9229,18.0828,0.033,0.96,31.99,1.02917,1
2536.88,2026-08-15T15:34:24.320,33.6524940,-117.3023478,9.95077,-36.9452,18.123,0.034,0.964,31.29,1.00889,1
2536.92,2026-08-15T15:34:24.360,33.6524934,-117.3023556,9.2288,-37.0119,18.1051,0.03,0.988,30.55,0.984059,1
2536.96,2026-08-15T15:34:24.400,33.6524928,-117.3023634,8.50684,-37.0786,18.1141,0.02,1.011,29.87,0.96263,1
2537,2026-08-15T15:34:24.440,33.6524920,-117.3023711,7.79413,-37.1675,18.1364,0.008,1.014,29.27,0.944458,1
2537.04,2026-08-15T15:34:24.480,33.6524910,-117.3023788,7.08142,-37.2787,18.1006,0,0.995,28.83,0.928426,1
2537.08,2026-08-15T15:34:24.520,33.6524900,-117.3023866,6.35945,-37.3899,18.0381,-0.008,0.984,28.55,0.91623,1
2537.12,2026-08-15T15:34:24.560,33.6524890,-117.3023943,5.64674,-37.5011,18.0425,-0.005,0.977,28.32,0.909074,1
2537.16,2026-08-15T15:34:24.600,33.6524878,-117.3024020,4.93403,-37.6346,18.0425,0.006,0.982,27.94,0.896876,1
2537.2,2026-08-15T15:34:24.640,33.6524863,-117.3024096,4.23057,-37.8014,18.0604,0.007,0.99,27.47,0.882663,1
2537.24,2026-08-15T15:34:24.680,33.6524849,-117.3024171,3.53637,-37.957,18.0872,0.001,0.989,26.95,0.86724,1
2537.28,2026-08-15T15:34:24.720,33.6524831,-117.3024247,2.83292,-38.1572,18.0828,-0.013,0.973,26.47,0.851583,1
2537.32,2026-08-15T15:34:24.760,33.6524815,-117.3024323,2.12946,-38.3351,18.0381,-0.05,0.958,26.12,0.838246,1
2537.36,2026-08-15T15:34:24.800,33.6524796,-117.3024398,1.43527,-38.5464,17.971,-0.093,0.952,26.02,0.831932,1
2537.4,2026-08-15T15:34:24.840,33.6524777,-117.3024471,0.759579,-38.7576,17.8592,-0.133,0.942,26.13,0.830254,1
2537.44,2026-08-15T15:34:24.880,33.6524756,-117.3024543,0.093148,-38.9911,17.7833,-0.174,0.94,26.44,0.836529,1
2537.48,2026-08-15T15:34:24.920,33.6524734,-117.3024615,-0.573283,-39.2358,17.7117,-0.204,0.946,26.87,0.846714,1
2537.52,2026-08-15T15:34:24.960,33.6524712,-117.3024686,-1.23046,-39.4804,17.6178,-0.223,0.948,27.34,0.856958,1
2537.56,2026-08-15T15:34:25.000,33.6524688,-117.3024756,-1.87838,-39.7473,17.5508,-0.239,0.94,27.79,0.867748,1
2537.6,2026-08-15T15:34:25.040,33.6524663,-117.3024825,-2.51704,-40.0253,17.4793,-0.247,0.929,28.22,0.877584,1
2537.64,2026-08-15T15:34:25.080,33.6524637,-117.3024893,-3.14645,-40.3144,17.372,-0.245,0.917,28.55,0.882396,1
2537.68,2026-08-15T15:34:25.120,33.6524610,-117.3024960,-3.7666,-40.6146,17.211,-0.242,0.902,28.77,0.880958,1
2537.72,2026-08-15T15:34:25.160,33.6524584,-117.3025027,-4.38675,-40.9037,17.1529,-0.234,0.899,28.75,0.877373,1
2537.76,2026-08-15T15:34:25.200,33.6524556,-117.3025092,-4.98839,-41.215,17.1038,-0.227,0.898,28.29,0.86086,1
2537.8,2026-08-15T15:34:25.240,33.6524527,-117.3025157,-5.59003,-41.5375,17.0546,-0.233,0.891,27.35,0.829863,1
2537.84,2026-08-15T15:34:25.280,33.6524497,-117.3025220,-6.17315,-41.8711,16.916,-0.25,0.866,25.8,0.776472,1
2537.88,2026-08-15T15:34:25.320,33.6524467,-117.3025282,-6.74702,-42.2047,16.7551,-0.269,0.808,23.17,0.690686,1
2537.92,2026-08-15T15:34:25.360,33.6524437,-117.3025343,-7.31164,-42.5383,16.6299,-0.283,0.709,19.41,0.574279,1
2537.96,2026-08-15T15:34:25.400,33.6524406,-117.3025405,-7.88551,-42.883,16.5494,-0.286,0.592,14.36,0.42281,1
2538,2026-08-15T15:34:25.440,33.6524376,-117.3025465,-8.44087,-43.2166,16.4824,-0.275,0.473,7.43,0.21788,1
2538.04,2026-08-15T15:34:25.480,33.6524345,-117.3025526,-9.00548,-43.5613,16.4466,-0.257,0.348,-0.44,-0.0128747,1
2538.08,2026-08-15T15:34:25.520,33.6524315,-117.3025587,-9.5701,-43.8948,16.4108,-0.245,0.209,-8.28,-0.241752,1
2538.12,2026-08-15T15:34:25.560,33.6524285,-117.3025648,-10.1347,-44.2284,16.3304,-0.245,0.05,-15.25,-0.443072,1
2538.16,2026-08-15T15:34:25.600,33.6524256,-117.3025709,-10.6993,-44.5509,16.2141,-0.254,-0.138,-20.51,-0.591654,1
2538.2,2026-08-15T15:34:25.640,33.6524229,-117.3025770,-11.2639,-44.8511,16.1069,-0.259,-0.315,-23.39,-0.670269,1
2538.24,2026-08-15T15:34:25.680,33.6524203,-117.3025832,-11.8378,-45.1402,16.0264,-0.254,-0.474,-24.54,-0.699711,1
2538.28,2026-08-15T15:34:25.720,33.6524178,-117.3025893,-12.4024,-45.4182,15.9727,-0.241,-0.612,-24.5,-0.696232,1
2538.32,2026-08-15T15:34:25.760,33.6524153,-117.3025956,-12.9856,-45.6962,15.9549,-0.219,-0.715,-23.97,-0.680408,1
2538.36,2026-08-15T15:34:25.800,33.6524130,-117.3026019,-13.5687,-45.9519,15.9102,-0.198,-0.768,-23.53,-0.666047,1
2538.4,2026-08-15T15:34:25.840,33.6524108,-117.3026082,-14.1518,-46.1966,15.8878,-0.187,-0.789,-23.4,-0.661436,1
