t_s,ax_g,ay_g,az_g,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,in_gates
2530.85,-0.00146484,0.00732422,1.00195,0,0,0,0
2530.86,-0.00146484,0.0175781,1.00879,0,0,0,0
2530.87,0.00830078,-0.0161133,1.00488,0,0,0,0
2530.88,0.0151367,0.0117188,0.991211,0,0,0,0
2530.89,0.00976562,-0.015625,0.989258,0,0,0,0
2530.9,0.00683594,-0.00488281,0.999512,0.244141,-0.12207,0,0
2530.91,-0.00292969,0.0175781,1.00781,0,0,0,0
2530.92,0,-0.00390625,1.00684,0,0.0610352,0,0
2530.93,0.00927734,0.0126953,1.00439,0,0.12207,0,0
2530.94,0.0146484,-0.0126953,0.991211,-0.0610352,0.12207,0,0
2530.95,0.0146484,-0.00585938,0.985352,0.12207,-0.0610352,0,0
2530.96,0.00341797,-0.00341797,1.00146,0,-0.0610352,0,0
2530.97,-9.765625e-04,0.00537109,1.00342,0.12207,0,0,0
2530.98,0,0.0166016,1.01025,-0.0610352,0.12207,0,0
2530.99,0.0078125,-0.0078125,1.00146,0,0.183105,0,0
2531,0.0131836,0.00439453,0.988281,0.0610352,0,0,0
2531.01,0.00927734,-0.0166016,0.994141,0.0610352,0,0,0
2531.02,0.00488281,0.00341797,0.999023,0.244141,-0.0610352,0,0
2531.03,-0.00292969,0.0166016,1.00439,0,0,0,0
2531.04,0,-0.00439453,1.01074,0,0.0610352,0,0
2531.05,0.00830078,0.00976562,1.00146,0.0610352,0.0610352,0,0
2531.06,0.0107422,-0.0131836,0.992188,0,0,0,0
2531.07,0.0151367,-0.00195312,0.990723,0.12207,-0.12207,0,0
2531.08,0.00488281,0.00146484,0.998047,-0.0610352,-0.0610352,0,0
2531.09,9.765625e-04,0.00488281,1.00195,0.0610352,0,0,0
2531.1,-4.882812e-04,0.00878906,1.00879,-0.0610352,0.12207,0,0
2531.11,0.00732422,-0.00390625,0.998535,0.0610352,0.0610352,0,0
2531.12,0.0146484,0.00683594,0.997559,0,0,0,0
2531.13,0.00927734,-0.015625,0.991211,0,0,0,0
2531.13,0.00537109,0.00683594,0.996094,0.0610352,-0.12207,0,0
2531.14,-0.00537109,0.00439453,1.0083,0,0,0,0
2531.15,-4.882812e-04,4.882812e-04,1.00781,0.0610352,0.0610352,0,0
2531.16,0.00390625,0.0185547,1.00439,0,0.12207,0,0
2531.17,0.0151367,-0.015625,0.995117,-0.0610352,0.0610352,0,0
2531.18,0.0180664,9.765625e-04,0.989258,0.183105,-0.0610352,0,0
2531.19,0.00390625,-0.00878906,0.999023,-0.0610352,-0.0610352,0,0
2531.2,-9.765625e-04,0.00292969,1.00439,0.12207,-0.183105,0,0
2531.21,-0.00146484,0.0180664,1.0083,-0.0610352,0.0610352,0,0
2531.22,0.00830078,-0.00683594,1.00195,0,0.183105,0,0
2531.23,0.0136719,0.00390625,0.990723,0.0610352,0,0,0
2531.24,0.0146484,-0.0195312,0.989746,-0.12207,0,0,0
2531.25,0.0117188,9.765625e-04,0.99707,0.12207,-0.12207,0,0
2531.26,-0.00292969,0.0117188,1.0083,-0.12207,0,0,0
2531.27,-4.882812e-04,4.882812e-04,1.00732,0,0.0610352,0,0
2531.28,0,0.015625,1.00342,0,0.12207,0,0
2531.29,0.0107422,-0.0161133,0.996094,0,0.12207,0,0
2531.3,0.0175781,-0.00146484,0.992188,0.12207,0,0,0
2531.31,0.00439453,9.765625e-04,0.993652,-0.0610352,0,0,0
2531.32,-4.882812e-04,-0.00488281,1.00293,0.12207,-0.0610352,0,0
2531.33,-0.00488281,0.0141602,1.01172,0.0610352,0,0,0
2531.34,0.00439453,-9.765625e-04,1.00244,0,0.0610352,0,0
2531.35,0.0126953,0.00439453,0.999023,0.0610352,0,0,0
2531.36,0.0151367,-0.0146484,0.992676,-0.0610352,0,0,0
2531.37,0.0117188,-0.00244141,0.989746,0.12207,-0.0610352,0,0
2531.38,0,0.00244141,1.00244,-0.0610352,-0.0610352,0,0
2531.39,0.00195312,0,1.00488,0.0610352,0.0610352,0,0
2531.4,0.00537109,0.0146484,1.00928,0,0.0610352,0,0
2531.41,0.0141602,-0.00830078,0.99707,0,0.0610352,0,0
2531.41,0.0170898,-0.00292969,0.992188,0,0,0,0
2531.42,0.00732422,-0.0112305,0.99707,0,-0.0610352,0,0
2531.43,0.00488281,0.0102539,1.00146,0.0610352,-0.0610352,0,0
2531.44,-0.00146484,0.00976562,1.00488,-0.0610352,0.0610352,0,0
2531.45,0.00488281,0.00146484,1.00098,0.12207,0.0610352,0,0
2531.46,0.0078125,0.00195312,1.00537,0,0.0610352,0,0
2531.47,0.0107422,-0.0146484,0.995117,0.183105,0.0610352,0,0
2531.48,0.00683594,0.0112305,0.992676,0.12207,-0.0610352,0,0
2531.49,-0.00488281,-0.00976562,1.00049,0,0,0,0
2531.5,0.00439453,0.00878906,0.994141,0.183105,0,0,0
2531.51,-0.00341797,0.00488281,1.00488,0,0.0610352,0,0
2531.52,0.00341797,-0.0112305,0.995605,0.12207,0,0,0
2531.53,0,0.012207,1.00488,0.12207,0.0610352,0,0
2531.54,0.00341797,0.00292969,0.996094,0,0,0,0
2531.55,0.0078125,-0.00878906,1.00098,0.0610352,0,0,0
2531.56,0.00976562,0.00732422,0.989746,0,0,0,0
2531.57,0.0078125,-0.00195312,0.996094,0,0,0,0
2531.58,0.00537109,0.00830078,1.01709,0,-0.12207,0,0
2531.59,0.00244141,0.00146484,0.990723,0,0.12207,0,0
2531.6,0,0.00195312,1.02441,0,-0.0610352,0,0
2531.61,0.00634766,0.00439453,0.979492,0.0610352,0,0,0
2531.62,0.00878906,-0.00927734,1.01025,0.0610352,0.12207,0,0
2531.63,0.012207,0.00292969,0.996094,0.0610352,-0.183105,0,0
2531.64,0.00585938,0.00878906,0.981445,0,0.183105,0,0
2531.65,0.00390625,-0.00830078,1.021,0,-0.12207,0,0
2531.66,0.00878906,0.015625,0.994629,0,0,0,0
2531.67,0.00927734,0.00341797,0.988281,0.0610352,0.305176,0,0
2531.68,9.765625e-04,-0.012207,1.01807,0.0610352,-0.12207,0,0
2531.69,0.00488281,0.00732422,1.01123,-0.183105,-0.244141,-0.305176,0
2531.7,0.015625,0.0151367,0.981445,0,0.0610352,0,0
2531.7,0.00683594,-0.0117188,0.990234,0,0.0610352,0.12207,0
2531.71,-0.00146484,-0.012207,1.00146,0,-0.305176,0,0
2531.72,0.00195312,0.0288086,1.00586,0.12207,0,0,0
2531.73,0.012207,-0.00341797,1.01807,0,0.366211,-0.12207,0
2531.74,0.0209961,-0.00537109,0.994141,0.183105,0,0.0610352,0
2531.75,0.0239258,-0.0200195,0.980957,0,-0.0610352,0,0
2531.76,0.0185547,-0.0209961,0.983398,0.244141,-0.183105,0.183105,0
2531.77,0.00439453,0.0214844,0.995117,0.0610352,-0.12207,0,0
2531.78,-0.00292969,-0.00390625,1.00342,0,0.0610352,-0.0610352,0
2531.79,0,0.0136719,1.01611,0.183105,-0.12207,0.0610352,0
2531.8,0,0.00927734,1.00391,0,0,-0.0610352,0
2531.81,0.00830078,-0.00732422,1.00049,0,0,0.0610352,0
2531.82,0.00976562,-0.00830078,0.994629,0,0,0,0
2531.83,0.0151367,-0.00683594,0.984375,0.0610352,0,0,0
2531.84,0.00830078,-0.00439453,1,0.0610352,0,0,0
2531.85,0.00537109,0.0078125,1.00635,0.12207,0,0,0
2531.86,0.00439453,0.0078125,1.00537,0,0,0,0
2531.87,0.00585938,-0.00488281,1,0.183105,0,0.0610352,0
2531.88,0.012207,0.0102539,0.995117,0.0610352,0,0,0
2531.89,0.0102539,-0.0151367,0.989258,0.0610352,-0.0610352,-0.0610352,0
2531.9,0.015625,0.00878906,0.98877,0.305176,0.0610352,0.12207,0
2531.91,0.00878906,0.00732422,1.0127,0,-0.0610352,-0.183105,0
2531.92,0.00390625,-0.0078125,0.999023,0.12207,-0.183105,0,0
2531.93,0.0112305,0.019043,0.995605,0.183105,0,0.0610352,0
2531.94,0.00244141,-0.0131836,1.01514,0,-0.244141,-0.0610352,0
2531.95,0.00195312,0.00732422,1.00098,0.12207,-0.183105,0,0
2531.96,0.0078125,0.0117188,0.987793,0,0.0610352,0.0610352,0
2531.97,0.00292969,-0.0205078,1.00391,0,-0.0610352,0,0
2531.98,0,0.00976562,1.01172,0,-0.244141,-0.12207,0
2531.99,0.00341797,0.0107422,0.996582,0,0,0,0
2531.99,0,-0.00488281,0.995117,0.0610352,0.12207,0.12207,0
2532,0.00390625,-0.00683594,1.00049,0,-0.12207,-0.0610352,0
2532.01,0.00634766,0.00927734,1.00439,0,-0.12207,-0.0610352,0
2532.02,-0.00146484,0.00976562,1.00439,0.0610352,0.12207,0,0
2532.03,-0.00585938,-0.00195312,1.00488,0,-0.0610352,0,0
2532.04,0.00488281,-0.00683594,0.990234,0,0,-0.0610352,0
2532.05,0.0112305,0.00488281,0.992676,0,0.0610352,0,0
2532.06,0.00585938,-9.765625e-04,0.999512,0,0.0610352,-0.0610352,0
2532.07,0.00341797,-0.00146484,1.00342,0.0610352,-0.0610352,0,0
2532.08,-0.00244141,0.0117188,1.00732,0,-0.244141,0,0
2532.09,0.00341797,-0.0078125,1,-0.0610352,0,-0.12207,0
2532.1,0.00341797,0,1.00098,0.12207,0.12207,0,0
2532.11,0.00341797,0.00585938,1.00391,0,0.0610352,-0.0610352,0
2532.12,0.00927734,-0.00878906,1.00342,0,-0.0610352,0,0
2532.13,0.00878906,0.00292969,1.00146,0.0610352,-0.0610352,0,0
2532.14,0.00927734,-0.00146484,1.00781,-0.0610352,0,0,0
2532.15,0.0126953,-0.0078125,1.00146,0,0,0,0
2532.16,0.0112305,-0.00439453,0.997559,0,0,0,0
2532.17,0.0107422,-0.00585938,0.998535,0,-0.0610352,0,0
2532.18,0.0146484,-0.00146484,0.994141,0.12207,0,0,0
2532.19,0.00830078,9.765625e-04,1.00439,0.0610352,-0.12207,0,0
2532.2,0.00927734,0.00244141,1.00098,0,-0.0610352,0,0
2532.21,0.0136719,0.00195312,0.997559,0,0,0,0
2532.22,0.00146484,0.00390625,1.00439,0,-0.0610352,0,0
2532.23,0.00585938,0.00488281,0.997559,0,0,0,0
2532.24,0.00537109,0.00195312,0.991699,0,0,0,0
2532.25,0.00830078,0.00439453,1.00146,0,-0.0610352,0,0
2532.26,0.00683594,0.00732422,1,-0.0610352,-0.0610352,0,0
2532.27,0.00878906,0.00341797,0.99707,-0.0610352,0,0,0
2532.28,0.0112305,0.00146484,1.00488,-0.0610352,0,0,0
2532.28,0.012207,0.00341797,0.996094,-0.0610352,0,0,0
2532.29,0.00976562,-0.00488281,0.994141,-0.0610352,0,0,0
2532.3,0.00439453,0.0078125,1.00293,0,0,0,0
2532.31,0.00390625,4.882812e-04,0.999023,0,0,0,0
2532.32,9.765625e-04,0.00439453,0.999023,0.0610352,0,0,0
2532.33,0.00292969,0.00292969,1.00195,-0.0610352,0,0,0
2532.34,0.0078125,-0.00439453,1.00098,-0.0610352,-0.12207,0,0
2532.35,0.00927734,-0.00585938,0.996582,0,0,0,0
2532.36,0.00732422,-0.00292969,1.00244,0,0,0,0
2532.37,0.00439453,-0.00341797,1,0,0,0,0
2532.38,0.00146484,0.00439453,1.00342,0,0,0,0
2532.39,-0.00146484,-4.882812e-04,1.00195,-0.0610352,0,0,0
2532.4,0.00390625,-4.882812e-04,1.00293,-0.12207,-0.12207,0,0
2532.41,0.00732422,-0.00390625,0.997559,-0.0610352,-0.0610352,0,0
2532.42,0.0107422,-0.00195312,0.998535,0,0,0,0
2532.43,0.00537109,-0.012207,1.00293,-0.0610352,0,0,0
2532.44,0.00634766,0.00439453,0.996094,0.0610352,0,0,0
2532.45,0,0.00244141,1.00049,0,0.12207,0,0
2532.46,-4.882812e-04,-0.00390625,1.00488,0.12207,-0.0610352,0,0
2532.47,0.00390625,0.00878906,0.99707,0,-0.0610352,0,0
2532.48,0.0117188,-0.0102539,1.00098,0.0610352,-0.12207,0,0
2532.49,0.00976562,-0.00292969,1.00195,0.183105,-0.0610352,0,0
2532.5,0.00878906,0.00292969,0.993652,0,0,0,0
2532.51,4.882812e-04,-0.00439453,1.00684,0.0610352,0,0,0
2532.52,0.00195312,0.00830078,0.999023,0.12207,0,0,0
2532.53,0.00390625,0.00537109,1.00391,0,-0.12207,0,0
2532.54,0.0112305,-0.00878906,1.00098,0,-0.0610352,0,0
2532.55,0.0151367,0.00683594,0.995605,0.0610352,-0.0610352,0,0
2532.56,0.00732422,-0.00976562,0.999023,0,0,0,0
2532.57,0.00830078,0.00244141,0.997559,0.0610352,0,0,0
2532.58,0.00292969,0.0146484,1.00049,0,0.0610352,0,0
2532.59,0.00878906,-0.00292969,0.999023,0,0.0610352,0,0
2532.59,0.00732422,0.00732422,1.00342,0.0610352,0,0,0
2532.6,0.0102539,-0.00146484,0.99707,0,0,0,0
2532.61,0.0151367,0.00195312,1.00439,0.183105,0,0,0
2532.62,0.00878906,-4.882812e-04,0.996582,0.183105,0.12207,0,0
2532.63,0.00390625,0.00390625,0.999023,0.0610352,-0.0610352,0,0
2532.64,0.00390625,0.00439453,1.00146,0,0,0,0
2532.65,0.00732422,0.00195312,0.999023,0,0,0,0
2532.66,0.00585938,0.00488281,1.00439,0,0,0,0
2532.67,0.0107422,-0.0078125,0.997559,-0.0610352,0,0,0
2532.68,0.00830078,0.0078125,1.00293,0.0610352,0,0,0
2532.69,0.00195312,0.00244141,1.00146,-0.0610352,0.12207,0,0
2532.7,0.00488281,-0.00390625,1.00293,-0.0610352,-0.0610352,0,0
2532.71,0.0078125,0.00927734,0.999023,-0.12207,0.0610352,0,0
2532.72,0.00927734,-0.0102539,0.993164,-0.0610352,0.0610352,0,0
2532.73,0.00488281,-0.00244141,1.00684,0.0610352,-0.0610352,0,0
2532.74,0.00292969,0.00488281,0.997559,0,0,0,0
2532.75,0.00537109,-4.882812e-04,1.00146,0,0,0,0
2532.76,0.00585938,-9.765625e-04,0.999512,0,0.0610352,0,0
2532.77,0.0078125,-0.00341797,0.990234,0,0,0,0
2532.78,0.00146484,-0.00146484,1.00537,0,0,0,0
2532.79,0.00537109,-0.00195312,0.996582,0,0,0,0
2532.8,0.00537109,0.00683594,1.00293,0,0,0,0
2532.81,0.00439453,-0.00585938,0.999512,0,0,0,0
2532.82,0.0112305,-0.00341797,0.994629,0,0,0,0
2532.83,0.00439453,0.00537109,1.00098,0,0,0,0
2532.84,0.00488281,-0.0102539,0.995605,0,0,0,0
2532.85,0.00585938,0.00830078,1.00635,0,0,0,0
2532.86,0.00976562,-0.00292969,0.992676,0,0,0,0
2532.87,0.0141602,-0.00634766,1.00098,0,0,0,0
2532.88,0.00488281,0.00732422,1,0,0,0,0
2532.89,0.00830078,-0.00439453,0.996582,0,0,0,0
2532.9,0.00830078,0.0102539,1.00342,0,0,0,0
2532.91,0.00976562,-0.00195312,0.996582,0,0,0,0
2532.92,0.012207,-0.00292969,1.00146,0,0,0,0
2532.93,0.00585938,0.00634766,1,0,0,0,0
2532.94,0.0107422,0,0.998047,0,0,0,0
2532.94,0.00585938,0.00146484,1.00146,0,0,0,0
2532.95,0.00976562,-4.882812e-04,0.996094,0,0,0,0
2532.96,0.0102539,0.00439453,1.00244,0,0,0,0
2532.97,0.00537109,-0.00537109,0.997559,0,0,0,0
2532.98,0.00878906,0.00537109,0.999512,0,0,0,0
2532.99,0.00634766,9.765625e-04,1,0,0,0,0
2533,0.0078125,-9.765625e-04,0.998047,0,0,0,0
2533.01,0.00537109,0.00927734,1.00391,0,0,0,0
2533.02,0.00195312,-0.0141602,1,0,0,0,0
2533.03,0.00634766,0.00878906,1.00244,0,0,0,0
2533.04,0.00976562,-9.765625e-04,0.999023,0,0,0,0
2533.05,0.00634766,-0.00830078,0.999512,0,0,0,0
2533.06,0.00585938,0.015625,1.00342,0,0,0,0
2533.07,0.00732422,-0.00976562,0.999512,0,0,0,0
2533.08,0.00585938,0.00341797,1.00391,0,0,0,0
2533.09,0.00488281,0.00585938,0.998535,0,0,0,0
2533.1,0.00585938,-0.00537109,1.00098,0,0,0,0
2533.11,0.00390625,0.00830078,1.00342,0,0,0,0
2533.12,0.00488281,0.00292969,0.996094,0,0,0,0
2533.13,0.00585938,-0.00195312,1.00195,0,0,0,0
2533.14,0.00537109,0.00683594,0.990234,0,0,0,0
2533.15,0.00488281,0.00537109,0.998047,0,0,0,0
2533.16,0.00244141,0.00341797,1.00293,0,0,0,0
2533.17,0.00537109,0.0102539,0.998535,0,0,0,0
2533.18,0.00585938,-0.00537109,1.00049,0,0,0,0
2533.19,0.00537109,0,0.994141,0,0,0,0
2533.2,0.00341797,0.00976562,1.00342,0,0,0,0
2533.21,0.00390625,-0.00634766,0.993164,0,0,0,0
2533.22,0.00732422,0.0112305,1.00146,0,0,0,0
2533.23,0.0102539,-0.00341797,0.999023,0,0,0,0
2533.24,0.015625,-0.00634766,0.995117,0,0,0,0
2533.24,0.00585938,0.0136719,1.0083,0,0,0,0
2533.25,0.0161133,-0.00976562,0.996582,0,0,0,0
2533.26,0.0219727,9.765625e-04,1.00537,0,0,0,0
2533.27,0.0263672,-0.00537109,1.00732,0,0,0,0
2533.28,0.0292969,-0.00732422,1,0,0,0,0
2533.29,0.0195312,0.00341797,1.01367,0,0,0,0
2533.3,0.0253906,-0.00878906,1.00293,0,0,0,0
2533.31,0.0585938,-0.00195312,1.00439,0,0,0,0
2533.32,0.102051,-0.0112305,0.995117,0,0,0,0
2533.33,0.149414,-0.0185547,1.00586,0.12207,-0.488281,0,0
2533.34,0.195312,-0.00390625,0.997559,0.12207,-0.671387,0,0
2533.35,0.23877,-0.00341797,1.00146,0,-0.671387,0,0
2533.36,0.25293,-0.00976562,1.00195,0,-0.976562,0,0
2533.37,0.277344,-0.00341797,0.994629,0,-1.46484,0,0
2533.38,0.312012,-0.0102539,1.02197,0,-1.95312,0,0
2533.39,0.370117,-0.019043,1.0376,0.12207,-2.38037,0.366211,0
2533.4,0.486328,-0.00683594,1.03271,0,-2.92969,0.305176,0
2533.41,0.61377,-0.0146484,1.01904,0,-3.479,0.366211,0
2533.42,0.751953,-0.0166016,0.994141,0,-3.96729,0.305176,0
2533.43,0.899414,-0.00244141,0.992188,-0.183105,-4.5166,0.305176,0
2533.44,0.948242,-0.0126953,0.990234,-0.183105,-5.00488,0.305176,0
2533.45,0.885254,0.0405273,1.01465,-0.366211,-5.67627,0.366211,0
2533.46,0.782715,0.0175781,1.33691,-1.52588,-6.7749,0.244141,0
2533.47,0.84375,0.0673828,0.977539,-1.2207,-7.14111,0.427246,0
2533.48,0.870605,-0.0927734,1.02148,-1.40381,-7.44629,0.183105,0
2533.48,0.891602,-0.106445,1.04102,0.0610352,-7.50732,0.12207,0
2533.49,0.862305,0.012207,1.02295,0.366211,-7.08008,0,0
2533.5,0.858887,0.0683594,0.965332,-0.976562,-6.53076,-0.305176,0
2533.51,0.953613,-0.0532227,0.854004,-1.34277,-5.67627,-0.427246,0
2533.52,0.936035,-0.0361328,0.983398,-0.244141,-4.88281,-0.610352,0
2533.53,0.886719,0.0473633,1.0166,-0.305176,-4.3335,-0.732422,0
2533.54,0.883789,-0.0317383,1.06494,-0.488281,-3.96729,-0.976562,1
2533.55,0.94043,0,1.0249,0.12207,-3.35693,-0.976562,1
2533.56,1.01611,-0.0297852,0.999512,-0.305176,-2.86865,-1.09863,1
2533.57,1.04443,-0.124512,1.01123,0,-2.44141,-1.09863,1
2533.58,1.02637,0.012207,0.947754,0,-1.77002,-1.0376,1
2533.59,1.01855,-0.0288086,0.904297,-1.2207,-0.854492,-1.09863,1
2533.6,1.02588,-0.138672,1.01709,-0.671387,-0.427246,-1.09863,1
2533.61,1.01367,-0.00927734,1.00439,0.0610352,0.0610352,-0.915527,1
2533.62,0.941895,0.0175781,1.00244,-0.793457,0.305176,-0.915527,1
2533.63,0.910645,-0.163086,1.01904,-0.793457,0.610352,-0.915527,1
2533.64,0.959961,-0.0449219,1.01025,0.610352,0.610352,-0.915527,1
2533.65,0.984863,0.034668,1.02393,0.0610352,0.732422,-0.915527,1
2533.66,0.989258,-0.138672,1.05029,0.244141,0.671387,-0.976562,1
2533.67,1.01074,-0.0654297,1.05371,1.28174,0.488281,-0.915527,1
2533.68,1.0249,-0.0209961,1.04541,0.305176,0.183105,-1.09863,1
2533.69,1.01318,-0.130859,1.05176,0.244141,-0.0610352,-1.2207,1
2533.7,0.991699,-0.0463867,1.07666,0.793457,-0.244141,-1.2207,1
2533.71,0.925781,-0.0112305,1.10449,0,-0.610352,-1.28174,1
2533.72,0.875,-0.114258,1.10107,-0.305176,-0.732422,-1.34277,1
2533.73,0.897949,-0.0869141,1.08154,0.12207,-0.854492,-1.40381,1
2533.74,0.934082,-0.0170898,1.09131,-0.549316,-1.15967,-1.83105,1
2533.75,0.937012,-0.114258,1.07666,-1.15967,-1.34277,-2.19727,1
2533.76,0.910156,-0.0742188,1.07666,-0.854492,-1.34277,-2.44141,1
2533.77,0.88623,-0.015625,1.05811,-1.70898,-1.40381,-2.68555,1
2533.78,0.89209,-0.0996094,1.0708,-1.95312,-1.34277,-3.05176,1
2533.79,0.915039,-0.0493164,1.09326,-1.46484,-1.40381,-3.35693,1
2533.8,0.917969,-0.0473633,1.09033,-1.95312,-1.46484,-3.72314,1
2533.81,0.874023,-0.105469,1.06006,-1.95312,-1.46484,-4.15039,1
2533.82,0.887695,-0.0893555,1.04004,-1.95312,-1.2207,-4.5166,1
2533.82,0.88916,-0.0795898,1.00244,-2.0752,-1.0376,-4.88281,1
2533.83,0.89209,-0.0917969,1.01221,-1.95312,-0.793457,-5.31006,1
2533.84,0.861328,-0.09375,1.02539,-1.77002,-0.610352,-5.61523,1
2533.85,0.842773,-0.115234,1.01465,-1.83105,-0.305176,-5.85938,1
2533.86,0.849609,-0.138672,0.997559,-1.46484,-0.12207,-6.22559,1
2533.87,0.874023,-0.12207,1.01904,-1.34277,0,-6.53076,1
2533.88,0.85498,-0.135742,0.971191,-1.2207,0.183105,-6.83594,1
2533.89,0.836426,-0.146973,0.949707,-1.34277,0.366211,-7.20215,1
2533.9,0.838379,-0.146973,0.908203,-1.28174,0.305176,-7.50732,1
2533.91,0.839355,-0.167969,0.908691,-1.15967,0.427246,-7.69043,1
2533.92,0.848145,-0.13623,0.895996,-1.09863,0.183105,-8.11768,1
2533.93,0.855469,-0.166992,0.89502,-1.2207,0.0610352,-8.48389,1
2533.94,0.862305,-0.179688,0.924805,-1.15967,-0.244141,-8.91113,1
2533.95,0.849121,-0.145996,0.903809,-1.64795,-0.549316,-9.33838,1
2533.96,0.839844,-0.213379,0.936523,-1.89209,-0.732422,-9.70459,1
2533.97,0.833496,-0.171875,0.986328,-1.77002,-0.976562,-10.0708,1
2533.98,0.833008,-0.140137,0.987305,-1.83105,-1.2207,-10.3149,1
2533.99,0.847168,-0.238281,1.01758,-1.89209,-1.2207,-10.5591,1
2534,0.850098,-0.203125,1.02637,-1.46484,-1.40381,-10.8032,1
2534.01,0.825684,-0.214355,1.01221,-1.77002,-1.40381,-11.0474,1
2534.02,0.851562,-0.275879,1.00098,-1.58691,-1.52588,-11.3525,1
2534.03,0.837891,-0.213867,1.0083,-1.09863,-1.52588,-11.5967,1
2534.04,0.831543,-0.235352,1.01611,-1.09863,-1.52588,-11.7798,1
2534.05,0.812012,-0.268066,1.04297,-0.427246,-1.52588,-11.9019,1
2534.06,0.810547,-0.187012,1.06055,-0.12207,-1.52588,-12.0239,1
2534.07,0.830078,-0.265137,1.05127,-0.12207,-1.64795,-12.2681,1
2534.08,0.849121,-0.298828,1.01807,1.0376,-1.64795,-12.3901,1
2534.09,0.841797,-0.218262,1.01807,1.34277,-1.52588,-12.6343,1
2534.1,0.859375,-0.246582,1.05615,1.09863,-1.46484,-12.8174,1
2534.11,0.842285,-0.274902,1.08398,1.09863,-1.2207,-12.9395,1
2534.11,0.822266,-0.213379,1.0542,0.854492,-1.15967,-13.1226,1
2534.12,0.844238,-0.241699,1.03271,0.305176,-0.976562,-13.3667,1
2534.13,0.869141,-0.22998,1.06299,0.305176,-0.854492,-13.6719,1
2534.14,0.818848,-0.199219,1.09375,-0.305176,-0.793457,-13.6719,1
2534.15,0.817383,-0.233887,1.11133,-0.854492,-0.732422,-13.9771,1
2534.16,0.827637,-0.262207,1.09326,-0.732422,-0.732422,-14.2822,1
2534.17,0.84668,-0.203613,1.0415,-0.610352,-0.610352,-14.5874,1
2534.18,0.827148,-0.218262,1.01758,-1.15967,-0.488281,-14.7705,1
2534.19,0.822754,-0.258789,1.02734,-0.915527,-0.427246,-15.0757,1
2534.2,0.809082,-0.134766,1.0293,-1.15967,-0.366211,-15.3198,1
2534.21,0.828125,-0.277832,1.03662,-1.77002,-0.427246,-15.564,1
2534.22,0.794922,-0.274414,1.0293,-0.610352,-0.427246,-15.7471,1
2534.23,0.742188,-0.143555,0.964844,-0.671387,-0.366211,-15.9912,1
2534.24,0.752441,-0.28418,0.94873,-0.732422,-0.183105,-16.4795,1
2534.25,0.785156,-0.286133,0.958984,0.854492,0,-16.6626,1
2534.26,0.827148,-0.175293,0.931641,1.2207,0.244141,-16.9067,1
2534.27,0.796875,-0.349609,0.930664,0.610352,0.244141,-17.2729,1
2534.28,0.824707,-0.232422,0.964355,1.15967,0.305176,-17.5171,1
2534.29,0.779297,-0.141113,0.951172,-1.28174,0.488281,-18.0054,1
2534.3,0.770996,-0.396484,0.879883,-1.83105,0.854492,-18.3716,1
2534.31,0.781738,-0.281738,0.865234,-0.0610352,1.15967,-18.4326,1
2534.32,0.800781,-0.217285,0.918945,-1.52588,1.15967,-18.8599,1
2534.33,0.786133,-0.40625,1.00244,-2.19727,1.0376,-19.2261,1
